inventory_id,product_id,supplier_id,stock_quantity,reserved_quantity,minimum_stock_level,storage_cost,last_restocked_date
6914,4212,SUPP_414,0,0,24,8.07,2025-09-16
6915,4213,SUPP_53,16,8,0,29.2,2025-09-30
6916,4214,SUPP_153,227,32,25,0.8,2025-07-29
6917,4215,SUPP_322,16,5,0,6.07,2025-10-21
6918,4215,SUPP_250,18,9,0,13.3,2025-11-25
6919,4216,SUPP_224,0,0,11,0.47,2025-05-12
6920,4216,SUPP_163,114,21,6,0.18,2025-09-08
6921,4217,SUPP_441,11,5,13,10.26,2025-11-02
6922,4218,SUPP_417,0,0,10,5.82,2025-09-26
6923,4218,SUPP_415,0,0,14,7.31,2024-12-27
6924,4219,SUPP_441,443,32,12,0.05,2025-11-30
6925,4219,SUPP_308,450,8,6,0.08,2025-09-08
6926,4220,SUPP_161,3,0,0,2.63,2025-10-22
6927,4221,SUPP_301,130,42,6,0.52,2025-10-28
6928,4221,SUPP_397,13,6,22,0.21,2025-12-12
6929,4222,SUPP_275,0,0,10,8.01,2025-09-26
6930,4223,SUPP_145,304,6,7,30.6,2025-09-21
6931,4223,SUPP_302,148,20,16,19.0,2025-07-27
6932,4224,SUPP_2,257,2,16,56.52,2025-10-23
6933,4225,SUPP_163,20,8,0,19.18,2025-11-17
6934,4226,SUPP_407,491,10,5,15.1,2025-09-06
6935,4227,SUPP_337,6,3,0,9.01,2025-12-03
6936,4228,SUPP_78,0,0,11,0.1,2025-10-16
6937,4228,SUPP_402,0,0,16,0.13,2025-03-19
6938,4229,SUPP_230,361,36,18,12.61,2025-09-26
6939,4229,SUPP_404,464,31,24,4.53,2025-08-04
6940,4229,SUPP_178,12,6,27,8.07,2025-09-14
6941,4230,SUPP_268,0,0,14,1.66,2025-02-17
6942,4230,SUPP_383,0,0,19,9.73,2025-05-24
6943,4230,SUPP_258,0,0,26,7.46,2024-12-26
6944,4231,SUPP_290,211,31,12,3.63,2025-07-06
6945,4231,SUPP_83,400,45,12,6.78,2025-07-20
6946,4231,SUPP_95,430,3,17,6.62,2025-08-28
6947,4232,SUPP_123,231,48,8,4.71,2025-07-15
6948,4233,SUPP_13,15,5,16,1.17,2025-10-25
6949,4233,SUPP_111,410,21,8,0.41,2025-12-19
6950,4234,SUPP_108,331,34,25,0.45,2025-07-11
6951,4234,SUPP_75,79,28,7,0.46,2025-12-05
6952,4235,SUPP_186,0,0,27,0.6,2025-08-04
6953,4236,SUPP_256,0,0,11,12.97,2025-04-13
6954,4237,SUPP_231,0,0,25,27.72,2025-11-25
6955,4238,SUPP_74,5,3,22,0.28,2025-11-04
6956,4238,SUPP_298,0,0,30,0.11,2025-07-17
6957,4238,SUPP_323,113,9,22,0.85,2025-12-06
6958,4239,SUPP_349,492,47,30,1.08,2025-07-13
6959,4239,SUPP_29,409,42,18,3.5,2025-08-15
6960,4239,SUPP_394,8,1,20,8.38,2025-10-31
6961,4240,SUPP_243,65,15,25,8.41,2025-10-24
6962,4240,SUPP_99,320,12,27,8.97,2025-10-14
6963,4240,SUPP_357,101,21,23,25.3,2025-08-23
6964,4241,SUPP_334,0,0,13,1.56,2025-11-18
6965,4242,SUPP_16,10,4,23,1.45,2025-08-15
6966,4243,SUPP_316,474,18,15,13.92,2025-12-02
6967,4244,SUPP_233,1,0,0,0.77,2025-10-17
6968,4244,SUPP_273,8,4,0,0.39,2025-10-06
6969,4244,SUPP_53,20,3,0,0.72,2025-11-08
6970,4245,SUPP_465,6,3,30,8.79,2025-09-11
6971,4246,SUPP_229,7,3,17,0.59,2025-10-12
6972,4246,SUPP_451,291,5,15,0.23,2025-07-06
6973,4247,SUPP_428,0,0,18,2.71,2025-11-19
6974,4247,SUPP_21,241,1,19,3.42,2025-07-02
6975,4248,SUPP_299,173,44,6,0.67,2025-11-15
6976,4248,SUPP_37,419,29,17,2.39,2025-09-06
6977,4248,SUPP_152,263,25,27,1.96,2025-09-23
6978,4249,SUPP_474,266,36,27,2.45,2025-09-01
6979,4250,SUPP_430,10,1,0,0.68,2025-12-14
6980,4251,SUPP_481,162,18,10,7.7,2025-08-08
6981,4252,SUPP_281,233,29,26,7.94,2025-08-19
6982,4252,SUPP_336,98,0,22,5.25,2025-11-05
6983,4253,SUPP_56,40,15,19,20.2,2025-11-16
6984,4254,SUPP_389,180,36,15,4.89,2025-09-21
6985,4254,SUPP_23,126,35,28,2.21,2025-10-01
6986,4255,SUPP_19,344,1,24,3.8,2025-07-31
6987,4256,SUPP_271,405,8,21,21.93,2025-09-22
6988,4256,SUPP_413,424,23,29,19.37,2025-10-12
6989,4257,SUPP_188,0,0,27,2.35,2025-05-03
6990,4257,SUPP_211,0,0,29,2.74,2025-08-14
6991,4258,SUPP_369,22,0,7,17.02,2025-09-06
6992,4258,SUPP_191,304,4,10,5.67,2025-12-10
6993,4258,SUPP_283,48,1,30,15.8,2025-11-18
6994,4259,SUPP_197,7,0,13,0.37,2025-11-12
6995,4259,SUPP_402,150,29,18,0.92,2025-11-05
6996,4260,SUPP_251,3,3,0,17.29,2025-11-09
6997,4261,SUPP_398,0,0,13,5.72,2025-11-23
6998,4262,SUPP_280,4,4,0,27.17,2025-07-13
6999,4263,SUPP_499,55,26,23,4.79,2025-10-04
7000,4263,SUPP_73,36,18,24,3.69,2025-10-26
7001,4264,SUPP_427,0,0,0,6.65,2025-01-02
7002,4264,SUPP_323,12,3,0,31.51,2025-07-19
7003,4264,SUPP_260,5,0,0,17.06,2025-10-08
7004,4265,SUPP_356,20,9,0,2.49,2025-12-07
7005,4266,SUPP_264,370,34,25,1.29,2025-09-17
7006,4266,SUPP_370,111,19,15,0.73,2025-12-15
7007,4266,SUPP_271,10,10,20,1.71,2025-08-06
7008,4267,SUPP_329,11,5,29,46.55,2025-09-30
7009,4268,SUPP_384,8,1,23,3.51,2025-10-20
7010,4268,SUPP_112,381,1,30,8.7,2025-08-18
7011,4269,SUPP_471,11,3,13,4.76,2025-10-29
7012,4269,SUPP_464,9,1,23,2.49,2025-12-24
7013,4270,SUPP_250,0,0,13,6.4,2025-06-29
7014,4271,SUPP_316,111,39,12,11.06,2025-09-25
7015,4272,SUPP_172,231,4,7,0.92,2025-10-09
7016,4273,SUPP_294,177,44,15,27.86,2025-07-05
7017,4274,SUPP_391,0,0,7,1.56,2025-08-25
7018,4274,SUPP_150,0,0,20,1.77,2025-03-01
7019,4275,SUPP_498,0,0,27,4.8,2024-12-27
7020,4275,SUPP_173,0,0,9,21.57,2025-06-18
7021,4275,SUPP_334,0,0,13,20.73,2025-10-26
7022,4276,SUPP_452,130,19,23,0.37,2025-10-06
7023,4277,SUPP_285,16,1,0,24.99,2025-07-13
7024,4277,SUPP_463,13,3,0,8.95,2025-11-02
7025,4277,SUPP_296,13,2,0,35.34,2025-10-26
7026,4278,SUPP_419,15,5,7,2.32,2025-09-13
7027,4279,SUPP_318,0,0,23,3.33,2025-09-21
7028,4280,SUPP_87,0,0,28,0.29,2025-09-09
7029,4281,SUPP_360,0,0,13,3.64,2025-11-12
7030,4281,SUPP_454,0,0,5,2.99,2025-09-04
7031,4282,SUPP_75,2,2,0,4.81,2025-10-17
7032,4282,SUPP_233,3,0,0,3.69,2025-10-25
7033,4283,SUPP_149,0,0,30,3.57,2025-11-13
7034,4283,SUPP_225,11,0,8,1.41,2025-12-14
7035,4284,SUPP_421,0,0,29,11.34,2025-09-20
7036,4284,SUPP_45,0,0,14,8.2,2024-12-30
7037,4285,SUPP_35,256,23,6,1.36,2025-11-01
7038,4285,SUPP_87,337,29,15,1.58,2025-07-07
7039,4286,SUPP_93,74,0,30,2.26,2025-12-12
7040,4287,SUPP_300,0,0,22,4.41,2025-10-30
7041,4288,SUPP_200,126,21,29,3.83,2025-09-02
7042,4288,SUPP_231,0,0,17,2.5,2025-11-12
7043,4288,SUPP_180,161,40,21,2.96,2025-11-30
7044,4289,SUPP_132,0,0,22,11.57,2025-05-19
7045,4290,SUPP_107,286,36,24,0.25,2025-12-04
7046,4290,SUPP_361,181,5,29,1.29,2025-09-29
7047,4290,SUPP_404,292,27,23,1.42,2025-12-04
7048,4291,SUPP_8,68,21,20,55.13,2025-06-30
7049,4292,SUPP_87,13,5,0,2.77,2025-10-14
7050,4293,SUPP_59,428,4,17,21.5,2025-11-22
7051,4293,SUPP_381,260,37,21,14.89,2025-10-31
7052,4293,SUPP_219,202,35,12,17.88,2025-07-31
7053,4294,SUPP_170,114,28,23,12.04,2025-10-01
7054,4295,SUPP_418,245,37,20,19.55,2025-11-19
7055,4296,SUPP_58,11,4,8,1.11,2025-08-08
7056,4297,SUPP_216,11,1,0,8.51,2025-11-01
7057,4297,SUPP_128,7,1,0,29.73,2025-07-03
7058,4297,SUPP_304,0,0,0,23.88,2025-07-04
7059,4298,SUPP_237,112,50,30,8.39,2025-06-30
7060,4298,SUPP_258,366,41,6,7.8,2025-10-03
7061,4298,SUPP_464,263,43,17,7.84,2025-09-17
7062,4299,SUPP_298,6,1,18,1.23,2025-08-29
7063,4299,SUPP_395,481,39,9,3.88,2025-07-28
7064,4299,SUPP_300,442,17,11,1.95,2025-08-11
7065,4300,SUPP_297,327,41,13,1.15,2025-07-12
7066,4300,SUPP_380,14,6,23,2.54,2025-12-08
7067,4300,SUPP_24,9,2,6,0.87,2025-09-19
7068,4301,SUPP_252,428,18,16,1.13,2025-11-25
7069,4302,SUPP_330,0,0,18,2.23,2025-04-11
7070,4302,SUPP_20,274,33,22,2.55,2025-12-11
7071,4303,SUPP_179,236,40,14,2.56,2025-09-03
7072,4303,SUPP_391,453,49,9,2.6,2025-07-07
7073,4304,SUPP_260,423,9,18,19.8,2025-12-20
7074,4304,SUPP_13,199,46,23,20.09,2025-10-30
7075,4305,SUPP_3,20,1,0,5.28,2025-07-27
7076,4305,SUPP_57,7,1,0,18.09,2025-09-17
7077,4306,SUPP_340,18,0,0,16.89,2025-08-31
7078,4306,SUPP_486,4,4,0,20.43,2025-07-10
7079,4307,SUPP_126,129,12,14,0.86,2025-07-07
7080,4308,SUPP_370,144,21,28,5.25,2025-09-18
7081,4309,SUPP_344,469,33,11,5.32,2025-09-08
7082,4310,SUPP_8,138,2,17,31.42,2025-10-07
7083,4310,SUPP_244,7,2,9,26.51,2025-11-18
7084,4311,SUPP_206,231,16,20,1.2,2025-07-22
7085,4311,SUPP_59,299,30,26,3.54,2025-12-23
7086,4312,SUPP_271,49,10,18,2.19,2025-11-27
7087,4312,SUPP_148,231,44,11,1.79,2025-11-17
7088,4313,SUPP_430,192,30,18,7.64,2025-09-17
7089,4313,SUPP_463,377,38,30,32.29,2025-09-15
7090,4313,SUPP_187,13,0,6,12.12,2025-08-21
7091,4314,SUPP_265,200,26,10,1.6,2025-07-20
7092,4315,SUPP_228,255,10,13,1.96,2025-12-09
7093,4316,SUPP_14,10,3,10,5.86,2025-10-05
7094,4316,SUPP_54,389,11,22,4.1,2025-09-26
7095,4316,SUPP_452,37,11,12,5.67,2025-08-22
7096,4317,SUPP_153,1,1,12,3.31,2025-10-21
7097,4318,SUPP_160,317,31,17,1.4,2025-10-12
7098,4318,SUPP_291,7,0,6,2.31,2025-08-04
7099,4319,SUPP_352,0,0,10,7.11,2025-03-21
7100,4320,SUPP_400,282,47,24,6.95,2025-12-08
7101,4321,SUPP_398,10,2,0,0.88,2025-07-20
7102,4321,SUPP_130,1,0,0,2.25,2025-10-05
7103,4321,SUPP_83,10,0,0,0.99,2025-08-27
7104,4322,SUPP_357,26,6,19,1.15,2025-11-14
7105,4322,SUPP_122,442,25,24,2.02,2025-09-11
7106,4322,SUPP_372,124,22,12,1.01,2025-09-21
7107,4323,SUPP_200,197,7,14,0.84,2025-07-30
7108,4324,SUPP_27,277,20,29,1.38,2025-12-04
7109,4325,SUPP_392,6,0,0,4.6,2025-07-23
7110,4325,SUPP_97,18,8,0,2.94,2025-11-13
7111,4325,SUPP_22,4,4,0,2.62,2025-10-26
7112,4326,SUPP_387,15,3,17,6.31,2025-10-29
7113,4326,SUPP_19,186,3,25,6.87,2025-10-04
7114,4327,SUPP_407,170,42,15,3.65,2025-09-25
7115,4327,SUPP_355,0,0,11,2.71,2025-08-25
7116,4327,SUPP_12,468,43,10,4.77,2025-11-21
7117,4328,SUPP_410,3,2,9,4.81,2025-12-23
7118,4329,SUPP_404,10,4,15,1.08,2025-11-22
7119,4329,SUPP_479,24,1,25,0.62,2025-12-21
7120,4329,SUPP_50,0,0,28,1.01,2025-10-12
7121,4330,SUPP_323,20,3,0,7.53,2025-11-18
7122,4331,SUPP_171,3,0,6,0.67,2025-09-18
7123,4332,SUPP_129,107,45,16,13.78,2025-10-31
7124,4333,SUPP_322,220,220,20,15.19,2025-12-13
7125,4333,SUPP_258,244,5,15,13.67,2025-11-16
7126,4334,SUPP_34,191,36,14,1.72,2025-09-17
7127,4334,SUPP_171,476,45,24,3.54,2025-07-01
7128,4334,SUPP_464,141,12,10,2.98,2025-09-28
7129,4335,SUPP_365,0,0,14,3.85,2025-02-17
7130,4336,SUPP_72,469,9,30,0.34,2025-11-26
7131,4337,SUPP_14,12,1,0,26.04,2025-06-29
7132,4337,SUPP_284,19,6,0,37.31,2025-10-29
7133,4338,SUPP_321,336,43,6,0.85,2025-11-04
7134,4338,SUPP_21,88,37,27,0.61,2025-07-04
7135,4338,SUPP_318,43,17,10,2.65,2025-12-13
7136,4339,SUPP_290,0,0,28,4.12,2025-01-29
7137,4340,SUPP_370,4,0,15,3.26,2025-11-20
7138,4341,SUPP_371,279,37,10,7.42,2025-08-20
7139,4341,SUPP_230,0,0,22,8.86,2025-06-03
7140,4342,SUPP_359,17,2,0,3.27,2025-07-17
7141,4342,SUPP_340,18,8,0,0.67,2025-12-18
7142,4342,SUPP_154,16,6,0,3.17,2025-10-08
7143,4343,SUPP_80,0,0,22,54.72,2025-08-02
7144,4344,SUPP_455,172,42,18,23.96,2025-11-28
7145,4345,SUPP_168,129,23,12,0.47,2025-10-22
7146,4346,SUPP_78,31,5,27,0.15,2025-11-24
7147,4347,SUPP_148,343,27,26,0.62,2025-11-26
7148,4348,SUPP_179,19,3,0,2.14,2025-08-31
7149,4348,SUPP_55,0,0,0,2.17,2025-01-07
7150,4349,SUPP_264,402,31,5,5.3,2025-12-01
7151,4350,SUPP_234,5,0,23,51.19,2025-08-03
7152,4351,SUPP_356,0,0,8,1.67,2025-09-27
7153,4352,SUPP_284,422,41,21,8.93,2025-08-04
7154,4352,SUPP_263,457,9,11,23.51,2025-09-23
7155,4353,SUPP_258,11,1,0,0.98,2025-12-08
7156,4353,SUPP_280,4,2,0,3.58,2025-12-15
7157,4354,SUPP_51,259,2,20,0.78,2025-07-18
7158,4354,SUPP_275,303,39,28,0.48,2025-09-06
7159,4354,SUPP_100,15,7,27,1.09,2025-09-25
7160,4355,SUPP_270,0,0,23,0.68,2025-08-11
7161,4356,SUPP_339,72,30,29,10.17,2025-12-10
7162,4356,SUPP_132,306,35,20,10.48,2025-08-23
7163,4356,SUPP_40,265,32,10,3.66,2025-10-25
7164,4357,SUPP_329,0,0,5,17.88,2025-11-23
7165,4358,SUPP_9,381,6,30,1.01,2025-10-18
7166,4358,SUPP_77,69,12,24,1.82,2025-10-23
7167,4358,SUPP_71,168,36,5,1.65,2025-09-19
7168,4359,SUPP_362,305,3,13,5.92,2025-08-14
7169,4360,SUPP_397,471,32,17,14.09,2025-10-24
7170,4361,SUPP_275,0,0,5,0.95,2025-08-26
7171,4361,SUPP_352,0,0,5,0.29,2025-08-05
7172,4362,SUPP_122,12,0,8,3.06,2025-10-20
7173,4362,SUPP_373,14,6,17,1.05,2025-08-21
7174,4363,SUPP_125,0,0,7,5.31,2025-10-08
7175,4363,SUPP_158,0,0,7,3.81,2025-04-18
7176,4364,SUPP_143,0,0,12,0.35,2025-01-17
7177,4364,SUPP_367,0,0,7,1.32,2025-06-25
7178,4365,SUPP_365,30,1,20,0.61,2025-10-30
7179,4366,SUPP_309,0,0,25,0.28,2025-05-27
7180,4366,SUPP_38,458,6,20,0.52,2025-09-21
7181,4367,SUPP_347,2,0,0,3.57,2025-07-29
7182,4368,SUPP_469,201,23,17,37.91,2025-11-16
7183,4369,SUPP_385,4,1,23,3.86,2025-07-28
7184,4370,SUPP_30,46,9,28,3.57,2025-09-06
7185,4370,SUPP_283,284,47,13,1.21,2025-12-19
7186,4371,SUPP_284,11,4,0,4.85,2025-07-25
7187,4372,SUPP_157,477,18,17,7.04,2025-09-13
7188,4372,SUPP_27,102,47,6,39.31,2025-08-21
7189,4373,SUPP_435,8,1,26,1.67,2025-07-13
7190,4373,SUPP_76,163,43,20,2.59,2025-12-09
7191,4374,SUPP_183,147,27,12,15.5,2025-10-30
7192,4375,SUPP_406,128,49,17,17.14,2025-09-06
7193,4376,SUPP_273,368,27,11,5.79,2025-08-18
7194,4377,SUPP_342,434,39,9,6.15,2025-07-13
7195,4378,SUPP_301,11,5,5,3.46,2025-11-21
7196,4378,SUPP_199,121,48,28,1.99,2025-07-17
7197,4379,SUPP_458,0,0,14,11.7,2025-02-10
7198,4379,SUPP_119,0,0,14,19.34,2025-09-10
7199,4380,SUPP_155,118,34,26,0.57,2025-09-07
7200,4380,SUPP_498,459,15,12,0.39,2025-07-21
7201,4380,SUPP_364,23,11,16,0.63,2025-10-27
7202,4381,SUPP_253,237,37,18,9.54,2025-12-17
7203,4381,SUPP_288,236,25,10,1.31,2025-10-09
7204,4381,SUPP_357,0,0,29,2.92,2025-03-30
7205,4382,SUPP_351,13,6,24,3.25,2025-08-10
7206,4382,SUPP_146,292,25,13,1.63,2025-10-24
7207,4383,SUPP_267,0,0,19,2.85,2025-08-07
7208,4383,SUPP_354,0,0,17,0.73,2025-09-16
7209,4383,SUPP_20,0,0,17,2.97,2025-06-07
7210,4384,SUPP_423,11,2,11,37.34,2025-09-25
7211,4384,SUPP_70,427,46,30,29.34,2025-07-08
7212,4385,SUPP_286,75,37,6,1.18,2025-09-27
7213,4386,SUPP_113,0,0,9,26.72,2025-11-12
7214,4387,SUPP_472,0,0,14,0.83,2025-07-17
7215,4388,SUPP_399,265,21,14,3.28,2025-11-09
7216,4388,SUPP_94,426,13,8,5.39,2025-10-25
7217,4389,SUPP_185,462,16,20,4.0,2025-07-31
7218,4390,SUPP_183,303,47,7,0.43,2025-10-27
7219,4391,SUPP_468,0,0,17,5.49,2025-08-13
7220,4391,SUPP_60,0,0,17,6.92,2025-10-18
7221,4392,SUPP_387,419,5,26,1.51,2025-12-07
7222,4392,SUPP_113,186,8,8,1.66,2025-09-04
7223,4393,SUPP_93,36,5,20,8.37,2025-12-11
7224,4394,SUPP_91,373,49,25,3.89,2025-10-29
7225,4395,SUPP_80,0,0,13,10.17,2025-01-12
7226,4396,SUPP_495,135,46,6,5.75,2025-09-19
7227,4397,SUPP_194,2,2,8,1.65,2025-09-26
7228,4398,SUPP_13,0,0,16,32.18,2025-03-01
7229,4398,SUPP_324,0,0,20,9.12,2025-01-25
7230,4399,SUPP_232,92,27,21,7.77,2025-11-28
7231,4400,SUPP_316,423,28,19,17.24,2025-10-05
7232,4400,SUPP_272,57,25,12,29.19,2025-10-17
7233,4400,SUPP_237,0,0,15,7.29,2025-01-14
7234,4401,SUPP_496,4,0,0,1.49,2025-09-06
7235,4401,SUPP_147,9,1,0,3.1,2025-07-02
7236,4402,SUPP_348,179,20,23,0.91,2025-08-24
7237,4402,SUPP_130,124,43,15,0.43,2025-09-30
7238,4403,SUPP_52,0,0,16,1.26,2025-10-27
7239,4404,SUPP_383,345,0,17,17.72,2025-08-17
7240,4405,SUPP_295,122,3,24,7.57,2025-07-06
7241,4405,SUPP_80,184,23,21,10.02,2025-11-20
7242,4405,SUPP_156,10,3,18,14.1,2025-09-28
7243,4406,SUPP_298,17,1,0,15.63,2025-09-26
7244,4407,SUPP_53,245,50,5,1.15,2025-08-02
7245,4407,SUPP_91,174,174,15,1.35,2025-12-01
7246,4407,SUPP_370,10,4,19,1.47,2025-07-15
7247,4408,SUPP_471,52,13,25,8.03,2025-09-12
7248,4409,SUPP_414,0,0,27,3.8,2025-04-15
7249,4409,SUPP_397,0,0,18,7.29,2025-11-14
7250,4410,SUPP_324,335,335,8,2.3,2025-12-21
7251,4410,SUPP_404,0,0,28,1.57,2025-03-27
7252,4410,SUPP_359,10,5,28,0.96,2025-07-21
7253,4411,SUPP_291,0,0,16,0.75,2025-04-15
7254,4412,SUPP_53,0,0,11,4.98,2025-04-23
7255,4412,SUPP_315,0,0,23,2.72,2025-02-15
7256,4412,SUPP_256,0,0,21,3.18,2025-05-17
7257,4413,SUPP_267,0,0,20,26.98,2025-11-13
7258,4413,SUPP_234,0,0,15,27.45,2025-10-16
7259,4413,SUPP_199,0,0,9,35.03,2025-04-29
7260,4414,SUPP_62,385,40,30,3.58,2025-10-07
7261,4414,SUPP_265,134,9,5,0.64,2025-07-25
7262,4414,SUPP_90,134,29,15,3.43,2025-09-26
7263,4415,SUPP_195,411,31,21,5.03,2025-11-04
7264,4416,SUPP_157,304,31,5,0.18,2025-08-28
7265,4416,SUPP_134,113,2,16,0.5,2025-11-09
7266,4417,SUPP_357,342,17,12,0.48,2025-10-08
7267,4418,SUPP_500,0,0,12,42.43,2025-08-19
7268,4418,SUPP_205,0,0,29,36.73,2025-11-14
7269,4419,SUPP_491,5,4,17,6.16,2025-10-01
7270,4420,SUPP_372,0,0,29,4.6,2025-08-21
7271,4420,SUPP_259,0,0,22,3.33,2025-01-22
7272,4421,SUPP_472,86,17,13,5.23,2025-11-15
7273,4421,SUPP_316,7,0,25,1.47,2025-12-01
7274,4422,SUPP_198,480,2,5,11.76,2025-08-20
7275,4423,SUPP_394,419,16,13,3.59,2025-09-12
7276,4423,SUPP_454,106,15,22,5.53,2025-09-03
7277,4423,SUPP_293,124,22,5,5.86,2025-10-23
7278,4424,SUPP_81,107,36,29,6.0,2025-11-26
7279,4425,SUPP_237,0,0,13,3.25,2025-04-09
7280,4425,SUPP_247,419,7,11,1.33,2025-07-21
7281,4426,SUPP_220,376,45,24,3.85,2025-08-20
7282,4427,SUPP_173,74,29,25,12.13,2025-07-09
7283,4428,SUPP_40,0,0,28,0.37,2025-08-12
7284,4428,SUPP_386,6,1,25,0.53,2025-11-05
7285,4428,SUPP_422,483,49,12,0.7,2025-10-24
7286,4429,SUPP_336,131,1,9,9.44,2025-08-08
7287,4430,SUPP_308,0,0,25,12.67,2025-04-15
7288,4431,SUPP_29,430,35,6,27.76,2025-11-05
7289,4432,SUPP_360,138,9,5,3.62,2025-10-09
7290,4433,SUPP_121,415,46,5,1.12,2025-07-28
7291,4433,SUPP_330,213,45,10,0.84,2025-10-25
7292,4433,SUPP_186,411,42,20,0.97,2025-11-11
7293,4434,SUPP_189,288,13,30,6.45,2025-07-20
7294,4435,SUPP_95,227,44,18,2.62,2025-11-30
7295,4435,SUPP_438,147,4,15,2.61,2025-08-05
7296,4435,SUPP_138,73,31,24,6.04,2025-10-19
7297,4436,SUPP_16,138,13,30,0.76,2025-12-16
7298,4436,SUPP_74,494,16,14,0.65,2025-12-08
7299,4437,SUPP_251,121,8,21,1.11,2025-07-29
7300,4438,SUPP_260,483,48,21,1.02,2025-07-05
7301,4438,SUPP_66,385,46,19,2.36,2025-11-16
7302,4439,SUPP_307,7,2,30,24.49,2025-11-13
7303,4440,SUPP_202,1,0,10,6.88,2025-07-15
7304,4441,SUPP_359,112,7,7,8.84,2025-09-13
7305,4442,SUPP_262,129,42,9,7.13,2025-08-14
7306,4442,SUPP_107,0,0,20,5.97,2025-01-10
7307,4442,SUPP_394,10,0,12,4.79,2025-10-24
7308,4443,SUPP_113,259,47,12,5.36,2025-07-12
7309,4443,SUPP_397,4,0,11,26.48,2025-10-25
7310,4444,SUPP_137,493,25,14,8.19,2025-07-02
7311,4444,SUPP_123,0,0,19,12.22,2025-06-19
7312,4445,SUPP_155,77,0,18,2.23,2025-11-07
7313,4446,SUPP_288,13,3,0,22.13,2025-11-06
7314,4446,SUPP_78,10,2,0,62.3,2025-07-30
7315,4447,SUPP_76,2,1,15,8.99,2025-09-11
7316,4447,SUPP_423,410,42,27,11.47,2025-11-21
7317,4448,SUPP_496,12,6,24,17.29,2025-10-07
7318,4448,SUPP_371,485,43,19,15.14,2025-07-04
7319,4449,SUPP_266,37,2,13,0.28,2025-10-02
7320,4450,SUPP_490,0,0,19,9.86,2025-03-20
7321,4450,SUPP_410,15,5,5,7.83,2025-09-14
7322,4451,SUPP_297,402,23,17,20.21,2025-11-18
7323,4451,SUPP_305,13,0,12,31.66,2025-12-19
7324,4452,SUPP_150,5,1,0,0.84,2025-10-29
7325,4453,SUPP_282,445,37,25,1.97,2025-12-01
7326,4453,SUPP_325,493,15,12,1.52,2025-07-15
7327,4454,SUPP_10,459,0,21,2.75,2025-07-23
7328,4454,SUPP_214,282,15,15,0.7,2025-11-16
7329,4454,SUPP_84,471,41,8,3.08,2025-09-14
7330,4455,SUPP_27,0,0,26,28.02,2025-05-12
7331,4456,SUPP_161,0,0,8,27.52,2025-06-10
7332,4456,SUPP_335,0,0,25,17.93,2025-09-08
7333,4457,SUPP_55,2,0,5,46.55,2025-08-29
7334,4458,SUPP_208,0,0,0,9.83,2025-09-24
7335,4459,SUPP_184,125,0,23,6.31,2025-08-09
7336,4459,SUPP_58,327,28,27,4.47,2025-09-23
7337,4459,SUPP_313,14,6,7,1.93,2025-11-26
7338,4460,SUPP_183,439,38,17,6.22,2025-12-11
7339,4461,SUPP_231,493,37,30,13.49,2025-07-25
7340,4462,SUPP_319,405,11,13,26.33,2025-09-12
7341,4462,SUPP_82,119,31,28,26.42,2025-12-14
7342,4462,SUPP_367,102,0,11,15.94,2025-08-09
7343,4463,SUPP_189,0,0,0,1.01,2025-04-10
7344,4464,SUPP_56,33,3,20,4.68,2025-07-20
7345,4464,SUPP_279,221,28,13,2.93,2025-12-06
7346,4465,SUPP_141,0,0,18,15.74,2025-03-11
7347,4466,SUPP_440,19,1,0,2.58,2025-11-08
7348,4467,SUPP_486,3,2,23,4.64,2025-10-11
7349,4468,SUPP_84,0,0,26,0.88,2025-08-15
7350,4469,SUPP_242,244,30,6,12.73,2025-11-18
7351,4470,SUPP_208,230,9,5,10.28,2025-07-21
7352,4471,SUPP_210,63,26,5,0.8,2025-10-27
7353,4471,SUPP_111,463,39,27,0.99,2025-12-18
7354,4472,SUPP_255,98,2,12,0.47,2025-10-31
7355,4472,SUPP_380,10,1,15,0.9,2025-08-04
7356,4472,SUPP_460,3,0,9,0.71,2025-07-18
7357,4473,SUPP_376,200,1,17,27.07,2025-08-13
7358,4473,SUPP_407,241,19,18,30.0,2025-09-07
7359,4474,SUPP_194,0,0,21,4.17,2025-10-31
7360,4475,SUPP_488,0,0,16,0.74,2025-11-04
7361,4475,SUPP_232,256,38,17,2.93,2025-11-06
7362,4476,SUPP_163,95,22,24,49.16,2025-10-23
7363,4477,SUPP_294,270,20,23,24.18,2025-12-08
7364,4477,SUPP_53,366,37,24,26.18,2025-07-26
7365,4477,SUPP_397,123,15,29,10.68,2025-11-12
7366,4478,SUPP_330,287,5,26,0.21,2025-09-19
7367,4478,SUPP_348,295,5,20,0.08,2025-12-02
7368,4479,SUPP_498,0,0,8,43.32,2025-10-06
7369,4480,SUPP_474,310,10,9,10.94,2025-08-03
7370,4481,SUPP_174,0,0,18,1.38,2025-06-27
7371,4481,SUPP_455,0,0,17,2.48,2025-07-24
7372,4481,SUPP_119,0,0,16,1.24,2025-02-26
7373,4482,SUPP_404,485,8,10,6.92,2025-10-20
7374,4482,SUPP_489,199,26,10,4.03,2025-07-19
7375,4483,SUPP_286,182,45,12,21.56,2025-10-20
7376,4484,SUPP_152,92,45,30,2.59,2025-10-19
7377,4484,SUPP_334,1,1,18,5.8,2025-10-09
