product_id,product_name,sku,category_id,category,sub_category,brand,cost_price,sell_price,launch_date,weight,dimensions,color,size,material,supplier_id
2278,Columbia Treadmill Pro,COL-CARD-02278,73,Cardio Machines,NaN,Columbia,182.17,418.27,2021-09-20,5.23,22.2x10.9x35.9,Yellow,NaN,NaN,
2279,Neutrogena Anti-Aging Serum 23,NEU-SKIN-02279,32,Skincare,NaN,Neutrogena,140.75,208.12,2024-08-01,4.3,93.1x60.0x20.0,NaN,NaN,NaN,
2280,Neutrogena Eau de Parfum 42,NEU-FRAG-02280,35,Fragrances,New Arrivals,Neutrogena,65.58,118.92,2021-05-05,8.03,14.6x18.9x21.6,NaN,NaN,NaN,
2281,Logitech Gaming Controller Green,LOG-GAMI-02281,16,Gaming,Bestseller,Logitech,670.49,1414.0,2026-05-20,3.02,59.3x33.0x31.1,Blue,NaN,Glass,
2282,Adidas Mountain Bike Silver,ADI-CYCL-02282,31,Cycling,NaN,Adidas,28.85,58.93,2016-03-23,9.95,67.8x46.4x58.2,Gray,NaN,NaN,
2283,New Balance Womens Maxi Dress Red,NEW-DRES-02283,67,Dresses,Bestseller,New Balance,86.52,136.2,2018-09-12,1.33,57.0x54.3x24.1,Red,XS,Polyester,
2284,Tommy Hilfiger Womens Shirt Yellow XL,TOM-WOME-02284,18,Womens Clothing,Clearance,Tommy Hilfiger,32.01,57.93,2023-06-29,1.37,67.9x15.5x57.5,Pink,M,Linen,
2285,Neutrogena Face Moisturizer Gen2,NEU-SKIN-02285,32,Skincare,NaN,Neutrogena,73.79,166.66,2026-03-25,9.14,57.6x54.8x15.9,NaN,NaN,NaN,
2286,The North Face Bike Helmet Gray,THE-CYCL-02286,31,Cycling,NaN,The North Face,167.41,230.09,2020-05-26,5.14,59.1x11.9x16.5,Black,NaN,NaN,
2287,Journey Home DVD Collection Plus,HAR-MOVI-02287,39,Movies,NaN,HarperCollins,25.17,64.6,2021-01-07,0.0,NaN,NaN,NaN,NaN,
2288,Omron Vitamin D3 31,OMR-VITA-02288,53,Vitamins,Bestseller,Omron,150.24,268.79,2024-02-06,2.18,16.3x22.2x6.5,Rose Gold,NaN,NaN,
2289,Fitbit Over-Ear Headphones Pink Edition,FIT-HEAD-02289,62,Headphones,Seasonal,Fitbit,674.31,1621.42,2026-06-16,1.09,17.3x75.9x36.3,Silver,1TB,Plastic,
2290,Fisher-Price Science Experiment Set V2,FIS-EDUC-02290,44,Educational Toys,Seasonal,Fisher-Price,16.46,30.8,2020-10-08,2.12,54.5x31.2x52.0,Red,NaN,NaN,
2291,"LG T480 Laptop 13"" 256GB",LG-LAPT-02291,12,Laptops,Bestseller,LG,705.55,1222.51,2019-09-21,4.01,10.4x76.1x10.7,Blue,256GB,Carbon Fiber,
2292,Craftsman Phone Mount Gen2,CRA-CARA-02292,50,Car Accessories,New Arrivals,Craftsman,154.06,286.53,2021-01-08,9.94,87.6x8.5x36.8,Pink,NaN,NaN,
2293,Scotts Outdoor Planter Blue,SCO-GARD-02293,25,Garden Supplies,NaN,Scotts,324.64,487.84,2020-02-05,5.53,43.9x57.8x48.0,Silver,NaN,NaN,
2294,PepsiCo Sparkling Water 87,PEP-BEVE-02294,46,Beverages,Bestseller,PepsiCo,33.14,90.11,2023-07-24,1.24,14.0x51.1x21.7,Red,NaN,NaN,
2295,Michelin Socket Set Gen2,MIC-TOOL-02295,51,Tools,NaN,Michelin,245.99,343.6,2024-06-09,3.7,95.4x24.3x30.4,NaN,NaN,NaN,
2296,Levis Mens Jeans Purple M,LEV-MENS-02296,65,Mens Pants,NaN,Levis,97.15,155.61,2026-03-25,1.83,38.6x61.4x54.4,Red,M,Nylon,
2297,Garmin Smart Band Gen2,GAR-WEAR-02297,15,Wearable Technology,NaN,Garmin,448.32,654.89,2021-10-04,4.73,21.7x59.4x10.6,Gold,64GB,Stainless Steel,
2298,Braun Vitamin C Edition,BRA-VITA-02298,53,Vitamins,Bestseller,Braun,136.16,251.14,2021-02-02,3.47,11.3x63.8x40.8,Space Gray,NaN,NaN,
2299,Ralph Lauren Mens Dress Shirt Yellow L,RAL-MENS-02299,64,Mens Shirts,Seasonal,Ralph Lauren,145.39,219.46,2024-05-05,1.26,20.0x75.3x51.8,Black,XXL,Linen,
2300,HP iPhone 10 128GB Silver,HP-IPHO-02300,57,iPhone,NaN,HP,368.99,901.23,2023-10-14,0.45,9.0x23.0x58.9,White,1TB,Plastic,
2301,Kelloggs Natural Chair,KEL-ORGA-02301,48,Organic Foods,Seasonal,Kelloggs,23.7,34.09,2016-03-17,5.82,86.9x57.9x26.2,White,NaN,NaN,
2302,Organic Valley Green Tea,ORG-BEVE-02302,46,Beverages,Bestseller,Organic Valley,23.51,52.09,2018-12-20,5.9,11.5x67.7x16.3,Pink,NaN,NaN,
2303,Mystery of Time DVD Collection 54,WAR-MOVI-02303,39,Movies,NaN,Warner Bros,75.81,185.88,2024-10-15,0.0,NaN,NaN,NaN,NaN,
2304,MAC Anti-Aging Serum Plus,MAC-SKIN-02304,32,Skincare,NaN,MAC,126.3,287.39,2026-03-25,6.55,90.1x48.4x5.2,Pink,NaN,NaN,
2305,Optimum Nutrition Pre-Workout Edition,OPT-FITN-02305,54,Fitness Supplements,Bestseller,Optimum Nutrition,157.83,278.73,2025-02-25,7.59,63.9x72.7x13.6,Red,NaN,NaN,
2306,Apple Bluetooth Speaker Beige,APP-SPEA-02306,63,Speakers,NaN,Apple,519.44,1280.96,2022-11-06,4.66,62.4x16.6x55.8,Gold,NaN,Glass,
2307,Mystery of Time by Jane Doe Paperback 99,SIM-FICT-02307,36,Fiction,Featured,Simon & Schuster,34.46,88.05,2017-10-31,0.0,NaN,Beige,NaN,NaN,
2308,The North Face Resistance Band Set Edition,THE-YOGA-02308,75,Yoga & Pilates,Bestseller,The North Face,79.67,168.91,2022-04-29,8.88,40.0x28.1x43.6,NaN,NaN,NaN,
2309,IKEA Sectional Sofa Red,IKE-LIVI-02309,70,Living Room Furniture,Bestseller,IKEA,222.68,477.87,2020-12-14,42.38,14.3x14.2x20.5,NaN,NaN,Glass,
2310,Craftsman Seat Covers White,CRA-CARA-02310,50,Car Accessories,New Arrivals,Craftsman,165.0,369.95,2018-06-08,3.47,27.9x40.1x33.5,NaN,NaN,NaN,
2311,Levis Womens Leggings Space Gray,LEV-WOME-02311,69,Womens Pants,Featured,Levis,19.51,50.25,2020-02-03,0.73,7.9x15.4x35.0,Brown,XXL,Denim,
2312,Fisher-Price Collectible Figure Gen2,FIS-ACTI-02312,40,Action Figures,New Arrivals,Fisher-Price,69.5,119.11,2025-02-08,4.16,38.1x29.2x40.4,NaN,NaN,NaN,
2313,Schwinn Cycling Jersey Gold,SCH-CYCL-02313,31,Cycling,NaN,Schwinn,120.76,218.89,2025-01-05,8.59,89.6x57.8x54.5,NaN,NaN,NaN,
2314,Zara Mens Cabinet Blue M,ZAR-MENS-02314,17,Mens Clothing,New Arrivals,Zara,109.77,271.81,2016-09-16,1.01,76.6x56.0x39.2,Orange,S,Polyester,
2315,Hasbro Adventure Board Game Plus,HAS-BOAR-02315,41,Board Games,Clearance,Hasbro,59.28,131.9,2024-09-12,4.89,94.9x31.3x15.0,Black,NaN,NaN,
2316,Mystery of Time Blu-ray 54,SON-MOVI-02316,39,Movies,NaN,Sony Music,24.53,56.98,2021-02-26,0.0,NaN,NaN,NaN,NaN,
2317,The North Face Fitness Shelf,THE-EXER-02317,27,Exercise Equipment,Featured,The North Face,134.54,386.08,2020-01-04,3.79,63.7x14.5x37.5,NaN,NaN,NaN,
2318,Gap Mens Jacket Green L,GAP-MENS-02318,66,Mens Outerwear,Seasonal,Gap,112.13,232.68,2023-09-14,0.38,6.7x64.7x11.1,Space Gray,L,Silk,
2319,Calvin Klein Mens Jacket Orange S,CAL-MENS-02319,66,Mens Outerwear,Seasonal,Calvin Klein,17.8,52.45,2025-02-26,1.92,73.1x44.6x56.4,Space Gray,XS,Wool,
2320,Kelloggs Organic Cabinet Edition,KEL-ORGA-02320,48,Organic Foods,Seasonal,Kelloggs,26.32,36.65,2016-12-25,0.66,55.7x76.7x3.3,NaN,NaN,NaN,
2321,"Microsoft Predator Gaming 17""",MIC-GAMI-02321,59,Gaming Laptops,NaN,Microsoft,254.04,556.46,2023-01-03,3.07,83.4x51.6x22.0,Space Gray,256GB,Plastic,
2322,Craftsman Tool Box 98,CRA-TOOL-02322,51,Tools,NaN,Craftsman,22.5,33.71,2019-09-16,9.77,85.1x22.3x24.4,NaN,NaN,NaN,
2323,Bose Wireless Audio System 77,BOS-AUDI-02323,13,Audio Equipment,NaN,Bose,263.47,759.62,2017-05-21,0.12,26.9x57.3x6.2,Silver,NaN,Plastic,
2324,Samsung Pro Pro 64GB,SAM-SMAR-02324,11,Smartphones,NaN,Samsung,755.73,1234.38,2017-10-14,0.64,34.7x56.5x40.9,Gold,32GB,Plastic,
2325,Adidas Mens Hoodie Black,ADI-MENS-02325,66,Mens Outerwear,Seasonal,Adidas,38.62,48.8,2022-08-13,1.19,65.2x47.8x8.8,Green,L,Polyester,
2326,Patagonia Fitness Shelf Gen2,PAT-EXER-02326,27,Exercise Equipment,Featured,Patagonia,74.63,134.26,2017-08-31,1.08,45.9x61.2x45.0,NaN,NaN,NaN,
2327,LEGO Collectible Figure 21,LEG-ACTI-02327,40,Action Figures,New Arrivals,LEGO,37.7,110.05,2024-11-24,3.31,39.5x22.1x47.8,NaN,NaN,NaN,
2328,Dyson Blender Beige,DYS-KITC-02328,23,Kitchen,Bestseller,Dyson,334.55,991.06,2016-03-14,15.1,95.1x24.2x49.2,Purple,NaN,Plastic,
2329,Adidas Cycling Jersey Purple,ADI-CYCL-02329,31,Cycling,NaN,Adidas,171.77,455.07,2020-10-31,9.52,72.4x30.9x41.7,Rose Gold,NaN,NaN,
2330,LEGO Hero Action Figure Edition,LEG-ACTI-02330,40,Action Figures,New Arrivals,LEGO,73.67,164.34,2020-11-26,4.29,41.3x37.4x23.8,White,NaN,NaN,
2331,Zara Mens Pants Black XL,ZAR-MENS-02331,17,Mens Clothing,New Arrivals,Zara,29.44,57.91,2022-07-15,0.1,9.2x36.5x10.7,Brown,XS,Silk,
2332,"JBL ROG Gaming Laptop 27"" 512GB",JBL-GAMI-02332,59,Gaming Laptops,NaN,JBL,433.09,1091.42,2021-04-30,1.22,37.5x46.5x57.1,Black,NaN,Stainless Steel,
2333,Thule Car Wax Gen2,THU-CARC-02333,52,Car Care,Featured,Thule,186.84,517.76,2021-11-14,0.54,87.8x34.7x35.4,Blue,NaN,NaN,
2334,Silent Waters by Jane Doe 71,PEN-NONF-02334,37,Non-Fiction,Featured,Penguin,72.93,104.47,2020-12-19,0.0,NaN,NaN,NaN,NaN,
2335,Nike Sleeping Bag,NIK-OUTD-02335,28,Outdoor Recreation,NaN,Nike,103.75,140.85,2017-07-05,0.37,89.6x18.3x19.6,NaN,NaN,NaN,
2336,Weber Comforter Set Silver,WEB-BEDD-02336,24,Bedding,Clearance,Weber,363.06,438.23,2026-05-05,38.2,17.0x80.0x30.3,Navy,NaN,NaN,
2337,3M Tool Box 32,3M-TOOL-02337,51,Tools,NaN,3M,132.42,252.97,2021-07-13,4.04,24.7x5.5x36.0,NaN,NaN,NaN,
2338,Calvin Klein Mens Jeans Red S,CAL-MENS-02338,65,Mens Pants,NaN,Calvin Klein,77.07,184.96,2025-07-19,0.13,23.4x62.2x11.0,Red,M,Nylon,
2339,3M Tire Shine Edition,3M-CARC-02339,52,Car Care,Featured,3M,90.12,149.09,2016-06-20,3.52,36.1x78.0x37.8,NaN,NaN,NaN,
2340,Olay Shampoo V2,OLA-HAIR-02340,34,Hair Care,Bestseller,Olay,143.07,204.89,2018-08-12,9.05,86.5x62.4x39.5,Silver,NaN,NaN,
2341,Weber Outdoor Planter Purple,WEB-GARD-02341,25,Garden Supplies,NaN,Weber,138.3,177.94,2018-05-03,44.14,60.7x77.6x22.7,Orange,NaN,NaN,
2342,Dyson Nightstand Metal,DYS-BEDR-02342,71,Bedroom Furniture,New Arrivals,Dyson,289.81,761.4,2026-03-19,21.32,48.1x26.4x43.1,Brown,NaN,Bamboo,
2343,MAC Body Mist 14,MAC-FRAG-02343,35,Fragrances,New Arrivals,MAC,101.48,185.85,2020-12-31,0.33,83.3x76.2x31.8,NaN,NaN,NaN,
2344,H&M Cocktail Dress Gray,HM-DRES-02344,67,Dresses,Bestseller,H&M,93.88,172.96,2025-09-11,1.36,54.7x35.9x31.2,Gold,XXL,Leather,
2345,New Balance Cocktail Dress Space Gray,NEW-DRES-02345,67,Dresses,Bestseller,New Balance,117.09,267.21,2025-02-28,1.82,46.1x75.7x24.5,Gold,S,Leather,
2346,GNC Multivitamin,GNC-VITA-02346,53,Vitamins,Bestseller,GNC,105.91,179.63,2019-04-25,9.46,16.6x45.1x44.4,Green,NaN,NaN,
2347,Under Armour Womens Jeans White L,UND-WOME-02347,69,Womens Pants,Featured,Under Armour,33.41,97.48,2019-05-23,0.42,59.9x44.8x7.8,Green,L,Cotton,
2348,Silent Waters DVD Collection Gen2,PEN-MOVI-02348,39,Movies,NaN,Penguin,37.48,45.4,2022-07-25,0.0,NaN,NaN,NaN,NaN,
2349,Patagonia Yoga Mat Purple Gen2,PAT-YOGA-02349,75,Yoga & Pilates,Bestseller,Patagonia,71.04,184.53,2021-05-09,5.25,23.8x17.5x19.0,NaN,NaN,NaN,
2350,Weber Nightstand Metal Edition,WEB-BEDR-02350,71,Bedroom Furniture,New Arrivals,Weber,484.23,911.45,2025-03-17,12.04,8.8x31.2x59.3,Red,NaN,Bamboo,
2351,Pottery Barn Comforter Set Blue,POT-BEDD-02351,24,Bedding,Clearance,Pottery Barn,208.62,373.34,2021-02-10,1.8,37.8x36.6x48.5,NaN,NaN,Glass,
2352,Clinique Lipstick Gold Edition,CLI-MAKE-02352,33,Makeup,Featured,Clinique,48.08,121.16,2021-05-05,2.72,57.1x10.6x46.7,Rose Gold,NaN,NaN,
2353,"Microsoft Legion Gaming Laptop 15.6""",MIC-GAMI-02353,59,Gaming Laptops,NaN,Microsoft,68.95,156.63,2026-06-03,3.19,33.4x53.1x45.2,Silver,256GB,Aluminum,
2354,Microsoft Digital Camera Purple,MIC-CAME-02354,14,Cameras,NaN,Microsoft,61.85,158.14,2022-11-08,3.92,14.9x59.1x33.1,Silver,512GB,Plastic,
2355,Philips Thermometer,PHI-MEDI-02355,55,Medical Supplies,Seasonal,Philips,50.71,93.99,2019-03-26,7.85,62.2x42.1x18.5,Orange,NaN,NaN,
2356,Maybelline Body Mist V2,MAY-FRAG-02356,35,Fragrances,New Arrivals,Maybelline,145.68,422.1,2016-05-15,4.16,80.4x29.7x17.7,NaN,NaN,NaN,
2357,The Great Adventure Guide Book 52,SIM-NONF-02357,37,Non-Fiction,Featured,Simon & Schuster,42.86,91.52,2026-04-15,0.0,NaN,NaN,NaN,NaN,
2358,Microsoft Mirrorless Camera Kit,MIC-CAME-02358,14,Cameras,NaN,Microsoft,263.12,718.18,2024-06-07,0.75,14.5x55.9x36.3,Black,NaN,Aluminum,
2359,Canon Galaxy S10 64GB Navy,CAN-ANDR-02359,58,Android Phones,NaN,Canon,181.76,414.6,2017-03-20,3.04,17.2x31.3x30.2,White,256GB,Plastic,
2360,Silent Waters Blu-ray Edition,SIM-MOVI-02360,39,Movies,NaN,Simon & Schuster,73.56,182.42,2019-03-08,0.0,NaN,Yellow,NaN,NaN,
2361,Tommy Hilfiger Mens Dress Pants Black,TOM-MENS-02361,65,Mens Pants,NaN,Tommy Hilfiger,113.15,173.57,2017-11-16,0.37,63.7x60.9x15.1,Yellow,L,Leather,
2362,Under Armour Cocktail Dress Purple,UND-DRES-02362,67,Dresses,Bestseller,Under Armour,70.06,101.39,2020-02-24,1.74,28.6x75.0x43.5,Yellow,XS,Cotton,
2363,KitchenAid Kitchen Shirt Set,KIT-KITC-02363,23,Kitchen,Bestseller,KitchenAid,410.1,802.15,2022-08-30,49.2,79.3x62.9x35.0,NaN,NaN,NaN,
2364,Gap Leather Belt White,GAP-ACCE-02364,21,Accessories,NaN,Gap,115.93,342.0,2016-10-31,0.4,38.8x72.3x51.8,Silver,XXL,Denim,
2365,Microsoft Bluetooth Speaker Gray,MIC-SPEA-02365,63,Speakers,NaN,Microsoft,409.84,968.62,2026-03-17,3.97,26.4x62.8x31.3,Gold,1TB,Carbon Fiber,
2366,Nestle Natural Table,NES-ORGA-02366,48,Organic Foods,Seasonal,Nestle,12.56,28.17,2026-04-09,3.49,24.1x65.1x30.4,NaN,NaN,NaN,
2367,"Lenovo T480 Laptop 15.6"" 64GB",LEN-LAPT-02367,12,Laptops,Bestseller,Lenovo,395.24,674.96,2022-09-21,4.12,84.7x76.0x6.4,Silver,NaN,Glass,
2368,"Garmin Legion Gaming Laptop 17""",GAR-GAMI-02368,59,Gaming Laptops,NaN,Garmin,475.85,774.18,2016-03-27,0.88,75.6x53.1x19.6,Blue,NaN,Aluminum,
2369,Michelin Tire Shine Plus,MIC-CARC-02369,52,Car Care,Featured,Michelin,211.43,587.93,2019-05-13,6.28,71.8x29.4x59.5,Brown,NaN,NaN,
2370,Hot Wheels Quest Board Game,HOT-BOAR-02370,41,Board Games,Clearance,Hot Wheels,71.49,100.93,2022-03-26,9.93,75.8x17.8x35.2,NaN,NaN,NaN,
2371,The North Face Pool Float,THE-WATE-02371,30,Water Sports,NaN,The North Face,190.35,328.61,2024-12-19,1.68,7.6x76.0x43.7,Rose Gold,NaN,NaN,
2372,LG Standard Smartphone 128GB Green,LG-SMAR-02372,11,Smartphones,NaN,LG,551.86,1102.56,2020-09-29,0.71,61.2x56.1x39.2,Blue,NaN,Carbon Fiber,
2373,Nerf Quest Board Game Plus,NER-BOAR-02373,41,Board Games,Clearance,Nerf,31.4,48.55,2021-07-21,3.98,5.8x62.4x39.5,NaN,NaN,NaN,
2374,GNC Multivitamin Plus,GNC-VITA-02374,53,Vitamins,Bestseller,GNC,26.95,51.25,2023-01-25,5.18,32.8x21.4x46.7,Green,NaN,NaN,
2375,Gap Womens Shelf Orange M,GAP-WOME-02375,18,Womens Clothing,Clearance,Gap,113.69,216.27,2024-06-05,1.57,70.7x29.8x50.2,Brown,XS,Nylon,
2376,Sony Portable Speaker Gray Plus,SON-SPEA-02376,63,Speakers,NaN,Sony,715.52,1596.67,2021-11-08,3.96,82.1x30.5x37.2,Gold,1TB,Glass,
2377,Calvin Klein Mens Hoodie Space Gray,CAL-MENS-02377,66,Mens Outerwear,Seasonal,Calvin Klein,65.54,189.37,2020-04-05,1.06,24.3x79.1x56.9,Yellow,L,Linen,
2378,Gap Womens Blouse Brown XL,GAP-TOPS-02378,68,Tops,NaN,Gap,62.45,159.74,2021-05-09,0.92,27.5x47.6x59.1,White,XXL,Wool,
2379,Maybelline Cologne Edition,MAY-FRAG-02379,35,Fragrances,New Arrivals,Maybelline,60.01,97.95,2025-11-13,0.26,57.9x15.2x15.7,Orange,NaN,NaN,
2380,Journey Home by Emily White Paperback,SIM-FICT-02380,36,Fiction,Featured,Simon & Schuster,35.79,102.58,2025-10-09,0.0,NaN,White,NaN,NaN,
2381,H&M Mens Jacket Green L,HM-MENS-02381,66,Mens Outerwear,Seasonal,H&M,40.79,94.13,2018-03-01,0.18,94.6x42.8x32.1,Blue,S,Nylon,
2382,Levis Classic Table Green,LEV-MENS-02382,17,Mens Clothing,New Arrivals,Levis,19.75,39.73,2019-02-14,1.13,54.4x13.8x11.7,Black,L,Silk,
2383,Adidas Fitness Pants Edition,ADI-EXER-02383,27,Exercise Equipment,Featured,Adidas,47.34,100.33,2020-05-02,5.15,62.6x40.2x38.8,NaN,NaN,NaN,
2384,Organic Valley Olive Oil Gen2,ORG-PANT-02384,47,Pantry Staples,Seasonal,Organic Valley,14.63,37.9,2025-10-19,2.61,13.7x30.8x42.6,Orange,NaN,NaN,
2385,Journey Home by Jane Doe Edition,PEN-NONF-02385,37,Non-Fiction,Featured,Penguin,19.96,30.79,2020-04-04,0.0,NaN,NaN,NaN,NaN,
2386,General Mills Classic Chips,GEN-SNAC-02386,45,Snacks,NaN,General Mills,19.6,30.38,2016-11-05,9.65,27.4x62.9x15.2,Red,NaN,NaN,
2387,Coleman Pool Float Edition,COL-WATE-02387,30,Water Sports,NaN,Coleman,153.83,450.33,2024-10-16,2.08,89.9x57.6x26.3,Black,NaN,NaN,
2388,Coleman Yoga Mat Black Gen2,COL-YOGA-02388,75,Yoga & Pilates,Bestseller,Coleman,140.13,225.04,2022-02-15,9.84,73.8x40.2x16.7,NaN,NaN,NaN,
2389,Meguiars Socket Set,MEG-TOOL-02389,51,Tools,NaN,Meguiars,40.03,88.96,2017-09-06,9.14,20.5x16.7x10.2,NaN,NaN,NaN,
2390,Adidas Hiking Backpack Beige V2,ADI-OUTD-02390,28,Outdoor Recreation,NaN,Adidas,58.23,163.99,2022-03-04,3.28,98.7x22.9x22.3,Orange,NaN,NaN,
2391,JBL Pixel 14 256GB,JBL-ANDR-02391,58,Android Phones,NaN,JBL,693.85,1716.64,2025-08-13,2.72,96.3x35.4x46.6,Silver,1TB,Glass,
2392,Columbia Cycling Jersey Yellow,COL-CYCL-02392,31,Cycling,NaN,Columbia,53.77,128.19,2018-12-26,7.22,97.3x70.8x49.7,NaN,NaN,NaN,
2393,Weber Sectional Sofa Navy Gen2,WEB-LIVI-02393,70,Living Room Furniture,Bestseller,Weber,475.7,874.94,2017-08-11,43.03,89.0x10.2x14.7,Orange,NaN,Wood,
2394,Meguiars Interior Cleaner V2,MEG-CARC-02394,52,Car Care,Featured,Meguiars,239.46,323.98,2025-09-24,3.25,13.3x32.3x56.6,Orange,NaN,NaN,
2395,Journey Home DVD Collection 99,HAR-MOVI-02395,39,Movies,NaN,HarperCollins,30.45,72.73,2023-07-18,0.0,NaN,NaN,NaN,NaN,
2396,Crate & Barrel Kitchen Shirt Set,CRA-KITC-02396,23,Kitchen,Bestseller,Crate & Barrel,220.11,642.74,2019-01-20,6.78,70.2x25.0x8.7,Brown,NaN,NaN,
2397,Williams-Sonoma Queen Bed Frame Metal Plus,WIL-BEDR-02397,71,Bedroom Furniture,New Arrivals,Williams-Sonoma,222.75,431.05,2016-02-05,9.1,13.2x28.2x31.6,Pink,NaN,NaN,
2398,REI Exercise Bike,REI-CARD-02398,73,Cardio Machines,NaN,REI,104.04,282.91,2024-06-16,2.18,50.5x75.7x18.9,Silver,NaN,NaN,
2399,Cuisinart Kitchen Shirt Set,CUI-KITC-02399,23,Kitchen,Bestseller,Cuisinart,226.59,549.78,2022-05-06,42.22,7.6x21.8x27.3,Gray,NaN,Metal,
2400,Coca-Cola Organic Shirt,COC-ORGA-02400,48,Organic Foods,Seasonal,Coca-Cola,20.96,35.07,2017-07-17,1.76,87.4x46.2x21.4,Orange,NaN,NaN,
2401,Zara Classic Pants Pink,ZAR-MENS-02401,17,Mens Clothing,New Arrivals,Zara,48.0,70.22,2026-03-11,1.25,26.6x30.3x17.6,Silver,XXL,Linen,
2402,"Samsung XPS 15.6"" Ultrabook",SAM-ULTR-02402,61,Ultrabooks,NaN,Samsung,79.59,155.14,2021-09-20,2.67,93.3x55.7x10.4,Blue,64GB,Aluminum,
2403,"Microsoft 7000 Laptop 15.6"" 256GB",MIC-LAPT-02403,12,Laptops,Bestseller,Microsoft,624.93,1100.27,2023-07-23,4.38,33.1x68.2x57.7,Blue,NaN,Carbon Fiber,
2404,Kelloggs BBQ Chips,KEL-SNAC-02404,45,Snacks,NaN,Kelloggs,29.18,82.92,2016-09-14,2.71,23.7x40.9x31.4,Beige,NaN,NaN,
2405,Ralph Lauren Designer Pants Yellow,RAL-WOME-02405,18,Womens Clothing,Clearance,Ralph Lauren,75.1,192.17,2025-08-02,0.87,28.6x78.5x9.4,Purple,XS,Nylon,
2406,Omron Massage Gun V2,OMR-WELL-02406,56,Wellness Devices,NaN,Omron,29.01,37.03,2021-04-21,9.64,19.7x47.3x39.2,Purple,NaN,NaN,
2407,Nerf STEM Learning Kit Plus,NER-EDUC-02407,44,Educational Toys,Seasonal,Nerf,75.03,159.44,2018-09-17,4.89,43.7x78.3x42.6,Purple,NaN,NaN,
2408,Fitbit BCAA Plus,FIT-FITN-02408,54,Fitness Supplements,Bestseller,Fitbit,150.09,256.23,2017-03-05,9.64,14.4x10.1x17.2,Gold,NaN,NaN,
2409,Apple Home Theater System,APP-AUDI-02409,13,Audio Equipment,NaN,Apple,337.91,608.34,2016-11-25,1.37,39.6x59.8x53.7,Blue,NaN,Plastic,
2410,Logitech Mirrorless Camera Kit,LOG-CAME-02410,14,Cameras,NaN,Logitech,164.05,217.43,2018-05-22,4.41,27.4x25.9x46.0,White,256GB,Carbon Fiber,
2411,Nike Mens Jacket Brown L,NIK-MENS-02411,66,Mens Outerwear,Seasonal,Nike,71.14,144.63,2018-11-15,1.47,88.7x66.4x10.2,Gray,XL,Linen,
2412,HP Mirrorless Camera Kit,HP-CAME-02412,14,Cameras,NaN,HP,582.88,1531.59,2019-11-28,0.11,78.3x27.6x38.2,Space Gray,128GB,Aluminum,
2413,Garmin Bluetooth Speaker Red,GAR-SPEA-02413,63,Speakers,NaN,Garmin,599.16,802.82,2019-03-06,1.23,46.5x35.4x13.2,Black,64GB,Carbon Fiber,
2414,Tommy Hilfiger Mens Dress Shirt Silver S,TOM-MENS-02414,64,Mens Shirts,Seasonal,Tommy Hilfiger,114.15,262.57,2020-01-15,0.72,73.5x50.5x9.8,Purple,XL,Cotton,
2415,Levis Running Shoes Silver,LEV-FOOT-02415,20,Footwear,Seasonal,Levis,104.17,276.51,2020-02-22,0.89,58.8x42.2x57.3,Gold,XXL,Wool,
2416,Columbia Sleeping Bag,COL-OUTD-02416,28,Outdoor Recreation,NaN,Columbia,114.33,257.21,2016-07-05,3.5,32.7x48.6x19.6,Green,NaN,NaN,
2417,HP Portable Speaker Blue,HP-SPEA-02417,63,Speakers,NaN,HP,623.98,1295.49,2022-02-17,3.58,47.3x28.1x5.8,Black,1TB,Plastic,
2418,REI Bike Helmet Orange,REI-CYCL-02418,31,Cycling,NaN,REI,78.01,140.55,2019-12-29,3.12,90.8x69.8x31.2,NaN,NaN,NaN,
2419,Clinique Lipstick Silver,CLI-MAKE-02419,33,Makeup,Featured,Clinique,71.54,116.05,2019-05-10,6.0,52.9x21.2x40.5,NaN,NaN,NaN,
2420,Williams-Sonoma TV Stand Metal,WIL-LIVI-02420,70,Living Room Furniture,Bestseller,Williams-Sonoma,309.52,928.42,2019-01-10,31.06,69.6x61.0x10.5,Green,NaN,Bamboo,
2421,Scotts Modern Pants,SCO-FURN-02421,22,Furniture,NaN,Scotts,219.86,451.18,2022-12-29,19.36,86.6x21.9x16.2,Brown,NaN,Glass,
2422,Ralph Lauren Kids Hoodie Navy,RAL-KIDS-02422,19,Kids Clothing,Bestseller,Ralph Lauren,62.52,136.17,2017-05-07,0.13,99.1x39.4x13.8,Orange,S,Polyester,
2423,Nike Athletic Shoes Black,NIK-FOOT-02423,20,Footwear,Seasonal,Nike,110.66,330.61,2016-09-08,0.91,29.2x22.2x52.8,Yellow,M,Wool,
2424,Goodyear Interior Cleaner Plus,GOO-CARC-02424,52,Car Care,Featured,Goodyear,279.77,395.54,2017-09-01,8.54,28.6x58.7x38.6,NaN,NaN,NaN,
2425,Apple Portable Speaker Space Gray,APP-SPEA-02425,63,Speakers,NaN,Apple,759.44,2021.38,2022-01-05,0.59,13.1x14.2x40.4,Blue,1TB,Carbon Fiber,
2426,Scotts Ergonomic Office Chair V2,SCO-OFFI-02426,72,Office Furniture,NaN,Scotts,37.04,108.08,2025-08-20,47.18,18.8x25.1x44.0,Brown,NaN,NaN,
