order_item_id,order_id,product_id,discount_amount,product_cost,quantity
4846,ORD_1090,prod_1904,0,210.71,57.26
2637,ORD_158,PROD_1016,0,46.25,4.6
1488,ord_2280,PROD_1473,10.35,26.14,
5059,ORD_783,PROD_1133,0,312.84,
2859,ORD_1092,PROD_1136,  0  ,38.39,4.27
3181,ORD_1371,PROD_1019,0,  84.05  ,  56.24  
1865,ORD_624,PROD_1604@,0,25.42,
1671,ORD_1845,  PROD_1005  !,0,73.15,14.03
425,ORD_1330,PROD_1014,-999,,
201,ORD_999999,PROD_1869,0,113.2,55.88
  NULL  ,,*, ,,
3409,ORD_918,PROD_1207,6.6,31.92,
953,ORD_2444,prod_1677,304.31,205.5,
1967,ORD_1136,PROD_1726,0,76.34,
1317,ORD_135,PROD_1084,21.29,173.78,
2757,ORD_1798,PROD_1175,0,203.34,213.61
2132,ORD_323,PROD_1015,5.48,14.51,8.53
374,ORD_1237,PROD_1165,15.18,55.71,
271,ord_260,PROD_1827,0,  159.96  ,
2613,ORD_1613,PROD_1004,  0  ,8.5,
4857,ORD_2269,PROD_1014,20.43,84.32,
2371,ORD_108,PROD_1792,30.64,69.83,
  401  ,ORD_778,PROD_1000,601.1,38.14,517.97
860,MISSING,PROD_1013,0,93.57,
4868,ORD_1323,PROD_1345,0,183.18,133.1
529,ORD_447,PROD_1520,0,91.42,14.14
2359,ORD_2560,  PROD_1330  ,949.64,196.74,593.69
3474,ORD_2049,PROD_1174,63.44,148.65,70.23
  2032  ,ORD_1143,PROD_1530,47.86,147.09,14.38
1195,ORD_2249,PROD_1544,0,301.73,
4827,ORD_167,PROD_1136,11.13,38.46,4
1712,ORD_2569,PROD_1520,0,93.93,
1996,ORD_1277,PROD_1671,70.7,264.35,
3177,ORD_734,PROD_1016,0,43.25,4.89
3589,ORD_1651,PROD_1481,22.83,167.07,29.07
2347,ORD_1763,prod_1357,0,130.24,
2665,ORD_2508,,,  -39.69  ,
1491,ORD_1199,PROD_1644,90.68,28.28,
3159,ORD_875,PROD_1145,13.4,76.34,
4431,ORD_1787,PROD_1012,0,158.19,
1482,ORD_2439,PROD_1282,47.6,115.3,
3008,ORD_1438,PROD_1920,0,138.85,
4227,ORD_1243,PROD_1764,0,66.79,32.2
3122,ORD_1993,PROD_1004,0,  8.94  ,1.97
2514,ord_837,PROD_1741,0,81.85,
2588,ORD_395,PROD_1926,1.83,6.03,
1506,ORD_1696,PROD_1114,0,17.94,
4676,ORD_2541,PROD_1806,0,65.59,
3548,ORD_1863,PROD_1015,  26.51  ,14.86,
820,ORD_999999,,SALE,-3,
  4057  ,ORD_441,PROD_1943,70.64,  243.18  ,
3774,ORD_1577,PROD_1222,0,149.87,
4838,ORD_1272,PROD_1004,207.3,9.02,
2205,ORD_1091,PROD_1004,0,8.97,
2652,ORD_585,PROD_1015,0,13.95,3.14
471,  ORD_129  ,PROD_1130,0,19.19,3.47
677,  ORD_1827  ,PROD_1188,55.4,274.43,
2034,ORD_1510,PROD_1481,0,168.79,161.84
2967,ORD_1500,PROD_1004,0,9.25,2.88
1542,ORD_1833,PROD_1014,350.52,86.5,  412.29  
1997,ORD_2011,PROD_1107,36.89,227.14,
3096,ORD_506,PROD_1421,0,22.77,
221,ORD_2303,PROD_1471*,0,99.72,53.11
4127,ORD_1427,PROD_1947,0,  236.66  ,
3275&,ORD_508,PROD_1003,61.23,,
4253,ORD_884,PROD_1018,316.18,205.13,
2336,ORD_253,PROD_1871,58.39,152.21,28.61
4771,ORD_1582,PROD_1421,0,23.25,
, %,, ,,
2273,ORD_936,PROD_1026,0,213.46,35.46
408,ORD_924,PROD_1349,0,29.44,6.57
455,ORD_1665,PROD_1014,11.66,  83.92  ,
,,,0,,
4553,ORD_2599,PROD_1161,0,47.39,8.98
469,ORD_746,PROD_1017,0,20.41,
4424,ORD_488,PROD_1592,40.16,123.22,
230,ORD_1211,PROD_1799,0.001,-999,
208,ORD_1304,PROD_1902,0,141.8,32.53
1749,ORD_658,PROD_1017,2.66,21.4,2.22
3020,,PROD_1789,0,169.35,
3610,ORD_1280,DISCONTINUED,  N/A  ,-2.3,
453,ORD_491,PROD_1494,34.14,248.76,  36.48  
4858,ORD_1749,PROD_1389,0,272.98,
308,ORD_1757,PROD_1006,,,Exempt
1314,ORD_1397,PROD_1004,0,8.43,
2006,ORD_1684,PROD_1010,0,45.22,7.4
1866,ORD_1381,PROD_1758,3.79,37.47,9.04
3338,ORD_1756,PROD_1005,0,70.39,25.24
301,ORD_882,PROD_1012,0,162.59,117.44
508,ORD_612,PROD_1948,0,235.5,
  4597  ,ORD_2060,PROD_1867*,0,74.64,36.33
4226,ORD_1224,PROD_1303,21.72,89.24,
1535,ORD_2475,PROD_1477,,,0
962,ORD_1157,PROD_1907,33.9,187.71,26.13
984,ORD_731,PROD_1701,63.24,185.78,82.24
5068,ORD_557*,PROD_1321,0,271.49,27.24
177,ORD_1620,PROD_1638,0,,EXEMPT
4968,ORD_816,PROD_1752,  14.51  ,97.75,
711,ORD_251,PROD_1017,0,,
4615,ORD_278,PROD_1894,,,
1563,ORD_2439,PROD_1801,0,210.78,
244,ORD_2303,PROD_1911,0,178.78,
1120,,  PROD_1238  ,0,200.54,  -2.74  
1051,ORD_797,PROD_1399,  0  ,56.53,15.73
2180,INVALID,,0.001,-999,
4748,ORD_358,PROD_1017,0,21.1,21.66
3830,ORD_383,PROD_1506,0,204.35,
2710,ORD_1784,INVALID,10%,-24.57,
4933,ORD_1325,PROD_1207,  0  ,  32.84  ,
4249,ORD_2329&,PROD_1000,3.47,38.43,
4146,  ORD_1293  ,PROD_1016,14.56,47.12,12.03
3174,ORD_2470,prod_1007,0,180.33,93.07
3704,ORD_1489,PROD_1444,0,240.42,
4583,ORD_2406,PROD_1010,0,45.65,11.89
628,ORD_245,PROD_1730,85.81,182.39,
4097,ORD_1877,PROD_1514,0,264.99,185.12
3320,ORD_149,PROD_1009,,TBD,0
311,ORD_1040,PROD_1016,0,45.61,8.53
4935,ORD_1137,PROD_1849,262.07,  118.22  ,
4673,ORD_202,PROD_1003,  0  ,163,
4675,ORD_2510,PROD_1033,0,,  35.47  
3733,ORD_647,PROD_1036,0,  174.47  ,
2221,ORD_668,PROD_1965,0,45.42,14.67
370,  ORD_535  ,,10%,-44.28,76.57
926,ORD_598,PROD_1002,7.06,33.27,16.27
1966,ORD_1124,PROD_1018,  54.03  ,202.14,48.59
1886,ORD_699,PROD_1004,0,8.57,2.79
3446,ORD_1093,PROD_1429,381.38,226.96,231.65
4084,ORD_1427,PROD_1003,18.89,  166.26  ,19.07
159,ORD_1720,PROD_1484,0,96.58,
3441,ORD_2378,PROD_1043,0,41.45,
4378,ORD_1459,PROD_1992,0,51.97,9.49
4419,ORD_205,PROD_1398,173.24,109.35,
4416,ORD_2148,PROD_1011,285.1,69.35,265.32
4001,ORD_1310,PROD_1466,5.56,63.69,
1341,ORD_2501,PROD_1221,0,99.51,20.86
803,  ORD_167  ,PROD_1105,61.27,281.21,  52.0  
781,ORD_665,PROD_1003,27468.5,,
4917,ORD_2139,PROD_1085,0,249.26,302.75
4047,ORD_190,PROD_1400,0,245.58,27.74
  3533  ,ORD_708,PROD_1018%,75.4,207.18,106.8
1135!,  ORD_283  ,  NULL  ,Free shipping,-28.86,
3225,ORD_739,PROD_1850,0,,29.76
1437!,ORD_1797,PROD_1895,25.83,71.1,7.56
4468,ORD_1130,PROD_1392,0,118.14,29.06
1039,ORD_935,PROD_1909,40.2,224.96,110.09
,ORD_999999,,0,,
1126,ORD_1440,PROD_1866,30.74,126.96,65.56
1588,ORD_110,PROD_1400*,38.11,239.97,57.93
3391,ORD_1213,PROD_1004,0,9.07,
4487,ORD_2002,PROD_1143,0,17.35,
3832,  ORD_1015  ,PROD_1012,61.27,158.53,41.76
1493,ord_1423#,  PROD_1700  ,0,31.69,
2027,ORD_2428,PROD_1022,0,270.7,326.24
386,INVALID,PROD_1270,0,44.56,16.08
4163,ORD_1409,PROD_1476,0,247.5,
1923,ORD_646,PROD_1785,0,  69.28  ,29.42
4108,ORD_914,PROD_1400,0,230.81,
4483,ORD_259,PROD_1623,0,226.89,28.5
242,ORD_1213,PROD_1674,  771.74  ,252.22,438.68
260,,,6.58,  13.35  ,
  3211  ,ORD_2470,PROD_1006,282.82,172.72,
1648,ORD_1942,PROD_1708,0,187.8,
253,ORD_1056,PROD_1011,0,63.49,9.45
4124,ORD_1877,PROD_1514,95.47,  277.0  ,170.32
280,ORD_999999,,SALE,-42.96,  -7.03  
3101,ORD_2238,PROD_1019,37.7,87.51,
418,ORD_1856,PROD_1714,0,196.84,28.78
2958,ORD_1734,PROD_1780,0,45.89,
933,ORD_105,PROD_1979,0,47.63,
4089,ORD_983,PROD_1002,  0  ,33.34,9.93
4245,ORD_2185,PROD_1016,0,42.96,
4609,ORD_1919,PROD_1277,0,209.59,190.57
548,ORD_1069,PROD_1005,0,73.07,
  2458  ,ORD_677,PROD_1657,0,219.71,  59.93  
1552,ORD_1199,PROD_1136,0,38.97,
405,ORD_2034,PROD_1632,83.48,212.28,181.91
130,ORD_298,prod_1014,  42.88  ,83.52,60.57
4430,ORD_2288,PROD_1767,  0  ,18.38,3.07
1657,ORD_1011,PROD_1684,5.78,34.65,  6.75  
1118,ORD_213,PROD_1016,0,45.1,
1084,ORD_283,PROD_1554,0,69.13,69.84
2902,ORD_1436,PROD_1176,0,12.42,2.06
3538,ORD_1962,PROD_1868,351.76,160.43,460.17
  2124  ,ORD_2535,PROD_1668,56.8,  194.96  ,  32.42  
3697,ORD_1396,PROD_1013,37.74,102.83,21.11
2661,  ORD_2211  #,PROD_1009,0,285.59,
107,ORD_164,PROD_1017,8.56,21.55,3.21
3262,ORD_156,PROD_1005,0,68.31,
1157,ORD_456,PROD_1010,0,44.72,8.88
2732,ORD_1571,PROD_1793,0,212.44,
1310,ORD_2143,PROD_9999,-8.8,0,
3581,ORD_1503,PROD_1987,0,194.59,54.44
3609,ORD_2274,PROD_1004,0,  8.53  ,
354,ORD_2343,PROD_1464,0,47.81,6.82
2414,ORD_615,PROD_1591,20.23,130.31,19.47
994,ORD_1923,PROD_1665,0,275.14,
4671,ORD_2544,PROD_1010,0,43.49,
1028,ORD_2181,PROD_1229,24.37,67.16,  11.84  
2980,ORD_999999,,SALE,-47.33,
2144,ORD_2585,PROD_1917,0,60.19,12.73
3026,ORD_2361,PROD_1354,2223.8,116.44,
298,ORD_994,PROD_1108,332.63,185.53,214.8
1518,ORD_1730,PROD_1823,54.44,337.43,
2268,ORD_1452,PROD_1765,  62.4  ,250.94,
1360,ORD_999999,,,,
,,,,,
3831,  ORD_860  ,PROD_1013,0,102.69,13.34
534,ORD_1798,PROD_1013,0,94.51,142.19
3923,ORD_1767,PROD_1004,0,8.88,
3795,ORD_1060,PROD_1134,28.42,168.03,37.08
767,ORD_704,PROD_1018,0,218.52,22.3
4346,ORD_661,PROD_1370,0,25.66,11.53
1636,ORD_178,  PROD_1643  ,68.05,141.25,16.47
2342,ORD_632,PROD_1705,23.65,172.4,47.45
2409,ORD_1730,PROD_1653,0,189.19,
3806,ORD_2070,PROD_1003,0,159.1,36.58
3842,ORD_655,PROD_1003,0,158.75,81.82
3569,ORD_1280,PROD_1013,0,102.49,
3855,ORD_1966,PROD_1507,0,  123.8  ,8.96
607,ORD_1634,PROD_1007,0,189.34,85.84
5026,ORD_1250,PROD_1007,0,189.1,36.42
3354,ORD_2018,PROD_1807,40.83,  121.12  ,74.49
1739,  ORD_541  ,PROD_1838,0,150.66,
979,ORD_1108,PROD_1736,0,123.34,12.55
  5019  ,ORD_215,PROD_1943,0,229.81,
2397,ORD_108,  PROD_1768  &,0,249.89,29.86
4902,  ORD_580  ,PROD_1373,0,155.28,23.31
2744,ORD_1571,PROD_1155,364.24,  107.42  ,286.75
1029,ORD_1616,PROD_1171,0,173,
2249,ORD_888,PROD_1049,37.38,182.18,36
4860,,PROD_1004,,Unknown,
2239,ORD_1827,PROD_1002,8.32,36.06,4.85
4736*,ORD_1373,PROD_1728,  40.86  ,95.66,
4525,ORD_244,PROD_1654,0,,
2743,ORD_654,PROD_1010,0,43.56,
357,ORD_791,PROD_1014,0,87.54,
  146  ,ORD_1165,PROD_1178,0,201.42,
3319,ORD_1484*,PROD_1713,  982.55  ,103.94,
4391,ORD_1408,PROD_1015,0,14.92,
  5061  ,ORD_868,PROD_1196,0,132.68,20.54
,,,,,
4276,ORD_1883,PROD_1473,0,25.72,2.43
3025,ORD_603,DISCONTINUED,Free shipping,,57.88
4594,ORD_2200,PROD_1590,0,  162.55  ,
5047,ORD_1642,PROD_1781,6.22,20.37,4.16
813,ORD_2359,PROD_1663,0,37.88,6.68
2558,ord_528,PROD_1447,88.64,330.98,57.39
4054,ORD_1912,PROD_1956,0,57.69,
4197,ORD_588,PROD_1785,0,67.73,
  265  ,ORD_1206,PROD_1974,0,,
3957,ORD_1003,PROD_1195,0,53.11,11.37
4873,ORD_705,PROD_1940,  0  ,  237.37  ,42.99
  1868  ,ord_474,PROD_1014,0,82.45,14.35
3767,ORD_132,PROD_1003,  0  ,,
126,ORD_1113,PROD_1001,0,57.54,9.24
3009,ORD_388,PROD_1001,20.95,55.26,63.31
1853,  ORD_698  ,PROD_1190,0,258.5,284.91
1567,ORD_1199,PROD_1251,0,174.76,
1656,ORD_565,PROD_1431,0,59.6,
3228,  ORD_1263  ,PROD_1577,0,119.85,22.01
1998,ORD_841,PROD_1283,219.59,112.03,189.79
3299,ORD_458,PROD_1944,0,78.35,59.3
  290  ,ORD_250,PROD_1672,1010.4,62.86,
2428,ORD_1593,PROD_1142,0,90.73,14.47
132,ORD_312,PROD_1002,11.77,33.3,
173,ORD_2476,PROD_1072,35.68,333.29,29.16
974,ORD_1681,PROD_1011,0,68.99,
2718,ORD_293,PROD_1401,0,168.25,61.37
1807,ORD_663,PROD_1811,12.95,111.19,28.54
313,ORD_2244,PROD_1015,3.76,14.36,
1335,ORD_345,PROD_1095,0.001,9999.99,0
3971,ORD_1912,  PROD_1914  ,0,14.66,
902,ORD_2259,PROD_1589,25.75,64.72,
4977,ORD_1642,PROD_1475,0,175.43,42.67
3726,ORD_652,PROD_1716,0,136.1,26.46
3029,ORD_1058,PROD_1009,0,265.29,
618,ORD_1465,PROD_1473,0,26.56,
3879,ORD_2521,PROD_1115,33.04,175.01,
2914,  ORD_1500  ,PROD_1903,0,49.8,
2218,ORD_2252,PROD_1004,0,9.02,
3492,ORD_2049,PROD_1002,0,36.09,6.08
3191,  ORD_979  ,PROD_1228,51.29,220.08,110.92
1373,ORD_1797,  PROD_1019  ,0,84.12,25.76
4574,ORD_1200,PROD_1926%,0,5.9,
3568,ORD_2038,PROD_1005,0,72.73,6.84
3988,ORD_2029,PROD_1473,0,27.77,13.82
2018,ORD_1787,PROD_1010,20.44,45.36,5.81
1533,ORD_811,  PROD_1054  ,0,4.2,0.38
376,ORD_2549&,PROD_1005,0,69.79,
4299,ORD_2000,PROD_1259,90.22,159.34,
1975,ORD_469,prod_1174,9999,,Included
4891,ORD_966,PROD_1009,0,274.38,107.13
930,ORD_444,PROD_1578,35.99,100.37,39.29
,,,,,
4654,ORD_2543,PROD_1547,51.49,188.56,41.66
3083,ORD_1260,PROD_1805,59.25,189.26,25.02
245,ORD_779,PROD_1571,0,98.61,
2276,  ORD_2434  ,PROD_1337,4.43,24.24,
754,ORD_1502,PROD_1630,0,248.83,54.67
2709,ORD_1746,  PROD_1203  ,23.32,85.56,
1922,ORD_1697,PROD_1009,53.89,265.52,
3632,ORD_1291,PROD_1422,76.21,191.12,38.54
  1173  ,ORD_1742,PROD_1664,0,198.95,53.69
1594,ORD_1963,PROD_1472,403.1,214.19,445.34
4508,  ORD_1897  ,PROD_1088,0,170.87,
1929,ORD_1051,PROD_1857,0,74.66,28.69
  3643  ,ORD_1815,PROD_1116,9.58,25.27,
906,ord_856,PROD_1641,26.4,94.9,18.63
4183,ORD_701,PROD_1689,0,59.64,10.06
3259,ORD_596,PROD_1002,0,34.03,6.92
356,ORD_2229,PROD_1905,17.92,219.26,
2298,ORD_2128,PROD_1035,0,255.17,73.97
789,ORD_1621,  PROD_1805  ,0,  181.88  ,88.59
771,ORD_333,PROD_1834,0,4.1,
2153,ORD_1686,PROD_1853,0,248.68,
  578  ,  ORD_570  ,PROD_1727,0,127.2,19.66
  3703  ,ord_165,PROD_1900,0,56.14,
938,ORD_556,PROD_1006,60.35,178.99,
3085,ORD_991,PROD_1122,336.51,159.91,367.41
2547,ORD_1287,PROD_1334,0,126.56,
  4101  ,ord_1055,PROD_1304,0,82.3,
4652,ORD_1532,PROD_1148,0,121.93,64.5
2608,ORD_1613,PROD_1744,0,143.59,27.56
4532,ORD_1957,PROD_1343,0,94.44,
454,ORD_580,PROD_1665,0,268.69,
4665,  ORD_2101  ,PROD_9999,-26.86,0,0
1943,ORD_1124,PROD_1920,0,142.45,47.79
1003,ORD_233,PROD_1972,0,256.79,  141.67  
4485,ORD_259,PROD_1684,0,35.14,
2936,ORD_835,PROD_1005,0,69.25,23.41
1676,ORD_1001,PROD_1004,3.43,8.57,2.1
1795,ORD_407,PROD_1010,15.77,42.15,6.18
4754,ord_128,PROD_1524#,0,188.46,56.28
1678,ORD_400,PROD_1502,2.57,16.76,
  4270  ,  ORD_2539  ,PROD_1014,14.79,81.76,96.45
768!,ord_2121,PROD_1014,0,85.92,74.54
3160,,DISCONTINUED,10%,-20.08,
4684#,ORD_1358,PROD_1018,34.96,206.14,
2658,ORD_2491,PROD_1019,0,87.97,10.6
2847,ORD_227,PROD_1723,0,245.6,18.41
2417,  ORD_623  ,PROD_1695,0,200.09,210.32
4581,ORD_2385,  PROD_1018  ,0,219.9,
3921,ORD_1198,PROD_1077,21.82,51.49,21.85
3315,ORD_1083,PROD_1217,  13.87  ,131.75,61.06
2760,ORD_2410,  PROD_1366  ,,,
4661,ORD_1045,PROD_1010,  16.28  ,44.47,
1129,ORD_1714,PROD_1606,61.3,193.68,21.01
4360,ORD_999999,PROD_1009,0,  268.88  ,
865,,  N/A  ,,-8.3,
627,ORD_2475,PROD_1270,34.29,,
1740,,PROD_1673,0,158.45,
,,,,,
4568,ORD_1185,PROD_1868,0,157.81,95.21
, ,,,,
295,ORD_1056,PROD_1359,0.001,0.001,  0  
1536,  ORD_1917  ,  PROD_1407  ,24.69,129.55,50.05
2947,ORD_2134@,PROD_1007,0,185.62,151.4
977,ORD_1681,PROD_1746,0,128.03,
1890,  ORD_933  ,PROD_1505,0,65.96,
  4264  ,ORD_2419,PROD_1005,0,69.35,
1990,ORD_1712,,,,0
1617,ORD_1430,PROD_1008,0,105.38,29.53
447,ORD_778,PROD_1029,0,116.99,
842,  ORD_604  ,PROD_1332,422.02,  119.87  ,
623,ORD_1694,PROD_1884,0,235.47,
  2043  ,ORD_685,PROD_1517,182.33,117.03,181.82
503,ORD_568,PROD_1001,0,53.79,31.24
685,ORD_1418,INVALID,SALE,-37.35,
1006,ORD_1847,PROD_1034,0,85.1,27.27
3254,ORD_1738,PROD_1856,0,93.34,
1514,ORD_1948,PROD_1011,0,68.57,
3023,ORD_1058,prod_1288,55.82,201.88,92.35
3310,ORD_574,PROD_1002,0,35.21,
2328,ORD_2128,PROD_1872,0,150.3,
646,ORD_1054,PROD_1222,50.53,150.83,
  N/A  ,,,, ,
1339,ORD_1921,PROD_1312,0,291.58,37.39
1499,ORD_1192,PROD_1715,8.81,18.74,
4036,ORD_790,PROD_1010,17.4,43.74,19.21
2444,ORD_677,PROD_1848,0,218.58,
2803,ORD_1468,PROD_1672,0,59.22,40.18
4311,ORD_1986,PROD_1034,0,  85.18  ,
3455,ORD_1843,PROD_9999,-21.94,0,0
635,ORD_487,PROD_1653,0,180.44,
  3349  ,  ORD_130  ,PROD_1002,0,33.99,
1517,ORD_229,PROD_1389,0,290.38,73.91
215,ORD_724,PROD_1006,0,171.49,
5067,ORD_2310,PROD_1006,0,172.21,
3544,ORD_819,PROD_1017,0,21.44,
1131,ORD_283,PROD_1350,0,38.1,9.15
1726,ORD_2369,  PROD_1810  ,0,84.99,
3438,ORD_1525,PROD_1018,0,215.17,26.5
3576,ORD_2199,PROD_1015,0,14.18,2.25
477,ORD_1038,PROD_1004,0,8.65,3.17
446,  ORD_491  ,PROD_1897,0,60.38,
2344,  ORD_2564  ,PROD_1009,0,286.38,
1639,ORD_1823,PROD_1703,504.84,146.55,
894,ORD_212,PROD_1676,20.13,40.9,
2143,ORD_323,PROD_1212,0,93.18,
1042,ORD_1861,PROD_1011,30.76,68.88,
  387  ,ORD_1965,PROD_1764&,0,67.64,
1744,ORD_2431,PROD_1966,0,131.79,
654,ORD_2588#,PROD_1035,0,264,
1849,ORD_590,  PROD_1158  ,78.18,299.5,
3889,ORD_2241,PROD_1016,0,45.55,
116&,ORD_1194,PROD_1373,  0  ,158.23,55.68
2412,ORD_776,PROD_1001,15.75,56.12,
1737,ORD_2431,PROD_1426,23.51,76.25,8.15
3681,ORD_1735,PROD_1018,0,210.17,
338,ORD_2549,PROD_1015,0,13.59,
4290,ORD_1883,PROD_1614,0,229.8,44.79
  4467  ,ORD_1130,PROD_1307,350.32,128.09,369.95
177,ORD_1165,PROD_1000,7.41,37.98,
4167,ORD_2294,PROD_1302,50.18,146.72,
3240,ORD_1298,PROD_1012,30.07,157.02,54.55
3691,ORD_1345,PROD_1565,3823.9,255.53,1756.39
1025,ORD_1102,PROD_1920,0,,
3824,ORD_190,PROD_1400,364.4,227.04,
1416,ORD_2547,PROD_1019,0,82.88,
2855,ORD_613,PROD_1101,0,63.97,
2870,ORD_613,PROD_1350,0,36.93,9.74
3629,  ORD_518  ,PROD_1792,0,72.32,35.9
748,ORD_350,PROD_1653,0,188.62,29
  2475  ,ORD_448,PROD_1416,0,,
515,ORD_684,PROD_1212,0,85.8,
2970,ORD_1768,PROD_1009,,Unknown,  0  
  3273  ,ORD_1644,PROD_1004,0,  8.54  ,
  2003  ,ORD_926,PROD_1669,0,180.63,36.36
279@,ORD_260,PROD_1837,0,11.73,2.8
533,ORD_189,PROD_1010,0,46.44,
4582,ORD_385,PROD_1469,0,57,51.77
199,ORD_821,  PROD_1010  ,0,44.6,
4231,ORD_1486,  PROD_1023  ,0,99.48,
  1791  ,ORD_2347,PROD_1468,0,123.37,145.23
542,ORD_189,PROD_1523,20.82,102.9,
2806,ORD_2151,PROD_1843,52.86,26.46,
5075,ORD_2514,PROD_1002,0,,
4942,ORD_2132,PROD_1007,42.09,  184.77  ,41.66
3911,ORD_1698,  PROD_1229  ,  0  ,68.37,10.12
3814,ORD_329,PROD_1017,0,22.37,4.57
1960,ORD_999999,DISCONTINUED,0,69.38,
162,ORD_807,PROD_1151,43.59,110.63,
2540,,PROD_1816,0,254.07,
2559,ORD_2009,PROD_1720,0,256.77,
4737,ORD_177,PROD_1646,0,206.96,
  536  !,ORD_1521,PROD_1000,0,37.29,6.75
1586,ORD_1156,PROD_1169,19.03,113.33,
3661,ORD_2176,PROD_1009,0,278.78,
2484,ORD_1745,PROD_1316,0,306.42,
430,  ORD_1950  ,PROD_9999,-25.52,0,0
1917,ORD_1142,PROD_1037,16.52,  172.34  ,
720,ORD_1937,PROD_1008,42.45,104.69,
2566,ORD_2399,PROD_1001,11.57,53.64,18.74
3852,ORD_1698,PROD_1127,0,121.83,  77.72  
580,  ORD_999999  ,,0,13.23,
1527,ORD_2453,  PROD_1383  ,441.02,234.02,551.6
1046,ORD_2570,PROD_1010,0,  42.19  ,
2190,ORD_1764,PROD_9999,-10.4,  0  ,0
4434,ORD_1138,PROD_1018,78.67,218.01,
1641,ORD_2079,PROD_1483,0,216.23,51.64
835,ORD_1770,PROD_1920,,,0
4641,ORD_1200,PROD_1375,4.46,41.04,
4680,ORD_1656,PROD_1001,0,  54.05  ,20.18
2817,ORD_2421,PROD_1013,44.3,99.86,
  2576  ,ORD_2547,PROD_1837,0,11.22,
297,ORD_1154,PROD_1002,7.12,36.4,
3087,ORD_2574,PROD_1011,0,64.18,12.69
4182,  ORD_1074  ,PROD_1003,0,163.36,
1322,ORD_135,PROD_1010,0,42.97,
2643,ORD_2488,PROD_1536,0,137.86,
2573,ORD_1109,PROD_1339,15.83,157.21,138.7
1608,ORD_2006,PROD_1029,0,116.86,24.65
  282  ,ORD_831,PROD_1605,  0  ,123.45,
2309,  ORD_2096  ,PROD_1799,0,183.6,
1192,ORD_1714,  PROD_1105  ,0,289.04,
2479,ORD_2592,PROD_1131,1460.7,77.46,1157.93
3968,ORD_2029,PROD_1494,364.67,237.45,
2251,ORD_1967,  PROD_1604  ,214.05,24.04,287.28
3179,ord_1298,PROD_1082,0,96.09,
4889,ORD_1582,PROD_1766,8.84,45.29,20.71
837,ORD_2274,PROD_1321,0,  286.3  ,
2798,ORD_878,PROD_1688,0,79.48,55.56
4861,ORD_1137@,PROD_1232,  44.89  ,20.08,45.29
2240,ORD_867,PROD_1016,0,43.82,
3188,ORD_1371,PROD_1019,0,84.79,10.08
1215,  ORD_1741  ,PROD_1157,282.14,187.13,209.38
4134,ORD_701,PROD_1636,0,125.81,21.7
1309,ORD_1492,PROD_1006,50.02,166.98,
792,ORD_266,PROD_1899,0,19.76,  3.13  
570,ORD_2466,PROD_1791,58.65,  223.65  ,34.38
2535,ORD_1257,PROD_1006,0,173.39,
4316,ord_1574,PROD_1607,110.44,  281.66  ,
4184,  ORD_351  ,PROD_1114,6.52,17.94,
1247,ORD_1528,PROD_1970,188.18,39.74,
2485,ORD_194,,  N/A  ,  -20.12  ,
2917,ORD_2469,PROD_1015,1.58,14.9,2.54
2333,ORD_177,PROD_1167,1.47,12.84,6.43
3926,ORD_1066,PROD_1470,79.84,  332.37  ,32.52
143,ORD_819,PROD_1145,39.85,77.69,
  1262  ,ORD_2461,PROD_1920,49.23,132.95,  12.86  
,,,,,
4651,ORD_1451,PROD_1918,0,89.83,
1213,ORD_2173,PROD_1543,9.82,72.83,
4536,ORD_179!,PROD_1819,0,55.04,17.07
2819,ORD_1468,PROD_1012,0,157.51,
4777,ORD_496,PROD_1887,0,278.79,31.22
4017,ORD_2177,  PROD_1056  ,0,209.58,49.82
4239,ORD_194,prod_1089,11.61,138.66,
2369,ORD_2204,PROD_1672,0,58.54,12.47
4971,ORD_2168,PROD_1009,0,285.3,
1723,ORD_777,  PROD_1372  @,0,181.25,49.26
3346,ORD_574,PROD_1846,0,158.93,
5070,ORD_643,PROD_1287,,,
  4813  ,ORD_1090,PROD_1904,0,220.23,37.84
2395,,,Free shipping,-31.07,
238,ORD_2355,  PROD_1762  ,457.2,199.45,
4083,ORD_2294,PROD_1654,0,6.84,7.31
3007,ORD_1936,PROD_1007,352.16,188.53,173.77
1109,ORD_1120,PROD_1813,0,118.6,12.96
973,ORD_1801,PROD_1324,51.28,120.95,
1186,ORD_332,PROD_1695,0,216.68,127.01
4535,ORD_509,PROD_1000,9.29,36.2,4.58
1094,ORD_1739,PROD_1876,0,137.59,26.22
3403,  ORD_434  ,PROD_1851,0,231.21,
4093,ORD_1055,PROD_1000,0,36.48,
2731,ORD_1531,PROD_1020,0,22.57,3.92
4763,ORD_1930,PROD_1007,0,189.93,
4340,INVALID,,0,257.86,
2497,ORD_2526,PROD_1669,44.75,189.28,31.05
1123,ORD_213,PROD_1016,0,43.22,30.92
4268,ORD_1576,PROD_1399,18.09,54.44,14.13
2275,ORD_2434,PROD_1337,69.62,,47.71
1793,ORD_1131,PROD_1965,0,48.24,9.63
4674,ORD_1594,PROD_1378,0,98.12,14.81
2664,ORD_2491,PROD_1430,0,  24.25  ,
4993,  ORD_1384  ,PROD_1988,39.55,314.56,
2788,ORD_1315,PROD_1202,51.21,218.26,
3784,ORD_383,PROD_1284,0,235.66,63.83
3730,ORD_1327,PROD_9999,-28.44,0,0
