product_id,product_name,sku,category_id,category,sub_category,brand,supplier_id,cost_price,sell_price,launch_date,weight,dimensions,color,size,material
1609,Under Armour Monitor,UN-CL0609-BLA,CAT_629,Electronics,Wearables,Apple,SUPP_10514,98.8,153.85,2022-11-05 00:00:00,3.043,  44x13x13  ,Gold,"14""""",Magnesium Alloy
1327,Panasonic Training Shoes,PA-EL0327-MIN,CAT_543,Footwear,Casual,Sony,SUPP_10187,135.22,178.02,2021-09-24 00:00:00,0.599,31x20x11,Black,43,Canvas
1926,HP Keyboard Professional,HP-EL0926-GRA,CAT_546,Audio,Miscellaneous,Apple,SUPP_10719,122.25,223.24,2025-07-25 00:00:00,2.398,56x21x59,Navy,  Extra Large  ,Fabric
1205,Reebok Headphones,RE-CL0205-PUR,CAT_642,Electronics,  Tablets  ,Nikon,SUPP_10750,104.55,219.14,2022-10-21 00:00:00,0.172,13x8x1.4,Space Gray,"32""""",Steel
1032,Google Smartphone,GO-SP0032-BEI,CAT_518,Electronics,Mobile,Microsoft,SUPP_10806,397.71,782.19,2023-06-12 00:00:00,0.261,13x9x0.6,SILVER,Large,Plastic
1973,HP CABLE,HP-EL0973-SIL,CAT_515,technology,Other,Lenovo,SUPP_10654,24.12,40.38,2024-01-07 00:00:00,0.331,38x48x25,gold,Extra Large,Fabric
1405,Samsung Training Shoes Édition Spéciale,,CAT_669,home & office,Running,Addidas,SUPP_10882,467.22,233.61,2024-04-28 00:00:00,0.393,88/23/45,Red,2XL,Suede
,N/A&,,, ,,  NULL  ,, ,,,, ,, , 
  1270  ,,,,equipment,,Addidas,SUPP_999,Free,6.83,,Varies,65/42/78,,94,Mixed
1208,Brooks Tablet@,BR-CL0208-TUR,CAT_520,Electronics,Wearables,New Balance,  SUPP_10062  ,186.85,  404.81  ,2023-02-06 00:00:00,4.507,33x13x24,White,Compact,Aluminum
1088,JBL Running Shoes Ultra,JB-CL0088-PUR,CAT_633,Footwear,Formal,Samsung,SUPP_10696,110.65,216.66,2025-01-27 00:00:00,0.318,33x18x10,  Red  ,8,Rubber
1729,LG Speaker Classic,LG-SP0729-GOL,CAT_602,Apparel,Shirts,Brooks,SUPP_10201,22.15,42.85,2024-07-27 00:00:00,1.899,73x72x91,Orange,  Extra Large  ,Metal
1486,LG Mouse Basic,LG-SP0486-PUR,CAT_536,Technology,Other,Apple,SUPP_10097,284.83,418.7,2025-04-28 00:00:00,9.427,80x36x15,  Gray  ,Extra Large,Wood
  1423  ,HP Mouse Elite,HP-AC0423-BRO,CAT_665,Travel,  Other  ,Panasonic,SUPP_10007,470.41,  1042.83  ,2023-06-20 00:00:00,5.125,39x89x38,Pink,Extra Large,Synthetic
1905,Google Charger,GO-HM0905-ORA,  CAT_590  ,Gaming,Other,Adidas,SUPP_10015,93.16,142.9,2022-08-13 00:00:00,8.694,29x22x32,Yellow,Medium,Composite
1022,Panasonic Mouse,PA-SP0022-PIN,CAT_692,Audio,Miscellaneous,Reebok,SUPP_10765,369.97,828.67,2021-01-01 00:00:00,8.988,67x33x39,Brown,Extra Large,Mixed Materials
1099,Apple Backpack Premium,AP-AC0099-WHI,CAT_663,Electronics,Mobile,Apple,SUPP_10511,424.21,864.7,2021-01-28 00:00:00,3.38,17x72x10,Green,Medium,Synthetic
1494,Amazon Headphones Office,AM-SP0494-COR,CAT_503,Electronics,Accessories,Microsoft,SUPP_10034,327.14,665.46,  2024-10-18  ,0.18,17x8x0.8,Black,Standard,Aluminum
1430,Bose Monitor Sport,BO-HM0430-NAV,CAT_581,Electronics,Accessories,Samsung,SUPP_10621,197.69,288.56,2024-04-20 00:00:00,2.088,50x14x19,Silver,"13""""",Steel
1548,ASICS Keyboard,AS-EL0548-MIN,CAT_690,Fitness,MISCELLANEOUS,Sony,SUPP_10072,  441.31  ,962.29,2023-05-29 00:00:00,7.228,39x10x53,Navy,Small,Synthetic
1802,JBL SMARTPHONE,JB-CL0802-TUR,  CAT_674  ,Electronics,Mobile,Saucony,SUPP_10131,42.2,60.86,2025-05-06 00:00:00,0.193,18x7x0.6,Black,Standard,Glass
1623,JBL T-Shirt Classic,JB-HM0623-YEL,CAT_613,Apparel,Formal,HP,SUPP_10381,80.81,105.1,2023-04-11 00:00:00,  1.69  ,92x53x26,Yellow,L,Silk
1414,Under Armour Case,UN-CL0414-TUR,CAT_524,Technology,General,Sony,SUPP_10784,436.52,834.31,2023-01-22 00:00:00,9.693,16x68x17,Beige,Large,composite
1298,LG Camera Air,LG-EL0298-COR,CAT_611,Technology,Miscellaneous,ASICS,SUPP_10506,68.07,144.83,2024-04-24 00:00:00,1.986,39x41x100,Turquoise,Extra Large,Composite
1324,Bose Cable Classic,BO-SP0324-YEL,CAT_621,Fashion,Other,Under Armour,SUPP_10135,383.36,711.59,2022-02-16 00:00:00,  4.663  ,62x90x62,Gray,Large,Mixed Materials
1833,ASICS Keyboard Essential,AS-CL0833-YEL,CAT_609,Outdoor,Other,HP,SUPP_10163,474.34,937.8,2024-12-06 00:00:00,3.234,34x39x28,Beige,Extra Large,Metal
1293,Puma Backpack Advanced,PU-CL0293-BRO,CAT_555,  Apparel  ,Shirts,Dell,SUPP_10219,  485.26  ,859.55,2023-04-22 00:00:00,2.618,80x12x67,Mint,Large,Synthetic
1060#,,xx-sp0060-bla,,Home & Office,,Google,,,196.66,,,32x48x67,,Medium,
1099,Under Armour Speaker Air,,,,mobile,,SUPP_10506,0.001,,0000-00-00,0,,Purple/Green,,fabric
1188,Microsoft Backpack Sport,MI-AC0188-GOL,CAT_632,Electronics,Computers,  Apple  ,SUPP_10562,149.4,340.44,2021-09-01 00:00:00,9.159,49x49x40,Green,One Size,Composite
1921,Amazon Camera Ultra,AM-HM0921-PIN,CAT_591,Accessories,Hats,Bose,SUPP_10271,315.48,635.56,2023-05-28 00:00:00,3.799,62x97x5,Coral,One Size,Metal
1501,Amazon Screen Protector Ultra,AM-SP0501-PIN,CAT_541,Gaming,Other,Dell,SUPP_10770,20.66,46.53,2020-11-04 00:00:00,4.619,78x93x60,Yellow,Extra Large,Composite
1044,ASICS Backpack Professional,AS-HM0044-ORA,CAT_523,Technology,Miscellaneous,  Nike  ,SUPP_10270,272.92,488.86,2024-07-05 00:00:00,6.761,91x38x79,Yellow,Large,Mixed Materials
1338,New Balance Laptop Elite,NE-HM0338-GOL,CAT_527,Electronics,Computers,NIKE,SUPP_10609,359.52,708.52,2023-08-24 00:00:00,3.134,39x22x3,Gold,"21""""",Glass
1149,Panasonic T-Shirt Advanced,PA-EL0149-TUR,CAT_575,Apparel,Jackets,Canon,SUPP_10414,200.25,249.49,2024-03-19 00:00:00,1.445,  78x29x48  ,Green,3XL,Spandex
1217,Google Running Shoes Essential,GO-SP0217-WHI,  CAT_619  ,Footwear,Running,Apple,SUPP_10397,333.58,687.8,2020-11-23 00:00:00,1.387,30x15x10,Blue,44,Mesh
1165,Brooks Speaker Plus Mint Edition with Extra Features and Extended Warranty Limited Time Offer,SKU-165!@#,cat_580,,Other,Unknown,SUPP_10205,112.76,0.01,2025-04-09 00:00:00,6.897,x42x44,Red,Large (XL),Wood
  1181  ,Samsung Mouse Classic,SA-CL0181-SIL,CAT_665,Fashion,Miscellaneous,Nike,SUPP_10249,31.14,60.58,2021-11-21 00:00:00,1.695,  85x70x10  ,Gray,Small,Composite
1279,Microsoft Smartphone,MI-EL0279-RED,CAT_531,  Electronics  ,Accessories,  HP  ,SUPP_10601,451.58,650.37,2023-02-06 00:00:00,0.17,12x7x1.3,White,Standard,Glass
1419,Brooks Camera Sport,BR-SP0419-YEL,CAT_502,Photography,Other,HP,SUPP_10079,364.13,710.79,2024-11-17 00:00:00,1.532,90x98x100,Purple,Small,Composite
1910,Puma Mouse™ #910,SA-AC0569-SIL!,CAT_525,Home & Office,Budget Office Items,Nike®,SUPP_10874,470.06,,1990-03-16 00:00:00,38.145119,Standard Size,Blu,One Size Fits All,Synthetic
1027,Amazon Laptop Elite,AM-CL0027-TUR,CAT_554,Electronics,Tablets,Microsoft,SUPP_10348,147.03,290.38,2021-08-03 00:00:00,3.224,38x20x3,Silver,"14""""",Plastic
1810,Product,SKU,,audio,,Addidas,SUPP_999,,6.33,,Unknown,  80 x 46 x 62  ,Various,24,  N/A  
1379,Sony Headphones Advanced,SO-HM0379-SIL,CAT_603,Electronics,Computers,Panasonic,SUPP_10569,410.56,910.83,2025-10-10 00:00:00,  0.206  ,12x6x1.3,Silver,Large,  Aluminum  
1976,Under Armour Mouse,UN-AC0976-YEL,CAT_503,Accessories,Jewelry,Samsung,SUPP_10830,215.8,298.11,2021-08-26 00:00:00,5.463,8x62x6,Pink,Extra Large,Synthetic
1269,Dell Charger,DE-CL0269-GRA,cat_541,Accessories,Bags,Adidas,SUPP_10324,291.52,516.91,2023-02-16 00:00:00,3.76,31x76x95,White,Large,Fabric
1658,Nikon Jacket Max,  NI-AC0658-GOL  ,CAT_676,Apparel,Jackets,  Bose  ,SUPP_10986,201.39,283.68,2023-12-31 00:00:00,0.519,22x7x35,Turquoise,XXXL,Silk
1682,JBL Headphones,JB-CL0682-BRO,CAT_699,Electronics,Computers,Adidas,SUPP_10966,104.54,260.03,2023-12-29 00:00:00,0.204,13x8x0.9,Gold,"14""""",Aluminum
1393,Sony Backpack,SO-CL0393-GRA&,CAT_609,Electronics,Accessories,HP,SUPP_10093,433.53,734.6,2023-01-18 00:00:00,5.297,94x86x34,Green,  Large  ,Metal
1386,Google Monitor Home,GO-EL0386-BLU,CAT_519,Electronics,Mobile,Apple,SUPP_10169,291.91,382.39,2022-07-07 00:00:00,1.786,41x10x18,Gold,"15.6""""",Carbon Fiber
1753,Under Armour Tablet Office,UN-AC0753-GOL,CAT_562,Electronics,Tablets,New Balance,SUPP_10656,342.47,485.03,2021-12-24 00:00:00,1.264,22x45x22,Space Gray,Large,Plastic
1772,Microsoft T-Shirt,MI-SP0772-MIN,CAT_669,Apparel,Formal,Panasonic,SUPP_10227,345.46,445.41,2022-06-21 00:00:00,  1.796  ,32x98x51,Beige,XL,Silk
1342,LG Smartphone Max,LG-CL0342-PIN,CAT_544,Electronics,Mobile,Microsoft,SUPP_10736,95.4,219.59,2021-05-06 00:00:00,0.149,13x6x0.7,White,"14""""",Aluminum
1389,Panasonic Jacket,PA-AC0389-TUR,CAT_550,  Apparel  ,Shirts,JBL,SUPP_10526,450.27,780.74,2022-11-01 00:00:00,  1.835  ,5x24x89,Navy,L,Spandex
1642,ASICS T-Shirt Professional,AS-HM0642-SIL,CAT_501,Apparel,Pants,Microsoft,SUPP_10425,55.68,130.19,2022-07-13 00:00:00,0.736,10x22x35,Coral,2XL,Linen
1841,Adidas T-Shirt Plus,AD-CL0841-COR,CAT_560,Apparel,Formal,Brooks,SUPP_10001,468.31,898.73,2023-11-06 00:00:00,0.407,58x83x26,White,XS,Spandex
  1707  ,Bose Speaker,BO-AC0707-BEI,CAT_581,Electronics,Computers,Under Armour,SUPP_10272,476.84,665,2024-08-31 00:00:00,8.656,18x41x16,White,Large,Composite
1257,Lenovo Cable,LE-EL0257-YEL,CAT_699,Apparel,Shirts,Bose,SUPP_10082,13.11,18.79,2022-09-20 00:00:00,0.982,88x80x41,Brown,Extra Large,Synthetic
1239,Puma Mouse,PU-HM0239-BEI,CAT_583,Photography,General,Nikon,SUPP_10180,160.94,278.03,2021-12-12 00:00:00,6.023,92x81x53,Purple,Extra Large,Synthetic
1908,Apple Laptop Max,AP-EL0908-GRA,CAT_525,Electronics,Tablets,Apple,SUPP_10386,243.37,407.44,2023-10-05 00:00:00,3.057,38x26x3,White,"27""""",Magnesium Alloy
1589,Brooks Smartwatch Classic,BR-EL0589-BLA,CAT_614,Electronics,Tablets,Canon,SUPP_10252,112.63,182.92,2023-08-24 00:00:00,1.55,30x50x20,  White  ,Compact,Glass
1897,Samsung Speaker Essential,SA-AC0897-PIN*,CAT_537,Apparel,Pants,Amazon,SUPP_10884,  143.22  ,210.87,2024-10-17 00:00:00,0.631,97x58x99,Yellow,One Size,Composite
1475,Saucony Running Shoes Plus,,  CAT_647  ,,Outdoor,,SUPP_10321,58.74,,2025-04-30 00:00:00,0.57,,Black,,Canvas
1776,Amazon Training Shoes Air,AM-CL0776-BLA,CAT_521,Footwear,Basketball,Dell,SUPP_10448,  451.55  ,1002.63,2021-03-03,1.37,30x15x10,White,13,Nylon
1985,Adidas T-Shirt Ultra,AD-HM0985-COR,CAT_577,Apparel,Pants,New Balance,SUPP_10294,51.56,117.11,2022-01-30 00:00:00,1.317,95x43x98,White,M,Spandex
1519,Brooks Mouse Professional,BR-SP0519-PUR,CAT_575,Travel,Miscellaneous,Amazon,SUPP_10806,230.68,354.16,2024-12-11 00:00:00,2.825,9x22x23,Coral,Large,Mixed Materials
1319,Reebok Casual Shoes,RE-HM0319-MIN,CAT_579,Footwear,Outdoor,Amazon,SUPP_10775,321.49,395.58,2022-10-18 00:00:00,1.357,33x19x12,White,10.5,Suede
1396,Saucony Smartwatch,SA-CL0396-BRO,CAT_640,Electronics,Tablets,Mizuno,SUPP_10873,424.58,818.78,2025-02-06 00:00:00,2.063,33x38x25,Black,"27""""",Aluminum
1267,Apple Tablet Ultra,AP-SP0267-BLU,CAT_527,Electronics,Mobile,microsoft,supp_10114,351.57,  648.73  ,  2022-03-02  ,4.437,43x50x5,White,"27""""",Magnesium Alloy
  1778  ,  ASICS Case  ,AS-SP0778-BLA,CAT_552,Travel,  Other  ,Samsung,SUPP_10003,145.94,  199.04  ,  2021-04-15  ,0.411,32x59x10,Coral,ONE SIZE,Synthetic
1690,,N/-HM0690-BRO,,Fitness,general,Panasonic,SUPP_999,,998.47,,,54x69x30,,Small,
1557,Microsoft Cable Classic,MI-HM0557-BEI,CAT_627,Fitness,Miscellaneous,Apple,SUPP_10976,497.94,611.84,2025-01-05 00:00:00,4.54,88x12x49,Turquoise,  Medium  ,Mixed Materials
1491,PUMA HEADPHONES,PU-HM0491-YEL,CAT_584,Electronics,Accessories,Mizuno,SUPP_10873,300.16,468.37,2025-05-06 00:00:00,0.261,18x9x0.7,Black,"17""""",Plastic
  1994  ,Reebok Monitor,RE-CL0994-PUR,CAT_620,Electronics,  Computers  ,Saucony,SUPP_10065,231.79,566.92,2023-03-02 00:00:00,2.337,12x49x14,White,"15.6""""",Plastic
1367,Bose Camera Air,BO-AC0367-GOL,CAT_547,Accessories,Bags,Saucony,SUPP_10187,406.5,589.2,2022-11-25 00:00:00,9.831,57x61x85,Red,Medium,Mixed Materials
1102,Puma Backpack,PU-HM0102-PIN,CAT_563,Travel,General,Apple,SUPP_10274,85.57,181.85,2022-01-07 00:00:00,6.376,99x54x45,Orange,Small,Mixed Materials
1049,Apple Tablet Ultra,AP-EL0049-GRA,CAT_570,Electronics,  Accessories  ,New Balance,SUPP_10599,278.69,452.24,2021-07-16 00:00:00,4.976,43x28x19,Gold,Standard,Carbon Fiber
1464,Adidas Casual Shoes,AD-SP0464-BLA@,CAT_655,Footwear,Casual,Microsoft,SUPP_10829,379.13,561.68,2021-02-21 00:00:00,0.236,34x18x13,Navy/Red,6.5,Nylon
1087,Google Headphones Plus,GO-SP0087-GRE,CAT_556,Electronics,  Mobile  ,Bose,SUPP_10156,232.94,578.97,2021-12-02 00:00:00,0.175,17x9x1.3,Silver,"17""""",  Magnesium Alloy  
1511,JBL Smartphone Office,JB-CL0511-PIN,CAT_569,Electronics,Computers,Canon,SUPP_10212,19.17,33.33,2021-06-22 00:00:00,0.126,14x9x1.1,  White  ,"14""""",Plastic
1603,Saucony Smartphone,SA-EL0603-ORA,CAT_616,Electronics,Wearables,Reebok,SUPP_10167,192.9,457.63,2024-08-29 00:00:00,0.245,16x7x0.8,White,"27""""",Plastic
,,,,,,,,,,,,,,,
1864,Samsung Tablet,SA-CL0864-BLA,CAT_553,Electronics,Accessories,JBL,SUPP_10349,378.47,871.84,2021-05-21 00:00:00,1.013,15x46x12,Gold,"32""""",  Steel  
,,,CAT_9999,,,,,,,"Nov 26, 2023",,,,,
1876,Brooks Mouse Home,BR-SP0876-RED,CAT_644,Accessories,  Belts  ,Microsoft,SUPP_10380,498.94,754.53,2025-08-11 00:00:00,  5.553  ,14x12x84,Turquoise,One Size,Fabric
1579,Under Armour Casual Shoes Office,UN-CL0579-RED,CAT_671,Footwear,Basketball,New Balance,SUPP_10328,153.25,341.84,2023-09-16 00:00:00,1.223,30x19x13,Black,  43  ,Rubber
  1588  ,Dell Mouse Pro,DE-SP0588-RED,CAT_517,Home & Office,Other,Bose,SUPP_10622,151.77,228.52,2021-05-07 00:00:00,9.439,32x58x67,Black,Large,Synthetic
1924,Lenovo Backpack Essential,LE-AC0924-GRA,CAT_501,Technology,Other,Nike,SUPP_10355,286.52,619.61,2023-07-05 00:00:00,9.998,34x20x21,Navy,Large,Mixed Materials
1741,ASICS Case Ultra*,AS-CL0741-BRO,CAT_527,Accessories,Belts,Bose,SUPP_10736,209.74,251.8,2024-05-14 00:00:00,1.947,36x10x37,  Purple  ,  One Size  ,Wood
1683,HP Training Shoes Elite,HP-EL0683-BRO,CAT_630,Footwear,Outdoor,Dell,SUPP_10446,290.3,531.54,2024-11-03 00:00:00,1.302,31x19x15,White,43,Synthetic
1617,HP Jacket Max,HP-SP0617-COR,  CAT_673  ,Apparel,Sportswear,Microsoft,SUPP_10270,  302.9  ,627.18,2025-07-03 00:00:00,0.458,83x22x93,Pink,L,Denim
1601,Samsung Screen Protector Basic,SA-EL0601-TUR,CAT_544,Electronics,Computers,Apple,SUPP_10742,125.05,291.46,2022-06-24 00:00:00,5.84,76x39x39,Black,  One Size  ,Metal
1221,New Balance Training Shoes,NE-CL0221-RED&,CAT_533,Footwear,Basketball,Nike,SUPP_10780,493.12,  987.24  ,2023-04-01 00:00:00,0.987,34x16x14,White,9.5,Suede
1722,HP Monitor Max,HP-HM0722-BLA,CAT_669,  Electronics  ,Mobile,Nikon,SUPP_10666,439.67,991.3,2021-12-14 00:00:00,3.995,16x19x29,White,"15.6""""",Aluminum
  1942  ,Mizuno Speaker Pro,MI-AC0942-MIN,CAT_598,Electronics,Tablets,LENOVO,SUPP_10372,211.83,497.16,2025-06-10 00:00:00,0.429,9x34x95,Green,Extra Large,Fabric
1023,Puma Laptop,PU-AC0023-GRA,CAT_618,Electronics,Mobile,Adidas,SUPP_10266,195.76,288.78,2024-08-22 00:00:00,1.952,36x24x2,White,"14""""",Carbon Fiber
1576,Mizuno Smartwatch Essential,MI-CL0576-GRA,CAT_605,Electronics,  Tablets  ,Nikon,SUPP_10251,435.33,596.28,2021-03-29 00:00:00,4.691,30x49x29,Gold,Compact,Magnesium Alloy
1029,Bose Training Shoes Professional,BO-HM0029-PIN,  CAT_525  ,Footwear,Basketball,Google,SUPP_10232,186.83,297.61,2024-04-14 00:00:00,1.12,27x17x10,Black,41,Canvas
1595,Dell Headphones™ #595,AP-CL0295-BEI,CAT_558,Accessories,Bags,nike,SUPP_10053,325.02,TBD,2020-10-21 00:00:00,0.145,Large,Black,One Size Fits All,Plastic
1657,Bose Mouse Sport,BO-EL0657-NAV,CAT_500,Audio,Miscellaneous,dell,SUPP_10062,392.88,897.26,2024-12-07 00:00:00,7.508,  72x42x31  ,Brown,Small,Fabric
1210,Product,SA-AC0106-PIN,,Audio,General,Nike Inc.,SUPP_999,,TBD,,Light,Small,,,
1915,HP Screen Protector Sport,HP-AC0915-WHI*,  CAT_688  ,Gaming,Other,Under Armour,SUPP_10902,237.05,503.47,2022-05-06 00:00:00,3.508,25x60x14,Black,Medium,Wood
1354,Nikon Laptop,NI-AC0354-YEL,CAT_587,Electronics,Wearables,HP,SUPP_10406,28.51,43.5,2023-10-28 00:00:00,2.831,32x25x3,Space Gray,"32""""",Carbon Fiber
1648,HP Charger Advanced,  HP-EL0648-BLU  ,CAT_516,Apparel,Pants,AMAZON,SUPP_10164,265.82,557.26,2024-03-07 00:00:00,2.022,  85x49x8  ,Purple,Extra Large,Metal
1499,Adidas Cable Premium,AD-HM0499-GOL,CAT_679,Audio,Miscellaneous,New Balance,  SUPP_10830  ,344.19,542.2,2021-03-23 00:00:00,3.488,69x75x100,Navy,Small,Wood
1947,Google Case,GO-AC0947-PIN,CAT_540,Electronics,Mobile,Brooks,SUPP_10712,299.77,627.43,2024-05-12 00:00:00,6.682,16x91x35,Purple,Large,Synthetic
1622,Lenovo Training Shoes,LE-CL0622-PIN,CAT_611,Footwear,  Outdoor  ,Under Armour,SUPP_10869,199.48,294.71,2023-06-10 00:00:00,0.33,26x18x15,Red,38,Synthetic
1720,,,,  FITNESS  ,,Addidas,,,6.19,,,65 x 15 x 31,,  12  ,
1521,LG Speaker Premium,LG-AC0521-TUR,  CAT_658  ,Equipment,General,LG,SUPP_10659,86.38,199.4,2020-12-08 00:00:00,3.212,  52x53x67  ,Silver,One Size,Metal
1471,JBL Tablet Basic,JB-AC0471-GRE,CAT_614,  Electronics  ,Wearables,Lenovo,SUPP_10583,415.63,1031.91,2023-08-20 00:00:00,4.666,25x36x26,Gold,Large,Plastic
1148,Nike Speaker Home,NI-SP0148-MIN,CAT_665,Fitness,Other,Google,SUPP_10305,345.36,630.72,2024-05-13 00:00:00,3.429,40x86x46,Navy,Large,Synthetic
1974,Canon Smartphone,CA-AC0974-ORA,CAT_626,Electronics,Tablets,ASICS,SUPP_10329,  136.32  ,212.03,2020-11-04 00:00:00,0.226,13x6x0.8,Gold,Standard,Glass
1129,Google Keyboard,GO-EL0129-BLU,CAT_540,Technology,Other,Google,SUPP_10846,355.31,705.04,2025-06-13 00:00:00,2.229,46x23x16,Green,Large,Metal
1958,JBL Training Shoes Home,JB-CL0958-RED,  CAT_583  ,Footwear,Basketball,Under Armour,SUPP_10540,375.56,927.21,2025-05-05 00:00:00,0.979,27x16x13,Black,6,Leather
1811,Nike Tablet Basic,NI-AC0811-RED,CAT_534,Electronics,COMPUTERS,Sony,SUPP_10314,45.91,67.14,2025-10-05 00:00:00,1.596,37x49x17,Space Gray,Compact,Steel
1180,Test,000000,,Electronics,,Appl,,,4.96,,,"34,14,70",,28,
1679,BROOKS BACKPACK BASIC,BR-AC0679-NAV,CAT_686,Sports,Nutrition,Samsung,SUPP_10983,365.14,  635.4  ,2025-08-12 00:00:00,0.13,84x92x32,Yellow,Large,Wood
1863,Saucony Charger Office,SA-EL0863-GRA,CAT_576,Photography,Other,  HP  ,SUPP_10654,308.13,714.2,2022-05-16 00:00:00,8.997,64x6x47,Coral,LARGE,Fabric
1693,HP Running Shoes,HP-CL0693-BLU,CAT_533,Footwear,Casual,LG,SUPP_10732,466,681.95,2023-04-25 00:00:00,1.391,31x15x13,Gray,7,Mesh
1448,Sony Case Essential,SO-SP0448-WHI,CAT_693,Fashion,Miscellaneous,Sony,SUPP_10412,338.34,609.57,2024-07-30 00:00:00,7.654,71x63x11,Blue,Small,Fabric
1831,Panasonic Training Shoes,  PA-HM0831-BEI  ,  CAT_546  ,Footwear,  Basketball  ,Nike,SUPP_10369,430.01,  599.67  ,2024-08-12 00:00:00,0.347,27x18x15,Blue,45,Nylon
1822,Dell Running Shoes Ultra,DE-CL0822-WHI,CAT_563,Footwear,Basketball,Google,SUPP_10468,153.45,237.03,2023-11-02 00:00:00,0.47,26x15x12,White,45,Mesh
1360,Nikon Camera Advanced,000000,,technology,,Samung,,,7.75,,,"34,98,47",,32,
1714,Puma Smartphone Essential,PU-EL0714-COR,CAT_698,Electronics,Wearables,Panasonic,SUPP_10921,332.26,502.85,2022-03-14 00:00:00,  0.12  ,12x7x1.2,Black,Large,Carbon Fiber
1599,Bose Charger Professional,BO-CL0599-BLU,CAT_657,Footwear,Running,Nike,SUPP_10634,34.51,41.91,2022-08-28 00:00:00,2.815,5x43x61,Yellow,One Size,Composite
1497,Amazon Keyboard Advanced,AM-EL0497-BEI,CAT_522,Footwear,Running,Dell,SUPP_10747,52.34,84.41,2025-01-28 00:00:00,6.304,7x26x6,Gold,Large,  Metal  
1186,Saucony Basketball Shoes Advanced,SA-CL0186-RED,CAT_554,Footwear,Outdoor,Panasonic,SUPP_10804,175.83,336.85,2025-06-21 00:00:00,1.106,25x16x13,Black/White,6,Nylon
1684,Nikon Running Shoes Max,NI-AC0684-MIN,CAT_688,Footwear,Outdoor,Sony,SUPP_10417,32.6,  49.03  ,2024-01-03 00:00:00,0.687,26x15x10,Black/White,11.5,  Mesh  
1935,Canon Smartwatch Sport Pink Edition with Extra Features and Extended Warranty Limited Time Offer,SKU-935!@#,CAT_555,,Tablets,,SUPP_10015,290.5,999999.99,2025-04-03 00:00:00,2.584,x37x15,Space Gray,Medium (M),  Magnesium Alloy  
  1390  ,Test,TE-CL0390-GRA,,Aparrel,General,Nike,SUPP_999,Free,884.7405,,Heavy,30cm x 19cm x 29cm,Various,  XS  ,Mixed
1627,Reebok Headphones Premium,RE-SP0627-SIL,CAT_539,Electronics,Accessories,Dell,SUPP_10251,395.59,642.09,2023-08-27 00:00:00,0.134,14x6x1.0,Black,"27""""",Plastic
1466,Google Cable Home,GO-SP0466-SIL,CAT_613,Gaming,General,Nikon,  SUPP_10009  ,238.56,585.82,2023-12-21 00:00:00,4.854,76x32x57,  White  ,One Size,Mixed Materials
1636,LG Monitor Sport,  LG-HM0636-PUR  ,CAT_576,Electronics,Computers,Lenovo,SUPP_10166,315.3,767.14,2023-05-25 00:00:00,3.483,30x13x18,Space Gray,"27""""",Plastic
1059,Reebok Backpack,RE-HM0059-GRA,CAT_585,Footwear,Outdoor,ASICS,SUPP_10144,459.21,736.25,2021-07-25 00:00:00,6.595,89x55x21,Blue,Large,Wood
1817,Amazon Training Shoes Office,AM-SP0817-GRE,CAT_578,Footwear,Casual,Apple,SUPP_10810,449.38,896.77,2021-05-19 00:00:00,0.714,  34x19x11  ,Navy/Red,43,Synthetic
1377,Saucony Cable,SA-CL0377-YEL,CAT_609,Outdoor,General,Adidas,SUPP_10098,184.24,334.59,2023-10-17 00:00:00,9.456,20x70x88,Purple,One Size,  Metal  
1629,JBL Mouse,JB-EL0629-GOL,CAT_518,Fitness,Miscellaneous,Google,SUPP_10118,306.15,531.52,2022-03-22 00:00:00,3.822,52x8x45,Turquoise,Medium,MIXED MATERIALS
1599,Bose Charger Professional,BO-CL0599-BLU,CAT_657,Footwear,Running,Nike,SUPP_10634,34.51,41.91,2022-08-28 00:00:00,2.815,5x43x61,Yellow,One Size,Composite
1561,Adidas Charger,AD-SP0561-RED,CAT_543,Electronics,Accessories,Nike,SUPP_10004,  170.16  ,271.94,  2022-05-21  ,8.02,77x77x52,  Blue  ,Medium,  Composite  
1823,Amazon Smartwatch Plus,AM-AC0823-WHI,CAT_539,ELECTRONICS,Computers,New Balance,SUPP_10678,486.42,860.77,2021-02-07 00:00:00,  1.787  ,39x26x11,Black,"21""""",Plastic
1016,New Balance Speaker Home,NE-HM0016-PUR,CAT_507,Footwear,Casual,Dell,SUPP_10594,481.64,744.18,2023-10-18 00:00:00,1.173,60x49x98,Purple,Extra Large,Wood
1344,sony speaker office,SO-AC0344-GOL,CAT_686,Footwear,Formal,ASICS,SUPP_10629,41.79,77.78,2023-08-30 00:00:00,7.538,87x70x52,Turquoise,  One Size  ,Metal
1125,REEBOK SCREEN PROTECTOR ELITE,,CAT_563,,Miscellaneous,,SUPP_10937,362.94,,2022-10-17 00:00:00,2.785,,Blue,,wood
1788,Adidas Training Shoes,AD-SP0788-TUR,CAT_571,Footwear,Basketball,Saucony,SUPP_10134,463.03,1073.46,2022-08-04 00:00:00,1.172,26x18x12,Gray,  43  ,Suede
1526,Lenovo T-Shirt,LE-HM0526-COR,CAT_579,Apparel,Sportswear,Samsung,SUPP_10774,473.39,868.13,2021-01-28 00:00:00,0.706,70x65x68,Silver,M,Polyester
