order_ref,customer_ref,order_status,order_subtotal,tax_total,shipping_fee,discount_total,grand_total,currency_code,purchase_date,shipment_date,delivery_date,device_category,coupon_code,record_created,shipping_method,customer_ip,marketing_channel,payment_method,item_count,refund_amount
7997,5458,Delivered,519.4,52.91,7.76,0.0,580.07,USD,2022-10-04T08:37:30Z,2022-10-05T08:37:30Z,2022-10-12T08:37:30Z,Mobile,,2022-10-04T08:37:30Z,Standard,190.86.104.246,Organic Search,Credit Card,1,0.0
7998,5460,Delivered,4029.0,342.77,16.56,204.52,4388.33,USD,2023-10-29T23:28:44Z,2023-11-01T23:28:44Z,2023-11-06T23:28:44Z,Desktop,WELCOME15,2023-10-29T23:28:44Z,Priority,31.168.88.101,Direct,Apple Pay,9,0.0
7999,5460,Cancelled,2301.92,230.87,16.12,22.91,2548.91,USD,2025-02-09T16:10:40Z,,,Desktop,NEWUSER25,2025-02-09T16:10:40Z,Priority,150.133.51.116,Direct,Credit Card,5,2548.91
8000,5461,Delivered,6021.25,564.91,0.0,2195.67,6586.16,USD,2018-12-15T22:11:19Z,2018-12-15T22:11:19Z,2018-12-19T22:11:19Z,Mobile,FREESHIP,2018-12-15T22:11:19Z,Free Shipping,131.24.226.96,Paid Search,Credit Card,33,0.0
8001,5462,Shipped,525.27,38.35,18.5,0.0,582.12,USD,2025-07-22T07:59:09Z,2025-07-23T07:59:09Z,,Tablet,,2025-07-22T07:59:09Z,Priority,89.239.172.230,Organic Search,Apple Pay,1,0.0
8002,5463,Delivered,1437.91,139.38,18.09,113.75,1595.38,USD,2021-08-29T16:24:06Z,2021-08-30T16:24:06Z,2021-09-04T16:24:06Z,Desktop,WELCOME15,2021-08-29T16:24:06Z,Priority,161.207.28.182,Email,PayPal,15,0.0
8003,5464,Delivered,8170.34,676.52,29.72,1242.31,8876.58,USD,2022-05-24T00:48:54Z,2022-05-24T00:48:54Z,2022-05-28T00:48:54Z,Desktop,WELCOME15,2022-05-24T00:48:54Z,Express,67.152.7.152,Direct,Apple Pay,20,0.0
8004,5465,Pending,3730.68,298.73,0.0,368.24,4029.41,USD,2023-05-29T04:38:35Z,,,Desktop,CLEARANCE40,2023-05-29T04:38:35Z,Free Shipping,45.211.206.31,Direct,Credit Card,6,0.0
8005,5467,Delivered,195.04,49.19,0.0,339.2,244.23,USD,2025-12-23T10:01:24Z,2025-12-24T10:01:24Z,2025-12-25T00:00:00Z,Mobile,WELCOME15,2025-12-23T10:01:24Z,Free Shipping,170.88.122.130,Organic Search,Credit Card,3,0.0
8006,5468,Shipped,2452.17,244.4,0.0,0.0,2696.57,USD,2022-11-18T08:37:08Z,2022-11-19T08:37:08Z,,Tablet,,2022-11-18T08:37:08Z,Free Shipping,119.173.24.21,Organic Search,Gift Card,8,0.0
8007,5468,Processing,2240.0,149.54,19.61,404.2,2409.15,USD,2017-08-17T11:03:26Z,,,Mobile,SAVE20,2017-08-17T11:03:26Z,Priority,176.176.241.161,Paid Search,Credit Card,23,0.0
8008,5469,Shipped,4858.09,283.05,15.87,2456.11,5157.01,USD,2016-05-15T05:24:35Z,2016-05-15T05:24:35Z,,Desktop,CLEARANCE40,2016-05-15T05:24:35Z,2-Day,221.218.127.128,Direct,PayPal,12,0.0
8009,5470,Delivered,22837.26,2052.59,8.17,1309.76,24898.02,USD,2022-11-17T10:58:21Z,2022-11-20T10:58:21Z,2022-11-22T10:58:21Z,Desktop,SAVE10,2022-11-17T10:58:21Z,Standard,150.119.252.104,Direct,Credit Card,23,0.0
8010,5472,Delivered,1606.73,114.7,9.4,321.81,1730.83,USD,2022-10-30T11:12:51Z,2022-10-31T11:12:51Z,2022-11-06T11:12:51Z,Desktop,NEWUSER25,2022-10-30T11:12:51Z,Standard,124.14.136.68,Paid Search,Gift Card,10,0.0
8011,5473,Delivered,2515.49,239.42,0.0,597.54,2754.91,USD,2025-02-18T15:16:58Z,2025-02-21T15:16:58Z,2025-02-27T15:16:58Z,Desktop,FREESHIP,2025-02-18T15:16:58Z,Free Shipping,111.95.40.236,Display Ads,Credit Card,24,0.0
8012,5473,Cancelled,6487.64,600.72,18.88,1835.14,7107.24,USD,2025-04-22T14:25:31Z,,,Desktop,WELCOME15,2025-04-22T14:25:31Z,Priority,148.130.171.104,Social Media,Credit Card,18,7107.24
8013,5473,Delivered,2479.64,238.73,24.24,1.47,2742.61,USD,2025-04-07T07:11:10Z,2025-04-10T07:11:10Z,2025-04-12T07:11:10Z,Tablet,SAVE20,2025-04-07T07:11:10Z,Express,193.202.137.26,Organic Search,Credit Card,7,0.0
8014,5473,Delivered,672.12,59.84,6.83,0.0,738.79,USD,2025-04-22T15:23:09Z,2025-04-23T15:23:09Z,2025-04-28T15:23:09Z,Desktop,,2025-04-22T15:23:09Z,Standard,47.26.150.142,Social Media,PayPal,3,0.0
8015,5474,Processing,6134.08,589.53,23.67,90.93,6747.28,USD,2024-12-02T13:29:44Z,,,Desktop,WELCOME15,2024-12-02T13:29:44Z,Express,220.171.168.74,Social Media,Credit Card,13,0.0
8016,5476,Delivered,4735.45,486.52,0.0,88.11,5221.97,USD,2022-08-21T05:13:01Z,2022-08-23T05:13:01Z,2022-08-29T05:13:01Z,Desktop,SAVE10,2022-08-21T05:13:01Z,Free Shipping,106.93.165.167,Email,Credit Card,12,0.0
8017,5477,Delivered,1718.88,88.43,26.42,429.72,1833.73,USD,2021-12-12T05:02:07Z,2021-12-13T05:02:07Z,2021-12-16T05:02:07Z,Tablet,SAVE20,2021-12-12T05:02:07Z,Express,57.64.59.195,Direct,Gift Card,3,0.0
8018,5477,Processing,4109.59,438.28,9.7,74.43,4557.57,USD,2020-03-15T19:35:47Z,,,Desktop,CLEARANCE40,2020-03-15T19:35:47Z,Standard,205.225.217.32,Organic Search,Credit Card,12,0.0
8019,5479,Delivered,5775.98,455.03,0.0,960.63,6231.01,USD,2022-06-17T23:34:21Z,2022-06-19T23:34:21Z,2022-06-23T23:34:21Z,Mobile,SAVE10,2022-06-17T23:34:21Z,Free Shipping,215.188.66.169,Organic Search,Credit Card,14,0.0
8020,5480,Cancelled,7973.46,540.06,0.0,0.0,8513.52,USD,2024-02-05T13:11:19Z,,,Tablet,,2024-02-05T13:11:19Z,Free Shipping,56.0.132.246,Organic Search,PayPal,10,8513.52
8021,5480,Delivered,2139.92,218.91,119.35,270.92,2478.18,USD,2024-02-05T10:11:20Z,2024-02-08T10:11:20Z,2024-02-10T10:11:20Z,Tablet,CLEARANCE40,2024-02-05T10:11:20Z,White Glove,87.143.180.207,Organic Search,Apple Pay,21,0.0
8022,5481,Delivered,4541.36,334.46,14.08,0.0,4889.9,USD,2019-10-29T01:54:56Z,2019-10-29T01:54:56Z,2019-11-04T01:54:56Z,Desktop,,2019-10-29T01:54:56Z,Priority,181.74.21.34,Direct,PayPal,8,0.0
8023,5481,Delivered,17686.48,1150.22,0.0,3361.27,18836.7,USD,2023-10-07T20:11:02Z,2023-10-07T20:11:02Z,2023-10-13T20:11:02Z,Mobile,CLEARANCE40,2023-10-07T20:11:02Z,Free Shipping,65.119.18.77,Paid Search,Credit Card,30,0.0
8024,5482,Delivered,2373.99,205.0,6.71,0.0,2585.7,USD,2025-09-25T23:42:30Z,2025-09-27T23:42:30Z,2025-10-04T23:42:30Z,Desktop,,2025-09-25T23:42:30Z,Standard,11.131.2.166,Organic Search,Apple Pay,10,0.0
8025,5484,Delivered,2193.7,230.88,0.0,11.42,2424.58,USD,2021-07-06T15:24:18Z,2021-07-06T15:24:18Z,2021-07-13T15:24:18Z,Tablet,SAVE10,2021-07-06T15:24:18Z,Free Shipping,11.32.220.43,Direct,Credit Card,8,0.0
8026,5484,Processing,5961.72,513.65,0.0,9.33,6475.37,USD,2021-07-06T16:26:23Z,,,Tablet,SAVE20,2021-07-06T16:26:23Z,Free Shipping,76.39.181.197,Direct,Credit Card,13,0.0
8027,5485,Cancelled,2865.59,269.91,15.59,186.18,3151.09,USD,2019-08-15T22:47:07Z,,,Mobile,NEWUSER25,2019-08-15T22:47:07Z,2-Day,212.108.166.253,Email,Cash on Delivery,11,3151.09
8028,5486,Delivered,354.43,25.59,0.0,20.88,380.02,USD,2018-12-15T07:14:49Z,2018-12-15T07:14:49Z,2018-12-18T07:14:49Z,Mobile,FREESHIP,2018-12-15T07:14:49Z,Free Shipping,170.246.162.4,Display Ads,Credit Card,3,0.0
8029,5488,Pending,7315.25,582.68,22.73,0.0,7920.66,USD,2025-09-26T23:46:24Z,,,Desktop,,2025-09-26T23:46:24Z,2-Day,190.7.249.165,Organic Search,Credit Card,7,0.0
8030,5490,Delivered,1210.61,114.73,15.79,19.57,1341.13,USD,2023-03-04T11:05:07Z,2023-03-06T11:05:07Z,2023-03-10T11:05:07Z,Tablet,NEWUSER25,2023-03-04T11:05:07Z,Priority,35.222.175.217,Social Media,PayPal,13,0.0
8031,5491,Delivered,4489.91,344.78,16.25,889.12,4850.94,USD,2022-07-06T10:21:02Z,2022-07-06T10:21:02Z,2022-07-08T10:21:02Z,Mobile,NEWUSER25,2022-07-06T10:21:02Z,2-Day,158.202.107.19,Organic Search,Credit Card,12,0.0
8032,5494,Delivered,1288.07,124.0,6.77,130.45,1418.84,USD,2025-01-25T01:14:23Z,2025-01-27T01:14:23Z,2025-02-02T01:14:23Z,Desktop,SAVE10,2025-01-25T01:14:23Z,Standard,134.118.100.12,Referral,Credit Card,7,0.0
8033,5494,Processing,5212.37,342.94,9.5,846.3,5564.81,USD,2024-06-01T05:06:29Z,,,Desktop,WELCOME15,2024-06-01T05:06:29Z,Standard,50.245.45.197,Social Media,Credit Card,22,0.0
8034,5495,Delivered,7738.02,583.47,51.44,69.9,8372.93,USD,2017-10-11T23:40:26Z,2017-10-12T23:40:26Z,2017-10-14T23:40:26Z,Desktop,SAVE20,2017-10-11T23:40:26Z,White Glove,202.60.3.237,Organic Search,Credit Card,19,0.0
8035,5496,Cancelled,4204.96,344.39,8.22,276.87,4557.57,USD,2025-08-02T05:50:20Z,,,Mobile,WELCOME15,2025-08-02T05:50:20Z,Standard,4.104.122.194,Social Media,Credit Card,17,4557.57
8036,5497,Returned,5247.44,379.39,6.44,0.0,5633.27,USD,2019-09-19T14:37:07Z,2019-09-21T14:37:07Z,2019-09-23T14:37:07Z,Mobile,,2019-09-19T14:37:07Z,Standard,192.246.11.30,Referral,Credit Card,9,5469.3
8037,5497,Delivered,260.54,27.14,0.0,7.14,287.68,USD,2019-09-23T20:59:23Z,2019-09-24T20:59:23Z,2019-09-28T20:59:23Z,Desktop,NEWUSER25,2019-09-23T20:59:23Z,Free Shipping,163.73.128.34,Email,Credit Card,4,0.0
8038,5498,Shipped,1684.18,144.45,6.94,136.29,1835.57,USD,2025-08-31T14:06:16Z,2025-08-31T14:06:16Z,,Desktop,SAVE20,2025-08-31T14:06:16Z,Standard,89.63.196.126,Organic Search,PayPal,20,0.0
8039,5499,Delivered,4740.48,295.27,0.0,230.51,5035.75,USD,2024-12-29T00:59:32Z,2025-01-01T00:59:32Z,2025-01-05T00:59:32Z,Desktop,FREESHIP,2024-12-29T00:59:32Z,Free Shipping,162.8.223.180,Paid Search,Apple Pay,14,0.0
8040,5499,Delivered,141.63,11.88,23.26,0.0,176.77,USD,2024-12-28T23:57:55Z,2024-12-30T23:57:55Z,2025-01-06T23:57:55Z,Desktop,,2024-12-28T23:57:55Z,2-Day,187.142.73.190,Paid Search,PayPal,3,0.0
8041,5500,Delivered,6707.15,610.59,28.26,66.26,7346.0,USD,2025-09-24T20:08:39Z,2025-09-25T20:08:39Z,2025-09-30T20:08:39Z,Mobile,SAVE20,2025-09-24T20:08:39Z,Express,162.45.71.35,Organic Search,PayPal,26,0.0
8042,5501,Delivered,2406.29,184.12,16.68,145.16,2607.09,USD,2025-11-21T19:30:33Z,2025-11-21T19:30:33Z,2025-11-23T19:30:33Z,Desktop,WELCOME15,2025-11-21T19:30:33Z,Priority,1.181.109.26,Organic Search,Credit Card,15,0.0
8043,5502,Delivered,1450.12,138.22,28.22,9.76,1616.56,USD,2017-10-26T10:08:34Z,2017-10-29T10:08:34Z,2017-10-31T10:08:34Z,Mobile,SAVE10,2017-10-26T10:08:34Z,Express,63.191.203.225,Organic Search,PayPal,6,0.0
8044,5503,Delivered,3207.88,213.95,21.29,1180.67,3443.12,USD,2023-12-01T20:03:54Z,2023-12-04T20:03:54Z,2023-12-10T20:03:54Z,Desktop,NEWUSER25,2023-12-01T20:03:54Z,Express,106.24.142.223,Organic Search,Apple Pay,21,0.0
8045,5504,Shipped,7597.86,556.87,0.0,0.0,8154.73,USD,2025-01-30T20:39:34Z,2025-01-30T20:39:34Z,,Mobile,FREESHIP,2025-01-30T20:39:34Z,Free Shipping,66.206.215.154,Organic Search,Cash on Delivery,12,0.0
8046,5505,Delivered,631.72,64.21,0.0,173.9,695.93,USD,2018-01-05T18:41:09Z,2018-01-05T18:41:09Z,2018-01-07T18:41:09Z,Desktop,NEWUSER25,2018-01-05T18:41:09Z,Free Shipping,42.131.210.117,Direct,Credit Card,10,0.0
8047,5506,Cancelled,3767.35,389.79,16.49,971.27,4173.63,USD,2020-10-16T01:01:48Z,,,Desktop,CLEARANCE40,2020-10-16T01:01:48Z,Priority,44.116.132.230,Email,Credit Card,9,4173.63
8048,5506,Delivered,10842.61,893.73,7.14,329.41,11743.48,USD,2023-08-28T08:35:06Z,2023-08-30T08:35:06Z,2023-09-01T08:35:06Z,Desktop,CLEARANCE40,2023-08-28T08:35:06Z,Standard,36.145.158.58,Organic Search,Cash on Delivery,18,0.0
8049,5507,Delivered,11558.77,1001.29,9.1,0.0,12569.16,USD,2018-01-06T11:14:33Z,2018-01-09T11:14:33Z,2018-01-12T11:14:33Z,Desktop,,2018-01-06T11:14:33Z,Standard,158.157.201.209,Email,Credit Card,20,0.0
8050,5507,Delivered,6764.02,749.96,18.05,0.0,7532.03,USD,2024-02-13T01:07:25Z,2024-02-13T01:07:25Z,2024-02-19T01:07:25Z,Mobile,,2024-02-13T01:07:25Z,Priority,175.250.240.251,Direct,Apple Pay,9,0.0
8051,5508,Shipped,3088.06,345.44,13.37,96.43,3446.87,USD,2023-06-29T14:17:30Z,2023-06-30T14:17:30Z,,Desktop,WELCOME15,2023-06-29T14:17:30Z,Priority,41.31.9.67,Organic Search,Credit Card,13,0.0
8052,5509,Delivered,5005.97,535.9,20.22,193.58,5562.09,USD,2022-09-03T09:26:03Z,2022-09-03T09:26:03Z,2022-09-10T09:26:03Z,Tablet,SAVE10,2022-09-03T09:26:03Z,Express,106.41.144.72,Organic Search,Apple Pay,15,0.0
8053,5511,Delivered,2622.78,247.57,17.72,332.68,2888.07,USD,2025-06-16T03:01:45Z,2025-06-16T03:01:45Z,2025-06-22T03:01:45Z,Desktop,WELCOME15,2025-06-16T03:01:45Z,2-Day,70.28.186.118,Direct,Apple Pay,8,0.0
8054,5511,Shipped,1176.47,86.14,28.77,283.64,1291.38,USD,2025-06-16T02:01:42Z,2025-06-16T02:01:42Z,,Desktop,SAVE20,2025-06-16T02:01:42Z,Express,194.155.166.34,Direct,Gift Card,12,0.0
8055,5513,Shipped,4501.1,301.01,0.0,0.0,4802.11,USD,2024-03-02T05:53:25Z,2024-03-04T05:53:25Z,,Tablet,FREESHIP,2024-03-02T05:53:25Z,Free Shipping,60.89.27.80,Social Media,PayPal,13,0.0
8056,5514,Delivered,740.75,61.75,0.0,148.73,802.5,USD,2025-08-20T12:03:07Z,2025-08-23T12:03:07Z,2025-08-28T12:03:07Z,Tablet,FREESHIP,2025-08-20T12:03:07Z,Free Shipping,222.191.40.228,Social Media,Credit Card,4,0.0
8057,5514,Processing,161.02,8.09,16.56,28.42,185.67,USD,2022-10-12T01:55:47Z,,,Desktop,WELCOME15,2022-10-12T01:55:47Z,Priority,195.255.15.71,Social Media,Cash on Delivery,2,0.0
8058,5515,Shipped,7754.25,715.42,57.94,82.53,8527.61,USD,2020-03-21T15:45:18Z,2020-03-23T15:45:18Z,,Desktop,SAVE10,2020-03-21T15:45:18Z,White Glove,126.207.151.67,Email,Credit Card,18,0.0
8059,5517,Processing,897.01,77.44,7.24,59.89,981.69,USD,2021-07-25T06:33:33Z,,,Desktop,NEWUSER25,2021-07-25T06:33:33Z,Standard,130.68.200.165,Organic Search,Credit Card,10,0.0
8060,5517,Delivered,4457.68,464.77,0.0,0.0,4922.45,USD,2021-07-25T06:32:04Z,2021-07-27T06:32:04Z,2021-08-01T06:32:04Z,Desktop,FREESHIP,2021-07-25T06:32:04Z,Free Shipping,54.4.225.240,Organic Search,Credit Card,11,0.0
8061,5518,Shipped,10369.2,853.61,18.81,2661.08,11241.62,USD,2018-12-13T17:36:36Z,2018-12-13T17:36:36Z,,Desktop,SAVE10,2018-12-13T17:36:36Z,Priority,48.203.188.194,Email,Credit Card,39,0.0
8062,5519,Delivered,5957.33,371.97,19.85,557.94,6349.15,USD,2025-10-06T21:35:26Z,2025-10-08T21:35:26Z,2025-10-11T21:35:26Z,Desktop,CLEARANCE40,2025-10-06T21:35:26Z,Priority,209.68.234.106,Direct,PayPal,10,0.0
8063,5519,Shipped,13280.0,1341.09,19.84,1123.63,14640.93,USD,2025-10-11T12:35:21Z,2025-10-14T12:35:21Z,,Desktop,NEWUSER25,2025-10-11T12:35:21Z,2-Day,183.241.4.42,Direct,Credit Card,14,0.0
8064,5519,Cancelled,4269.61,371.2,9.5,450.46,4650.31,USD,2025-11-29T15:35:08Z,,,Mobile,SAVE10,2025-11-29T15:35:08Z,Standard,104.234.16.47,Paid Search,Cash on Delivery,9,4650.31
8065,5520,Delivered,3963.61,352.41,0.0,40.1,4316.02,USD,2024-11-26T04:37:16Z,2024-11-29T04:37:16Z,2024-12-02T04:37:16Z,Tablet,SAVE10,2024-11-26T04:37:16Z,Free Shipping,209.77.220.211,Email,Gift Card,9,0.0
8066,5521,Processing,5556.85,400.02,8.85,242.82,5965.72,USD,2019-06-29T20:30:11Z,,,Mobile,CLEARANCE40,2019-06-29T20:30:11Z,Standard,179.172.13.45,Direct,Credit Card,16,0.0
8067,5521,Processing,2662.74,349.29,0.0,817.34,3012.03,USD,2019-01-16T09:02:07Z,,,Desktop,SAVE10,2019-01-16T09:02:07Z,Free Shipping,213.58.23.37,Organic Search,Credit Card,10,0.0
8068,5521,Delivered,1423.21,110.59,0.0,0.0,1533.8,USD,2025-08-17T18:28:22Z,2025-08-18T18:28:22Z,2025-08-21T18:28:22Z,Mobile,FREESHIP,2025-08-17T18:28:22Z,Free Shipping,80.90.132.162,Social Media,Credit Card,4,0.0
8069,5522,Delivered,6240.39,595.95,0.0,426.39,6836.34,USD,2024-04-24T05:02:59Z,2024-04-25T05:02:59Z,2024-04-30T05:02:59Z,Desktop,SAVE20,2024-04-24T05:02:59Z,Free Shipping,198.190.68.59,Paid Search,Credit Card,24,0.0
8070,5526,Shipped,6364.69,686.8,8.77,91.49,7060.26,USD,2020-06-13T11:55:07Z,2020-06-16T11:55:07Z,,Mobile,WELCOME15,2020-06-13T11:55:07Z,Standard,159.100.130.186,Organic Search,PayPal,11,0.0
8071,5526,Returned,3045.46,284.81,0.0,114.3,3330.27,USD,2024-09-28T09:04:41Z,2024-09-28T09:04:41Z,2024-10-03T09:04:41Z,Mobile,FREESHIP,2024-09-28T09:04:41Z,Free Shipping,185.105.77.7,Social Media,PayPal,10,3278.98
8072,5527,Delivered,6308.38,667.87,0.0,1025.32,6976.25,USD,2025-06-03T10:30:37Z,2025-06-03T10:30:37Z,2025-06-05T10:30:37Z,Desktop,CLEARANCE40,2025-06-03T10:30:37Z,Free Shipping,2.144.35.231,Direct,Credit Card,18,0.0
8073,5527,Delivered,1604.08,173.91,7.93,320.83,1785.92,USD,2025-05-22T21:44:22Z,2025-05-25T21:44:22Z,2025-05-29T21:44:22Z,Tablet,WELCOME15,2025-05-22T21:44:22Z,Standard,88.52.53.56,Social Media,Credit Card,9,0.0
8074,5528,Shipped,888.82,77.06,6.63,9.24,972.51,USD,2025-10-17T05:13:19Z,2025-10-20T05:13:19Z,,Mobile,NEWUSER25,2025-10-17T05:13:19Z,Standard,104.136.81.10,Paid Search,Credit Card,15,0.0
8075,5529,Shipped,7187.04,587.14,7.15,330.2,7781.33,USD,2021-01-17T01:07:56Z,2021-01-20T01:07:56Z,,Mobile,SAVE20,2021-01-17T01:07:56Z,Standard,25.131.28.184,Direct,Credit Card,23,0.0
8076,5530,Pending,5962.43,565.26,8.67,121.39,6536.36,USD,2021-07-13T18:10:56Z,,,Tablet,SAVE10,2021-07-13T18:10:56Z,Standard,155.226.158.82,Organic Search,Credit Card,20,0.0
8077,5530,Delivered,5602.47,501.28,0.0,241.19,6103.75,USD,2024-09-26T19:24:06Z,2024-09-29T19:24:06Z,2024-10-05T19:24:06Z,Desktop,FREESHIP,2024-09-26T19:24:06Z,Free Shipping,27.178.198.187,Social Media,Gift Card,15,0.0
8078,5532,Processing,8908.69,700.27,15.23,55.27,9624.19,USD,2017-07-09T16:56:02Z,,,Desktop,SAVE20,2017-07-09T16:56:02Z,Priority,121.92.62.225,Paid Search,PayPal,12,0.0
8079,5532,Processing,3958.42,402.49,24.63,0.0,4385.54,USD,2017-07-09T16:56:05Z,,,Desktop,,2017-07-09T16:56:05Z,2-Day,187.193.176.220,Paid Search,PayPal,9,0.0
8080,5534,Delivered,5264.43,588.54,8.15,88.81,5861.12,USD,2025-11-30T14:00:33Z,2025-12-02T14:00:33Z,2025-12-08T14:00:33Z,Desktop,WELCOME15,2025-11-30T14:00:33Z,Standard,162.35.105.13,Paid Search,Gift Card,16,0.0
8081,5535,Delivered,2623.46,201.38,18.56,183.03,2843.4,USD,2024-01-06T09:36:57Z,2024-01-07T09:36:57Z,2024-01-14T09:36:57Z,Desktop,NEWUSER25,2024-01-06T09:36:57Z,Priority,203.9.142.250,Social Media,Apple Pay,6,0.0
8082,5537,Delivered,1158.53,93.35,86.32,0.0,1338.2,USD,2016-11-26T15:30:45Z,2016-11-27T15:30:45Z,2016-12-03T15:30:45Z,Desktop,,2016-11-26T15:30:45Z,White Glove,188.130.9.54,Organic Search,Credit Card,5,0.0
8083,5537,Delivered,2200.07,262.68,13.7,534.89,2476.45,USD,2016-10-10T05:33:59Z,2016-10-11T05:33:59Z,2016-10-18T05:33:59Z,Mobile,SAVE20,2016-10-10T05:33:59Z,Priority,70.168.49.6,Social Media,PayPal,4,0.0
8084,5538,Cancelled,257.91,26.49,19.64,0.0,304.04,USD,2021-07-16T07:11:06Z,,,Mobile,,2021-07-16T07:11:06Z,Priority,212.112.175.239,Display Ads,PayPal,3,304.04
8085,5538,Shipped,3039.27,258.32,0.0,351.92,3297.59,USD,2021-03-02T11:59:51Z,2021-03-05T11:59:51Z,,Desktop,NEWUSER25,2021-03-02T11:59:51Z,Free Shipping,219.230.83.4,Social Media,Gift Card,25,0.0
8086,5538,Delivered,8247.9,524.0,17.99,1844.55,8789.89,USD,2022-09-27T12:51:05Z,2022-09-29T12:51:05Z,2022-10-01T12:51:05Z,Mobile,NEWUSER25,2022-09-27T12:51:05Z,Priority,154.21.37.104,Direct,Apple Pay,11,0.0
8087,5540,Shipped,1515.62,168.59,29.98,378.9,1714.19,USD,2024-10-08T20:41:23Z,2024-10-10T20:41:23Z,,Desktop,SAVE20,2024-10-08T20:41:23Z,Express,208.61.1.84,Email,Credit Card,2,0.0
8088,5540,Processing,7306.21,613.35,0.0,1358.65,7919.56,USD,2024-01-03T12:21:35Z,,,Mobile,FREESHIP,2024-01-03T12:21:35Z,Free Shipping,35.155.74.173,Email,Credit Card,25,0.0
8089,5541,Delivered,1635.74,170.81,6.66,5.89,1813.21,USD,2025-03-28T03:41:18Z,2025-03-31T03:41:18Z,2025-04-05T03:41:18Z,Desktop,SAVE10,2025-03-28T03:41:18Z,Standard,174.91.58.219,Paid Search,PayPal,7,0.0
8090,5541,Processing,1255.58,84.36,23.7,348.54,1363.64,USD,2025-03-28T05:38:55Z,,,Desktop,NEWUSER25,2025-03-28T05:38:55Z,2-Day,91.85.251.143,Paid Search,Credit Card,6,0.0
8091,5542,Cancelled,11033.57,963.61,0.0,0.0,11997.18,USD,2022-04-14T11:19:48Z,,,Desktop,,2022-04-14T11:19:48Z,Free Shipping,68.72.152.230,Direct,Credit Card,16,11997.18
8092,5542,Delivered,2493.8,168.18,0.0,0.0,2661.98,USD,2021-11-06T12:20:29Z,2021-11-08T12:20:29Z,2021-11-14T12:20:29Z,Mobile,FREESHIP,2021-11-06T12:20:29Z,Free Shipping,94.156.212.142,Social Media,PayPal,8,0.0
8093,5543,Delivered,11007.86,1049.65,23.55,19.76,12081.06,USD,2024-10-17T03:41:14Z,2024-10-18T03:41:14Z,2024-10-23T03:41:14Z,Tablet,SAVE20,2024-10-17T03:41:14Z,2-Day,144.54.207.17,Email,Gift Card,24,0.0
8094,5545,Delivered,5577.18,507.74,121.1,1046.25,6206.02,USD,2024-12-16T10:39:33Z,2024-12-16T10:39:33Z,2024-12-21T10:39:33Z,Mobile,WELCOME15,2024-12-16T10:39:33Z,White Glove,155.16.137.100,Organic Search,PayPal,10,0.0
8095,5545,Processing,1686.31,149.4,0.0,252.68,1835.71,USD,2024-12-16T11:30:38Z,,,Mobile,SAVE20,2024-12-16T11:30:38Z,Free Shipping,43.185.106.92,Organic Search,PayPal,9,0.0
8096,5546,Processing,5295.53,390.73,9.74,510.99,5696.0,USD,2023-10-09T18:07:35Z,,,Desktop,WELCOME15,2023-10-09T18:07:35Z,Standard,59.25.197.93,Organic Search,Credit Card,11,0.0
8097,5546,Delivered,582.32,50.88,89.86,56.3,723.06,USD,2023-10-09T15:07:36Z,2023-10-09T15:07:36Z,2023-10-16T15:07:36Z,Desktop,SAVE20,2023-10-09T15:07:36Z,White Glove,197.167.33.240,Organic Search,PayPal,5,0.0
8098,5547,Shipped,4981.27,430.84,7.94,356.7,5420.05,USD,2022-10-22T17:39:20Z,2022-10-24T17:39:20Z,,Desktop,NEWUSER25,2022-10-22T17:39:20Z,Standard,163.218.133.102,Organic Search,Cash on Delivery,16,0.0
8099,5548,Pending,3679.58,200.23,22.84,0.0,3902.65,USD,2023-10-20T02:13:14Z,,,Mobile,,2023-10-20T02:13:14Z,Express,41.223.109.152,Direct,Apple Pay,8,0.0
8100,5549,Delivered,3261.69,325.07,24.43,425.61,3611.19,USD,2025-09-04T16:51:30Z,2025-09-05T16:51:30Z,2025-09-08T16:51:30Z,Desktop,SAVE20,2025-09-04T16:51:30Z,2-Day,174.147.202.100,Social Media,Gift Card,17,0.0
8101,5549,Delivered,2890.58,285.33,134.15,4.54,3310.06,USD,2025-09-04T17:53:30Z,2025-09-06T17:53:30Z,2025-09-10T17:53:30Z,Desktop,SAVE10,2025-09-04T17:53:30Z,White Glove,97.134.100.9,Social Media,Credit Card,9,0.0
8102,5549,Cancelled,4266.79,365.71,16.15,0.0,4648.65,USD,2025-09-04T17:52:50Z,,,Desktop,,2025-09-04T17:52:50Z,2-Day,68.244.66.141,Social Media,Gift Card,15,4648.65
8103,5550,Delivered,2136.25,192.99,9.8,156.84,2339.04,USD,2024-10-14T02:03:46Z,2024-10-14T02:03:46Z,2024-10-20T02:03:46Z,Desktop,CLEARANCE40,2024-10-14T02:03:46Z,Standard,178.214.125.127,Organic Search,Credit Card,7,0.0
8104,5551,Delivered,1558.51,126.29,18.88,0.0,1703.68,USD,2020-06-15T11:57:58Z,2020-06-18T11:57:58Z,2020-06-22T11:57:58Z,Mobile,,2020-06-15T11:57:58Z,Priority,191.119.35.148,Organic Search,Credit Card,7,0.0
8105,5552,Delivered,2742.94,299.24,6.45,603.3,3048.63,USD,2019-12-15T01:33:31Z,2019-12-18T01:33:31Z,2019-12-20T01:33:31Z,Mobile,,2019-12-15T01:33:31Z,Standard,40.36.248.140,Direct,Credit Card,8,0.0
