payment_ref,order_ref,payment_type,gateway_provider,payment_status,gateway_transaction_id,transaction_fee,refund_total,transaction_date,refund_processed_date,payment_amount,currency_code,record_created,customer_ip,billing_country,card_last_four,card_brand,authorization_code,risk_score,retry_attempt
6989,6989,Apple Pay,Braintree,Completed,bt_21978622989,20.2,0.0,2024-04-03T00:22:22Z,,971.01,USD,2024-04-03T00:22:42Z,3.43.205.80,CA,,,,14,0
6990,6990,Credit Card,Square,Pending,,0.0,0.0,2024-01-18T08:33:25Z,,2231.4,USD,2024-01-18T08:33:41Z,23.92.105.80,US,5920,JCB,,18,0
6991,6991,PayPal,Braintree,Completed,bt_57477225340,145.32,0.0,2023-10-29T11:14:37Z,,4883.92,USD,2023-10-29T11:15:33Z,138.9.99.33,US,,,,15,1
6992,6992,Credit Card,Authorize.net,Completed,AUTH573352466,85.42,0.0,2024-02-01T14:32:21Z,,5502.92,USD,2024-02-01T14:32:54Z,115.94.41.157,US,1426,MasterCard,AUTH-447048,20,0
6993,6993,PayPal,PayPal,Refunded,PAY-43418895461,108.78,4227.38,2025-08-01T04:23:28Z,2025-08-14T04:23:28Z,4227.38,USD,2025-08-01T04:23:58Z,95.42.124.62,US,,,,40,0
6994,6994,Credit Card,Stripe,Completed,pi_68675076565948,170.22,0.0,2025-02-22T18:41:53Z,,7307.34,USD,2025-02-22T18:42:13Z,203.183.95.147,CA,1409,American Express,AUTH-572405,2,0
6995,6995,Gift Card,Stripe,Completed,pi_22107551866833,0.0,0.0,2023-06-29T00:41:46Z,,10921.77,USD,2023-06-29T00:42:19Z,170.198.122.125,CA,,,,31,0
6996,6996,Credit Card,Stripe,Completed,pi_24962968262787,95.64,0.0,2020-10-27T13:38:51Z,,3623.78,USD,2020-10-27T13:39:42Z,18.87.38.230,US,7967,Visa,AUTH-129450,33,0
6997,6997,Gift Card,Square,Partially Refunded,sq_77446955267410,0.0,5467.86,2025-07-04T14:29:22Z,2025-07-13T14:29:22Z,6318.68,USD,2025-07-04T14:29:40Z,215.161.52.79,US,,,,19,0
6998,6998,Credit Card,Square,Completed,sq_78474272560364,23.55,0.0,2024-04-04T13:01:44Z,,1277.85,USD,2024-04-04T13:02:14Z,105.202.43.124,US,4004,American Express,AUTH-766125,20,0
6999,6999,PayPal,PayPal,Completed,PAY-39200709304,56.68,0.0,2025-08-01T22:51:36Z,,3085.89,USD,2025-08-01T22:52:16Z,112.222.135.31,US,,,,53,0
7000,7000,Credit Card,Adyen,Completed,ADY9958245537456,29.34,0.0,2025-08-01T22:54:49Z,,1062.43,USD,2025-08-01T22:54:51Z,195.164.184.62,US,1905,MasterCard,AUTH-340194,26,0
7001,7001,PayPal,PayPal,Refunded,PAY-50049148639,202.7,7420.32,2024-04-04T14:37:48Z,2024-04-17T14:37:48Z,7420.32,USD,2024-04-04T14:38:19Z,133.55.43.32,US,,,,11,0
7002,7002,Credit Card,Adyen,Pending,,0.0,0.0,2023-07-10T02:00:34Z,,1435.57,USD,2023-07-10T02:00:58Z,145.221.61.189,CA,7017,Visa,,13,0
7003,7003,Credit Card,Adyen,Completed,ADY2212520243629,35.38,0.0,2024-04-08T09:56:07Z,,1053.03,USD,2024-04-08T09:56:54Z,164.120.100.17,US,1319,MasterCard,AUTH-723252,4,0
7004,7004,Gift Card,Stripe,Refunded,pi_51467483422343,0.0,4340.5,2024-09-21T21:29:01Z,2024-09-22T21:29:01Z,4340.5,USD,2024-09-21T21:29:52Z,7.101.143.106,US,,,,36,0
7005,7005,Gift Card,Square,Completed,sq_36380019632632,0.0,0.0,2025-07-02T00:16:59Z,,2101.0,USD,2025-07-02T00:17:15Z,50.139.65.14,US,,,,41,0
7006,7006,Credit Card,Adyen,Pending,,0.0,0.0,2024-09-22T01:40:42Z,,1076.8,USD,2024-09-22T01:41:20Z,72.243.225.10,US,2384,MasterCard,,0,0
7007,7007,Apple Pay,Stripe,Completed,pi_58641186691728,59.39,0.0,2021-04-23T04:46:51Z,,3513.14,USD,2021-04-23T04:47:27Z,120.150.59.242,US,,,,33,0
7008,7008,Credit Card,Square,Completed,sq_36365346209129,20.83,0.0,2022-08-06T04:43:50Z,,715.71,USD,2022-08-06T04:44:30Z,19.117.72.144,US,8376,Visa,AUTH-705282,43,0
7009,7009,Credit Card,Stripe,Completed,pi_50482991430898,11.2,0.0,2025-12-14T20:49:33Z,,435.84,USD,2025-12-14T20:50:08Z,205.55.201.130,US,7975,MasterCard,AUTH-147819,4,0
7010,7010,Apple Pay,Square,Completed,sq_47762641779939,223.82,0.0,2025-12-14T11:52:51Z,,7609.56,USD,2025-12-14T11:53:25Z,71.98.25.218,US,,,,19,0
7011,7011,PayPal,Braintree,Completed,bt_39877330195,59.01,0.0,2020-12-01T06:55:44Z,,2783.33,USD,2020-12-01T06:56:30Z,144.212.120.100,US,,,,13,0
7012,7012,Credit Card,Authorize.net,Completed,AUTH517029683,178.57,0.0,2019-05-05T09:18:57Z,,6303.29,USD,2019-05-05T09:19:39Z,101.141.196.245,US,5847,Visa,AUTH-395206,31,0
7013,7013,Credit Card,Braintree,Pending,,0.0,0.0,2016-11-11T00:15:28Z,,13858.47,USD,2016-11-11T00:15:35Z,199.238.163.14,US,6936,Visa,,24,0
7014,7014,Credit Card,Stripe,Completed,pi_35890768862626,26.04,0.0,2018-04-18T07:26:14Z,,1049.0,USD,2018-04-18T07:26:44Z,124.106.34.161,US,9190,MasterCard,AUTH-293283,44,0
7015,7015,Apple Pay,Braintree,Refunded,bt_53079262682,76.56,2630.02,2018-04-18T08:25:50Z,2018-05-02T08:25:50Z,2630.02,USD,2018-04-18T08:26:13Z,219.52.189.51,US,,,,9,0
7016,7016,Credit Card,Stripe,Completed,pi_60482599903495,9.95,0.0,2025-12-05T19:45:59Z,,413.93,USD,2025-12-05T19:46:24Z,27.40.101.53,US,3792,Visa,AUTH-285100,33,0
7017,7017,Credit Card,Braintree,Refunded,bt_92679847118,121.3,5579.35,2025-12-05T19:33:16Z,2025-12-11T19:33:16Z,5579.35,USD,2025-12-05T19:33:30Z,158.26.167.54,US,6209,Visa,,19,0
7018,7018,Credit Card,Stripe,Completed,pi_70745824986813,59.34,0.0,2025-12-07T04:29:56Z,,3813.67,USD,2025-12-07T04:30:35Z,64.11.232.143,US,3037,Visa,AUTH-735179,6,0
7019,7019,PayPal,PayPal,Pending,,0.0,0.0,2025-03-22T19:47:26Z,,645.09,USD,2025-03-22T19:48:20Z,56.207.231.55,US,,,,14,0
7020,7020,Credit Card,Braintree,Completed,bt_20737624641,163.08,0.0,2025-08-10T08:34:35Z,,5048.49,USD,2025-08-10T08:35:07Z,50.246.212.133,US,3874,American Express,AUTH-774359,1,0
7021,7021,Credit Card,Adyen,Completed,ADY5653888099665,96.89,0.0,2023-12-19T14:56:32Z,,2800.3,USD,2023-12-19T14:57:16Z,39.66.170.201,US,9424,MasterCard,AUTH-278193,16,0
7022,7022,Gift Card,Square,Completed,sq_85985484548556,0.0,0.0,2025-05-30T00:40:07Z,,6473.32,USD,2025-05-30T00:40:32Z,132.148.107.224,US,,,,5,0
7023,7023,PayPal,PayPal,Refunded,PAY-58915798294,172.84,6122.87,2025-05-30T03:53:29Z,2025-05-31T03:53:29Z,6122.87,USD,2025-05-30T03:53:38Z,145.135.54.193,US,,,,12,0
7024,7024,Credit Card,Stripe,Completed,pi_63657204754505,5.69,0.0,2022-09-18T10:58:53Z,,245.73,USD,2022-09-18T10:59:31Z,135.141.202.145,US,7801,MasterCard,AUTH-844389,43,2
7025,7025,Gift Card,Stripe,Pending,,0.0,0.0,2024-12-27T17:12:53Z,,1644.43,USD,2024-12-27T17:13:00Z,43.180.27.195,CA,,,,46,0
7026,7026,Apple Pay,Braintree,Pending,,0.0,0.0,2022-03-28T22:51:13Z,,1832.56,USD,2022-03-28T22:51:17Z,200.158.83.16,CA,,,,0,0
7027,7027,Credit Card,Square,Completed,sq_98225360677867,44.24,0.0,2024-12-14T12:38:16Z,,1843.82,USD,2024-12-14T12:39:14Z,30.63.215.28,US,7749,MasterCard,AUTH-726691,2,0
7028,7028,Gift Card,Square,Completed,sq_44505355131715,0.0,0.0,2017-07-19T01:24:54Z,,607.22,USD,2017-07-19T01:25:07Z,4.137.73.172,US,,,,1,0
7029,7029,Credit Card,Adyen,Completed,ADY8173871062057,190.71,0.0,2022-09-12T21:29:09Z,,7049.05,USD,2022-09-12T21:29:15Z,156.48.13.225,US,1510,JCB,AUTH-639365,13,0
7030,7030,Credit Card,Stripe,Completed,pi_14235156032197,29.49,0.0,2020-11-15T23:34:38Z,,1559.16,USD,2020-11-15T23:35:23Z,26.252.116.172,US,5946,MasterCard,AUTH-293481,64,1
7031,7031,Credit Card,Authorize.net,Completed,AUTH505869986,79.62,0.0,2023-07-18T02:03:57Z,,4679.0,USD,2023-07-18T02:04:21Z,215.189.21.69,US,3363,Visa,AUTH-969517,16,0
7032,7032,Apple Pay,Braintree,Completed,bt_17061613380,385.63,0.0,2021-02-24T03:54:44Z,,12301.85,USD,2021-02-24T03:55:25Z,16.136.86.104,CA,,,,53,2
7033,7033,Apple Pay,Square,Completed,sq_15985800887772,278.51,0.0,2022-10-02T15:33:26Z,,8550.91,USD,2022-10-02T15:33:29Z,36.248.203.162,CA,,,,19,0
7034,7034,Credit Card,Braintree,Completed,bt_33826568452,189.84,0.0,2024-10-24T19:42:51Z,,6846.44,USD,2024-10-24T19:42:56Z,32.135.152.244,CA,2241,Visa,AUTH-415081,7,1
7035,7035,Credit Card,Braintree,Completed,bt_64071525449,103.72,0.0,2023-12-17T08:33:15Z,,5047.33,USD,2023-12-17T08:34:14Z,218.171.88.116,US,7284,Visa,AUTH-441103,1,0
7036,7036,PayPal,Braintree,Refunded,bt_59729512582,18.71,1130.53,2024-03-25T06:52:15Z,2024-03-30T06:52:15Z,1130.53,USD,2024-03-25T06:53:06Z,134.152.75.217,US,,,,10,0
7037,7037,PayPal,Braintree,Completed,bt_97763148511,108.09,0.0,2023-12-17T10:34:13Z,,5372.48,USD,2023-12-17T10:34:23Z,196.140.206.117,US,,,,40,0
7038,7038,Credit Card,Square,Completed,sq_42690246800818,52.52,0.0,2023-12-17T09:25:42Z,,2676.62,USD,2023-12-17T09:26:35Z,167.151.65.5,US,2945,MasterCard,AUTH-599032,33,0
7039,7039,PayPal,Braintree,Completed,bt_63190052969,108.64,0.0,2021-05-24T15:56:28Z,,3327.83,USD,2021-05-24T15:56:59Z,87.181.101.22,CA,,,,46,0
7040,7040,Credit Card,Stripe,Completed,pi_72851966137284,50.14,0.0,2024-03-11T20:38:16Z,,2965.02,USD,2024-03-11T20:39:14Z,105.244.196.72,US,6924,Visa,AUTH-975559,49,0
7041,7041,PayPal,PayPal,Completed,PAY-20602479601,210.4,0.0,2024-03-11T19:44:16Z,,8603.76,USD,2024-03-11T19:45:04Z,165.162.28.107,US,,,,39,0
7042,7042,Apple Pay,Square,Completed,sq_72653232943695,336.69,0.0,2025-06-30T09:18:25Z,,13660.86,USD,2025-06-30T09:19:00Z,54.80.137.254,US,,,,17,2
7043,7043,Credit Card,Braintree,Refunded,bt_67026777036,205.92,7442.06,2019-12-18T01:02:59Z,2019-12-19T01:02:59Z,7442.06,USD,2019-12-18T01:03:36Z,218.186.251.138,US,6590,Visa,,21,0
7044,7044,Cash on Delivery,COD,Completed,COD007044,0.0,0.0,2025-01-19T12:25:47Z,,2660.44,USD,2025-01-19T12:26:03Z,100.223.244.239,US,,,,9,0
7045,7045,Credit Card,Square,Completed,sq_58439456908758,135.3,0.0,2023-04-29T13:25:50Z,,4468.06,USD,2023-04-29T13:26:07Z,139.211.243.55,US,1217,Visa,AUTH-574354,30,0
7046,7046,Credit Card,Adyen,Pending,,0.0,0.0,2024-01-07T17:06:45Z,,205.39,USD,2024-01-07T17:07:32Z,174.71.129.198,US,6565,Visa,,31,0
7047,7047,Credit Card,Stripe,Pending,,0.0,0.0,2020-10-29T12:14:38Z,,5427.22,USD,2020-10-29T12:14:50Z,144.126.254.126,US,7884,American Express,,17,0
7048,7048,PayPal,Braintree,Completed,bt_80562799711,171.35,0.0,2022-11-09T02:31:15Z,,10192.73,USD,2022-11-09T02:32:04Z,199.18.160.109,CA,,,,12,0
7049,7049,Credit Card,Authorize.net,Completed,AUTH715803193,0.89,0.0,2022-01-03T08:55:27Z,,25.21,USD,2022-01-03T08:55:38Z,179.206.42.86,CA,5729,Visa,AUTH-945250,36,0
7050,7050,Credit Card,Stripe,Completed,pi_55812717488044,7.99,0.0,2024-04-08T14:55:38Z,,282.22,USD,2024-04-08T14:55:52Z,74.172.221.84,CA,7738,Visa,AUTH-252023,22,0
7051,7051,Credit Card,Authorize.net,Completed,AUTH936765967,184.2,0.0,2022-04-02T23:37:09Z,,5483.7,USD,2022-04-02T23:38:01Z,37.38.116.160,CA,3919,Visa,AUTH-380087,12,0
7052,7052,Gift Card,Square,Completed,sq_74398148119962,0.0,0.0,2022-01-03T07:59:43Z,,8439.87,USD,2022-01-03T08:00:33Z,186.8.142.133,CA,,,,9,0
7053,7053,Credit Card,Braintree,Completed,bt_55107135560,64.7,0.0,2025-11-01T13:03:14Z,,2284.75,USD,2025-11-01T13:03:23Z,123.17.0.242,US,4304,American Express,AUTH-685584,37,0
7054,7054,Credit Card,Stripe,Completed,pi_92947305513464,79.71,0.0,2025-11-06T20:12:37Z,,2410.94,USD,2025-11-06T20:12:50Z,113.232.97.183,US,3005,Visa,AUTH-936015,21,2
7055,7055,Credit Card,Authorize.net,Completed,AUTH148555417,215.24,0.0,2024-09-04T10:35:35Z,,8928.67,USD,2024-09-04T10:35:38Z,176.166.27.65,US,7691,MasterCard,AUTH-762439,40,0
7056,7056,PayPal,PayPal,Pending,,0.0,0.0,2025-10-24T01:24:46Z,,6200.29,USD,2025-10-24T01:24:49Z,157.179.3.205,US,,,,60,0
7057,7057,Apple Pay,Stripe,Completed,pi_79333685431791,61.9,0.0,2025-01-20T22:07:46Z,,2884.32,USD,2025-01-20T22:08:07Z,116.102.118.194,US,,,,64,0
7058,7058,PayPal,Braintree,Completed,bt_98325801659,31.06,0.0,2024-01-31T15:50:49Z,,1623.3,USD,2024-01-31T15:50:52Z,106.25.70.224,US,,,,43,0
7059,7059,Credit Card,Braintree,Completed,bt_97235474381,70.19,0.0,2020-04-15T01:59:45Z,,2527.0,USD,2020-04-15T02:00:42Z,144.253.56.172,US,9694,MasterCard,AUTH-137213,49,1
7060,7060,Credit Card,Square,Completed,sq_38998862944268,0.88,0.0,2022-05-29T15:42:03Z,,24.66,USD,2022-05-29T15:42:40Z,121.201.154.120,US,6160,Visa,AUTH-745213,26,0
7061,7061,Apple Pay,Adyen,Refunded,ADY5067349049827,92.32,3975.09,2018-12-10T11:01:45Z,2018-12-21T11:01:45Z,3975.09,USD,2018-12-10T11:02:05Z,65.244.146.119,US,,,,3,0
7062,7062,Credit Card,Adyen,Refunded,ADY4639410527838,117.57,6434.98,2022-05-29T15:14:20Z,2022-06-03T15:14:20Z,6434.98,USD,2022-05-29T15:14:52Z,169.120.123.49,US,8766,JCB,,34,0
7063,7063,Credit Card,Braintree,Completed,bt_57919854625,63.58,0.0,2025-06-05T05:10:54Z,,2761.59,USD,2025-06-05T05:11:03Z,38.3.73.42,CA,3501,American Express,AUTH-278806,46,1
7064,7064,PayPal,Braintree,Completed,bt_65158484446,199.3,0.0,2025-06-09T22:34:55Z,,5900.76,USD,2025-06-09T22:35:33Z,159.198.144.251,US,,,,31,0
7065,7065,Credit Card,Authorize.net,Completed,AUTH414607624,60.33,0.0,2019-09-07T00:54:16Z,,3264.56,USD,2019-09-07T00:54:30Z,126.245.163.195,US,7339,American Express,AUTH-998431,19,0
7066,7066,Credit Card,Authorize.net,Completed,AUTH489308342,51.22,0.0,2024-06-17T21:16:36Z,,2331.44,USD,2024-06-17T21:17:30Z,159.4.233.104,US,4446,Discover,AUTH-974737,4,0
7067,7067,Credit Card,Adyen,Pending,,0.0,0.0,2025-05-29T18:22:49Z,,12191.89,USD,2025-05-29T18:22:58Z,164.8.74.120,US,7357,American Express,,13,0
7068,7068,Cash on Delivery,COD,Completed,COD007068,0.0,0.0,2021-02-15T09:06:46Z,,3103.66,USD,2021-02-15T09:07:46Z,35.108.235.142,US,,,,15,0
7069,7069,Credit Card,Adyen,Completed,ADY7253181952344,19.12,0.0,2024-07-05T18:47:13Z,,1220.73,USD,2024-07-05T18:47:15Z,218.224.159.221,US,2803,Visa,AUTH-314074,39,0
7070,7070,Gift Card,Stripe,Completed,pi_40746376747515,0.0,0.0,2025-02-04T11:37:00Z,,4511.79,USD,2025-02-04T11:37:22Z,73.177.29.88,US,,,,20,0
7071,7071,PayPal,PayPal,Refunded,PAY-55042247015,143.55,4923.94,2022-11-29T01:22:12Z,2022-12-06T01:22:12Z,4923.94,USD,2022-11-29T01:22:23Z,134.90.150.140,US,,,,22,0
7072,7072,Credit Card,Braintree,Completed,bt_26805846360,18.73,0.0,2022-08-19T02:51:35Z,,735.15,USD,2022-08-19T02:51:54Z,108.39.121.209,US,5402,Visa,AUTH-930337,17,0
7073,7073,Apple Pay,Braintree,Partially Refunded,bt_95446949298,56.7,1549.99,2021-10-08T06:50:19Z,2021-10-14T06:50:19Z,1817.49,USD,2021-10-08T06:51:17Z,164.206.78.177,US,,,,42,0
7074,7074,Credit Card,Braintree,Completed,bt_99917689167,197.17,0.0,2021-06-28T16:34:08Z,,5880.56,USD,2021-06-28T16:35:05Z,58.162.44.18,US,3461,MasterCard,AUTH-119651,45,2
7075,7075,Credit Card,Braintree,Completed,bt_82389154584,42.39,0.0,2019-06-24T02:51:33Z,,2732.83,USD,2019-06-24T02:51:59Z,203.253.194.177,US,3331,American Express,AUTH-930498,26,0
7076,7076,Credit Card,Adyen,Refunded,ADY8113530768437,229.77,7943.62,2020-04-22T02:38:12Z,2020-04-25T02:38:12Z,7943.62,USD,2020-04-22T02:38:52Z,9.190.43.160,US,7248,Visa,,24,0
7077,7077,Credit Card,Stripe,Completed,pi_59760484101646,4.38,0.0,2021-02-12T06:12:30Z,,159.94,USD,2021-02-12T06:13:28Z,74.151.168.149,US,2965,JCB,AUTH-726962,20,0
7078,7078,PayPal,PayPal,Completed,PAY-76636490213,117.74,0.0,2022-03-29T07:02:18Z,,6103.88,USD,2022-03-29T07:02:37Z,208.250.178.110,US,,,,50,0
7079,7079,Credit Card,Adyen,Pending,,0.0,0.0,2019-06-10T04:10:44Z,,3053.13,USD,2019-06-10T04:11:10Z,64.119.61.213,CA,6805,Visa,,3,0
7080,7080,Apple Pay,Braintree,Completed,bt_97848186127,121.9,0.0,2022-07-28T14:28:53Z,,5147.65,USD,2022-07-28T14:29:46Z,11.58.120.129,CA,,,,34,0
7081,7081,Credit Card,Braintree,Completed,bt_36241143255,88.34,0.0,2022-12-03T07:43:09Z,,3483.87,USD,2022-12-03T07:44:09Z,147.32.8.106,CA,8843,Visa,AUTH-760242,54,0
7082,7082,Gift Card,Square,Completed,sq_74623347425344,0.0,0.0,2018-12-27T16:59:37Z,,1213.05,USD,2018-12-27T16:59:55Z,46.126.45.51,US,,,,26,0
7083,7083,Credit Card,Authorize.net,Completed,AUTH804274477,52.84,0.0,2020-01-17T11:09:03Z,,1566.14,USD,2020-01-17T11:09:55Z,1.95.115.123,US,5809,MasterCard,AUTH-162015,5,0
7084,7084,Credit Card,Authorize.net,Refunded,AUTH195251517,146.57,4819.82,2023-01-14T17:12:27Z,2023-01-18T17:12:27Z,4819.82,USD,2023-01-14T17:13:16Z,201.114.19.108,US,8495,Discover,,33,0
7085,7085,PayPal,PayPal,Completed,PAY-53415369578,60.64,0.0,2020-09-23T17:19:25Z,,3175.53,USD,2020-09-23T17:20:00Z,133.214.91.28,US,,,,14,0
7086,7086,Credit Card,Stripe,Completed,pi_97778986349928,116.72,0.0,2020-12-11T13:48:22Z,,5002.92,USD,2020-12-11T13:48:23Z,34.154.160.72,US,1791,Visa,AUTH-766346,20,0
7087,7087,Credit Card,Authorize.net,Partially Refunded,AUTH187363017,144.11,4462.74,2018-04-20T03:19:14Z,2018-04-23T03:19:14Z,5172.34,USD,2018-04-20T03:19:34Z,21.251.156.188,US,8856,MasterCard,,1,0
7088,7088,PayPal,PayPal,Completed,PAY-51907939678,74.35,0.0,2018-06-08T22:22:28Z,,2604.3,USD,2018-06-08T22:22:53Z,158.225.187.95,US,,,,35,0
7089,7089,Apple Pay,Stripe,Partially Refunded,pi_43247168328229,145.54,4345.84,2020-11-12T16:57:05Z,2020-11-23T16:57:05Z,4819.44,USD,2020-11-12T16:57:56Z,27.130.107.145,US,,,,0,0
7090,7090,Credit Card,Adyen,Completed,ADY2063231420042,38.38,0.0,2025-11-01T08:35:57Z,,2515.03,USD,2025-11-01T08:36:43Z,65.29.40.211,US,5540,MasterCard,AUTH-723595,19,1
7091,7091,Credit Card,Authorize.net,Completed,AUTH786407803,145.97,0.0,2021-03-24T04:54:15Z,,4668.34,USD,2021-03-24T04:55:05Z,167.105.222.203,US,6880,American Express,AUTH-551407,3,1
7092,7092,Credit Card,Braintree,Completed,bt_79815351511,151.81,0.0,2023-11-28T21:24:11Z,,6652.3,USD,2023-11-28T21:24:46Z,213.8.243.143,US,4391,MasterCard,AUTH-530468,57,0
7093,7093,Gift Card,Square,Completed,sq_87787687287826,0.0,0.0,2025-11-01T08:14:06Z,,10980.25,USD,2025-11-01T08:14:49Z,214.100.206.14,US,,,,14,1
7094,7094,Credit Card,Stripe,Completed,pi_59707389999088,44.52,0.0,2025-12-16T14:40:10Z,,1550.68,USD,2025-12-16T14:40:44Z,149.214.182.13,US,8956,Visa,AUTH-508460,32,0
7095,7095,PayPal,Braintree,Completed,bt_70865158333,245.32,0.0,2025-12-16T13:42:44Z,,13348.08,USD,2025-12-16T13:43:07Z,171.58.87.128,US,,,,55,0
7096,7096,PayPal,PayPal,Partially Refunded,PAY-81973360962,162.08,6602.07,2025-06-09T10:58:53Z,2025-06-12T10:58:53Z,6809.12,USD,2025-06-09T10:58:59Z,111.64.98.198,CA,,,,9,0
7097,7097,Credit Card,Stripe,Completed,pi_25179318360111,30.56,0.0,2025-05-19T22:06:09Z,,868.03,USD,2025-05-19T22:06:25Z,83.97.8.134,CA,2735,MasterCard,AUTH-204636,29,0
7098,7098,Apple Pay,Stripe,Completed,pi_89058338854672,94.3,0.0,2020-03-17T06:29:10Z,,4650.08,USD,2020-03-17T06:29:42Z,42.228.110.49,US,,,,21,0
7099,7099,Credit Card,Authorize.net,Pending,,0.0,0.0,2025-08-05T19:42:28Z,,7396.37,USD,2025-08-05T19:42:48Z,221.179.225.252,US,9781,MasterCard,,26,0
7100,7100,PayPal,Braintree,Completed,bt_43093336147,112.57,0.0,2025-04-24T12:44:35Z,,5086.38,USD,2025-04-24T12:45:34Z,59.159.194.15,US,,,,50,0
7101,7101,Credit Card,Authorize.net,Completed,AUTH475036885,203.23,0.0,2025-11-20T02:56:44Z,,8627.4,USD,2025-11-20T02:57:04Z,214.97.24.81,US,9802,American Express,AUTH-830891,6,0
7102,7102,Cash on Delivery,COD,Completed,COD007102,0.0,0.0,2025-11-28T21:53:29Z,,9404.15,USD,2025-11-28T21:53:54Z,114.38.33.6,US,,,,3,0
7103,7103,PayPal,PayPal,Pending,,0.0,0.0,2022-04-25T17:39:56Z,,6502.11,USD,2022-04-25T17:39:59Z,4.201.49.188,US,,,,12,0
7104,7104,PayPal,Braintree,Completed,bt_79704828910,77.91,0.0,2022-04-25T17:35:42Z,,3213.44,USD,2022-04-25T17:36:28Z,183.97.119.12,US,,,,42,0
7105,7105,PayPal,PayPal,Completed,PAY-62823458044,68.68,0.0,2025-05-03T03:00:04Z,,3837.16,USD,2025-05-03T03:00:43Z,181.79.64.87,US,,,,7,0
7106,7106,Gift Card,Stripe,Completed,pi_19208115189204,0.0,0.0,2022-01-12T16:55:43Z,,304.53,USD,2022-01-12T16:55:52Z,96.190.92.69,CA,,,,15,0
7107,7107,PayPal,Braintree,Completed,bt_67823837542,32.51,0.0,2024-04-04T16:13:25Z,,1649.22,USD,2024-04-04T16:13:31Z,91.64.247.73,CA,,,,10,0
7108,7108,Credit Card,Square,Completed,sq_77761414672122,9.2,0.0,2025-04-10T15:22:34Z,,533.24,USD,2025-04-10T15:23:30Z,9.183.6.169,US,8719,Visa,AUTH-643201,28,0
7109,7109,PayPal,Braintree,Refunded,bt_34587342489,66.4,2425.19,2025-10-27T04:57:14Z,2025-11-02T04:57:14Z,2425.19,USD,2025-10-27T04:57:44Z,39.195.130.191,US,,,,10,0
7110,7110,Credit Card,Braintree,Completed,bt_58147351017,213.8,0.0,2025-11-13T21:56:02Z,,7740.53,USD,2025-11-13T21:56:53Z,110.217.27.179,US,7678,Discover,AUTH-130058,31,0
7111,7111,Credit Card,Square,Completed,sq_96427010277707,122.9,0.0,2023-09-13T11:22:26Z,,5540.89,USD,2023-09-13T11:22:30Z,53.48.179.36,US,7603,Visa,AUTH-510221,20,1
7112,7112,Credit Card,Braintree,Completed,bt_70363004285,93.14,0.0,2024-01-20T01:40:17Z,,2896.78,USD,2024-01-20T01:41:08Z,19.135.245.75,US,9391,American Express,AUTH-387923,47,0
7113,7113,Credit Card,Braintree,Completed,bt_61657901687,609.91,0.0,2024-01-20T02:34:13Z,,19953.47,USD,2024-01-20T02:34:54Z,93.117.63.207,US,1405,MasterCard,AUTH-121151,5,1
7114,7114,Credit Card,Braintree,Completed,bt_17224816952,155.32,0.0,2021-02-13T12:04:53Z,,6861.43,USD,2021-02-13T12:05:03Z,135.165.40.78,US,7694,Visa,AUTH-236357,51,1
7115,7115,Credit Card,Adyen,Completed,ADY6875627398601,54.75,0.0,2020-07-03T09:18:30Z,,2330.13,USD,2020-07-03T09:19:16Z,72.215.225.159,US,7279,Visa,AUTH-775634,10,0
7116,7116,Credit Card,Adyen,Partially Refunded,ADY1066433292835,35.3,1996.49,2023-06-05T00:37:50Z,2023-06-09T00:37:50Z,2317.92,USD,2023-06-05T00:37:56Z,43.142.150.77,CA,7980,Visa,,8,0
7117,7117,Cash on Delivery,COD,Completed,COD007117,0.0,0.0,2019-03-04T17:11:19Z,,1485.49,USD,2019-03-04T17:11:46Z,70.142.246.162,CA,,,,18,0
7118,7118,PayPal,PayPal,Completed,PAY-26842401227,20.77,0.0,2024-10-22T11:59:11Z,,976.26,USD,2024-10-22T11:59:29Z,69.125.194.130,US,,,,8,0
7119,7119,Credit Card,Stripe,Completed,pi_34590013917978,222.09,0.0,2025-06-12T10:04:10Z,,9398.04,USD,2025-06-12T10:04:30Z,208.200.108.114,US,3419,Visa,AUTH-402576,0,0
7120,7120,Credit Card,Braintree,Completed,bt_43131789877,35.76,0.0,2025-10-07T18:14:46Z,,1645.3,USD,2025-10-07T18:15:37Z,159.220.7.133,US,7954,Visa,AUTH-205474,66,0
7121,7121,Credit Card,Braintree,Completed,bt_74866729932,53.23,0.0,2024-01-26T01:55:02Z,,2492.85,USD,2024-01-26T01:55:17Z,208.187.60.254,US,8703,Visa,AUTH-156493,17,0
7122,7122,Apple Pay,Square,Completed,sq_67905387819512,95.53,0.0,2023-08-27T06:04:14Z,,3727.95,USD,2023-08-27T06:04:16Z,87.184.232.164,US,,,,4,0
7123,7123,Apple Pay,Stripe,Completed,pi_93977567103063,186.26,0.0,2023-05-01T19:59:05Z,,6766.95,USD,2023-05-01T19:59:39Z,22.75.232.225,CA,,,,1,0
7124,7124,Cash on Delivery,COD,Refunded,COD007124,0.0,16233.67,2023-05-01T21:18:34Z,2023-05-11T21:18:34Z,16233.67,USD,2023-05-01T21:18:41Z,29.144.78.71,CA,,,,17,0
7125,7125,Gift Card,Stripe,Completed,pi_70666058294758,0.0,0.0,2025-09-29T08:11:42Z,,4855.17,USD,2025-09-29T08:12:08Z,84.158.89.180,US,,,,31,0
