prod_id,product_name,stock_code,category_ref,cat_name,sub_cat,brand,unit_cost,retail_price,release_date,weight,dimensions,color,size,material,availability_status,inventory_qty,digital_product,avg_customer_rating,review_count,discount_pct
2138,Crate & Barrel Coffee Table Leather Edition,CRA-LIVI-02138,70,Living Room Furniture,Bestseller,Crate & Barrel,451.76,1036.67,2018-09-04,45.53,34.8x19.4x26.7,,,,Active,222,False,3.9,1134,0
2139,Thule Socket Set 54,THU-TOOL-02139,51,Tools,,Thule,167.48,497.71,2022-04-13,5.41,63.7x77.3x6.9,Purple,,,Active,482,False,4.7,1029,0
2140,JBL Soundbar System,JBL-SPEA-02140,63,Speakers,,JBL,214.2,566.24,2020-11-30,2.29,32.5x46.7x58.4,Silver,,Plastic,Out of Stock,0,False,3.8,224,0
2141,Olay Facial Cleanser Gen2,OLA-SKIN-02141,32,Skincare,,Olay,41.77,55.23,2019-04-08,9.39,52.0x45.4x10.4,,,,Active,159,False,3.5,596,0
2142,LEGO Explorer Action Figure,LEG-ACTI-02142,40,Action Figures,New Arrivals,LEGO,15.65,39.6,2019-08-30,7.55,10.7x70.2x53.0,Blue,,,Out of Stock,0,False,4.9,561,0
2143,"Canon Legion Gaming Laptop 17""",CAN-GAMI-02143,59,Gaming Laptops,,Canon,158.81,447.01,2021-03-16,1.48,82.3x77.5x54.7,Blue,,Glass,Active,465,False,3.7,1896,0
2144,Bose Pixel 5 64GB,BOS-ANDR-02144,58,Android Phones,,Bose,111.95,240.07,2023-06-15,2.58,37.7x63.1x38.7,Blue,256GB,Aluminum,Active,197,False,4.0,1525,0
2145,Yeti Exercise Bike,YET-CARD-02145,73,Cardio Machines,,Yeti,169.05,242.54,2020-12-29,2.03,100.0x6.6x47.7,Black,,,Out of Stock,0,False,3.6,1199,0
2146,Meguiars Seat Covers Gray,MEG-CARA-02146,50,Car Accessories,New Arrivals,Meguiars,273.33,626.2,2016-07-23,5.44,8.9x14.3x50.1,,,,Out of Stock,0,False,5.0,1715,0
2147,Nerf Construction Kit Gen2,NER-BUIL-02147,42,Building Sets,,Nerf,36.9,68.38,2026-04-02,4.08,51.2x60.2x52.4,,,,Pre-order,0,False,0.0,0,0
2148,General Mills Olive Oil Edition,GEN-PANT-02148,47,Pantry Staples,Seasonal,General Mills,30.13,67.35,2021-12-27,6.25,89.8x5.6x53.1,Blue,,,Discontinued,3,False,4.3,1125,66
2149,Levis Kids Hoodie Pink,LEV-KIDS-02149,19,Kids Clothing,Bestseller,Levis,90.54,186.64,2024-11-20,0.21,98.1x9.5x11.1,Yellow,XS,Nylon,Active,331,False,3.5,1413,0
2150,Philips Multivitamin Plus,PHI-VITA-02150,53,Vitamins,Bestseller,Philips,90.73,266.84,2019-06-24,7.45,89.1x50.2x29.5,,,,Out of Stock,0,False,3.3,1129,0
2151,Nike Treadmill Pro Edition,NIK-CARD-02151,73,Cardio Machines,,Nike,152.41,323.45,2026-03-17,5.24,29.9x8.2x25.0,Silver,,,Pre-order,0,False,0.0,0,0
2152,Logitech Galaxy S3 256GB Orange,LOG-ANDR-02152,58,Android Phones,,Logitech,736.83,2167.99,2020-02-06,1.61,70.1x10.1x48.4,Blue,,Aluminum,Active,75,False,3.9,314,0
2153,Columbia Resistance Band Set Gen2,COL-YOGA-02153,75,Yoga & Pilates,Bestseller,Columbia,199.5,324.29,2018-08-12,5.73,32.9x44.6x57.8,,,,Out of Stock,0,False,4.2,1427,0
2154,Patagonia Fitness Shirt,PAT-EXER-02154,27,Exercise Equipment,Featured,Patagonia,57.59,159.76,2017-11-20,2.85,46.7x20.6x48.8,Gold,,,Out of Stock,0,False,3.8,816,0
2155,Calvin Klein Mens Winter Coat Silver,CAL-MENS-02155,66,Mens Outerwear,Seasonal,Calvin Klein,10.99,23.06,2017-09-03,0.46,28.5x52.8x20.4,Red,L,Polyester,Active,282,False,3.6,123,0
2156,JBL Gaming Controller Blue Gen2,JBL-GAMI-02156,16,Gaming,Bestseller,JBL,624.67,809.55,2023-06-30,3.08,10.4x7.0x7.1,Space Gray,512GB,Carbon Fiber,Active,424,False,3.8,315,0
2157,Neutrogena Anti-Aging Serum Edition,NEU-SKIN-02157,32,Skincare,,Neutrogena,65.0,153.26,2019-01-21,4.04,45.7x16.0x23.5,Yellow,,,Out of Stock,0,False,4.5,2,0
2158,Levis Running Shoes Orange,LEV-FOOT-02158,20,Footwear,Seasonal,Levis,136.91,337.16,2023-03-24,0.21,75.3x69.7x21.0,Gold,XS,Silk,Active,241,False,4.5,1095,25
2159,Apple OnePlus 12 128GB,APP-ANDR-02159,58,Android Phones,,Apple,176.52,347.68,2026-04-04,4.36,31.6x45.9x57.4,Black,,Carbon Fiber,Pre-order,0,False,0.0,0,0
2160,Adidas Athletic Shoes Silver,ADI-FOOT-02160,20,Footwear,Seasonal,Adidas,14.15,34.15,2023-09-16,1.94,7.0x49.4x45.6,Pink,XXL,Denim,Active,147,False,4.1,621,0
2161,Levis Womens Sweater Black,LEV-TOPS-02161,68,Tops,,Levis,83.66,110.86,2021-08-18,1.74,27.9x62.2x30.5,Pink,S,Leather,Active,252,False,3.4,187,0
2162,iRobot Executive Desk Metal,IRO-OFFI-02162,72,Office Furniture,,iRobot,121.23,343.23,2020-10-16,9.61,19.0x42.8x32.3,Purple,,,Active,307,False,4.6,3,0
2163,Fitbit Soundbar System,FIT-SPEA-02163,63,Speakers,,Fitbit,304.87,535.56,2024-02-19,2.92,81.4x10.0x55.6,Black,64GB,Plastic,Active,200,False,3.5,1660,0
2164,Adidas Mens Jeans Rose Gold XL,ADI-MENS-02164,65,Mens Pants,,Adidas,128.43,316.45,2018-08-08,1.35,62.2x51.4x14.2,Space Gray,L,Leather,Active,300,False,3.7,806,0
2165,Garmin Smart Watch Silver,GAR-WEAR-02165,15,Wearable Technology,,Garmin,367.52,950.21,2016-11-30,2.99,58.0x35.4x8.5,White,1TB,Aluminum,Active,354,False,3.6,1675,0
2166,Organic Valley Natural Shirt,ORG-ORGA-02166,48,Organic Foods,Seasonal,Organic Valley,15.1,18.7,2017-12-21,4.31,90.5x69.8x11.4,,,,Out of Stock,0,False,3.4,198,0
2167,Bose iPhone 2 Pro Max 128GB,BOS-IPHO-02167,57,iPhone,,Bose,583.73,1255.47,2024-09-13,4.75,30.2x39.2x56.3,Gold,,Stainless Steel,Out of Stock,0,False,4.4,1009,0
2168,New Balance Athletic Shoes Space Gray Gen2,NEW-FOOT-02168,20,Footwear,Seasonal,New Balance,69.2,122.34,2020-07-21,0.75,21.7x26.1x4.1,Red,M,Wool,Out of Stock,0,False,4.0,145,0
2169,Canon Wireless Headphones Yellow,CAN-HEAD-02169,62,Headphones,Seasonal,Canon,733.84,1811.76,2019-07-05,4.43,13.8x51.8x38.3,Silver,64GB,Glass,Active,159,False,2.9,360,0
2170,Mystery of Time by Robert Brown Paperback Plus,RAN-FICT-02170,36,Fiction,Featured,Random House,18.18,38.09,2017-12-07,0.0,,Gold,,,Active,370,True,3.7,44,5
2171,Nike Basketball V2,NIK-TEAM-02171,29,Team Sports,Featured,Nike,95.45,246.75,2016-05-12,8.44,93.9x35.9x5.9,,,,Active,419,False,4.7,730,0
2172,Barbie Quest Board Game Plus,BAR-BOAR-02172,41,Board Games,Clearance,Barbie,17.23,47.62,2022-03-25,6.08,29.3x32.9x36.1,,,,Active,113,False,4.3,881,0
2173,Pottery Barn Table Lamp Black,POT-HOME-02173,26,Home Decor,,Pottery Barn,105.68,165.56,2017-04-07,44.06,6.7x7.6x8.7,Gray,,Wood,Active,188,False,2.8,1411,0
2174,Funko Construction Kit 2,FUN-BUIL-02174,42,Building Sets,,Funko,27.39,70.29,2022-10-02,1.33,25.9x73.1x31.4,Space Gray,,,Out of Stock,0,False,4.1,534,0
2175,Sony Digital Camera Space Gray,SON-CAME-02175,14,Cameras,,Sony,218.93,407.6,2024-09-12,4.43,74.4x51.6x51.8,Blue,32GB,Aluminum,Out of Stock,0,False,4.3,558,0
2176,Nike Mens Winter Coat Red,NIK-MENS-02176,66,Mens Outerwear,Seasonal,Nike,136.89,245.75,2023-08-22,0.63,54.2x20.8x53.6,Yellow,S,Leather,Active,413,False,4.1,410,0
2177,Trek Bike Home Gym,TRE-EXER-02177,27,Exercise Equipment,Featured,Trek,146.93,426.8,2023-02-01,3.09,27.3x41.8x27.8,Purple,,,Out of Stock,0,False,3.5,1661,0
2178,H&M Mens Jeans Black M,HM-MENS-02178,65,Mens Pants,,H&M,81.7,183.78,2020-07-05,0.59,10.0x23.3x3.9,Orange,XS,Leather,Active,347,False,5.0,48,0
2179,MAC Lipstick Yellow,MAC-MAKE-02179,33,Makeup,Featured,MAC,86.19,176.27,2023-06-04,1.19,87.8x28.8x20.3,Red,,,Active,220,False,4.5,302,0
2180,New Balance Mens Jacket Gold L,NEW-MENS-02180,66,Mens Outerwear,Seasonal,New Balance,56.75,168.55,2024-05-23,1.96,16.4x33.7x45.3,White,L,Nylon,Active,21,False,3.7,974,0
2181,Crate & Barrel Lawn Mower V2,CRA-GARD-02181,25,Garden Supplies,,Crate & Barrel,383.8,463.73,2017-08-11,44.5,24.9x77.7x36.8,Yellow,,,Active,411,False,3.8,1138,0
2182,Nerf Building Block Set 27,NER-BUIL-02182,42,Building Sets,,Nerf,33.64,49.88,2026-04-07,4.6,68.5x48.4x59.3,,,,Pre-order,0,False,0.0,0,0
2183,IKEA Ergonomic Office Chair,IKE-OFFI-02183,72,Office Furniture,,IKEA,165.23,469.99,2022-02-17,3.47,99.3x63.0x25.3,,,,Active,440,False,4.2,852,0
2184,Lenovo Mirrorless Camera Kit,LEN-CAME-02184,14,Cameras,,Lenovo,701.08,1228.25,2020-03-25,0.16,60.0x22.8x54.6,Gold,,Glass,Active,34,False,3.9,273,0
2185,Nike Baseball Cap Gray,NIK-ACCE-02185,21,Accessories,,Nike,51.96,98.27,2017-03-13,0.53,14.3x72.4x31.8,White,L,Silk,Active,106,False,4.4,533,0
2186,Patagonia Yoga Mat Blue Gen2,PAT-YOGA-02186,75,Yoga & Pilates,Bestseller,Patagonia,196.0,546.74,2022-06-10,5.22,63.9x53.1x59.2,,,,Active,447,False,4.0,1199,5
2187,NYX Hair Dryer Edition,NYX-HAIR-02187,34,Hair Care,Bestseller,NYX,126.35,364.93,2022-09-22,9.33,17.4x44.2x3.7,,,,Active,258,False,3.5,1,0
2188,Goodyear Seat Covers Black,GOO-CARA-02188,50,Car Accessories,New Arrivals,Goodyear,233.66,686.21,2022-08-26,8.25,23.7x33.8x14.9,,,,Active,75,False,2.6,53,0
2189,"Apple XPS 13"" Ultrabook",APP-ULTR-02189,61,Ultrabooks,,Apple,319.04,388.82,2025-03-01,2.03,16.3x14.3x24.2,Blue,,Aluminum,Active,156,False,3.6,537,0
2190,Under Armour Camping Tent 84,UND-OUTD-02190,28,Outdoor Recreation,,Under Armour,69.03,184.94,2023-05-11,6.28,56.2x75.8x21.9,Orange,,,Archive,4,False,3.9,3,0
2191,Zara Womens T-Shirt Yellow,ZAR-TOPS-02191,68,Tops,,Zara,37.32,94.73,2020-01-12,1.79,19.9x66.4x35.9,Green,S,Nylon,Archive,5,False,0.0,0,50
2192,HP Wireless Audio System,HP-AUDI-02192,13,Audio Equipment,,HP,781.15,1356.39,2016-05-11,3.78,10.7x26.3x42.3,Blue,,Glass,Active,274,False,4.2,1336,0
2193,Hasbro Fashion Doll V2,HAS-DOLL-02193,43,Dolls,Bestseller,Hasbro,41.76,117.34,2019-03-26,2.84,44.8x66.0x37.9,,,,Out of Stock,0,False,4.0,1913,0
2194,Jazz Ensemble Album Vinyl Record 28,PEN-MUSI-02194,38,Music,Featured,Penguin,35.99,76.44,2019-07-06,0.0,,,,,Out of Stock,0,True,4.3,392,0
2195,The Band Album Vinyl Record Edition,PEN-MUSI-02195,38,Music,Featured,Penguin,44.87,84.75,2022-02-26,0.0,,,,,Active,346,True,3.9,1331,0
2196,Zara Womens Leggings Green,ZAR-WOME-02196,69,Womens Pants,Featured,Zara,26.95,54.19,2016-01-03,1.08,56.2x10.2x35.4,Purple,XXL,Leather,Active,206,False,4.5,762,10
2197,Silent Waters by Jane Doe 47,HAR-NONF-02197,37,Non-Fiction,Featured,HarperCollins,45.65,104.98,2024-10-03,0.0,,,,,Active,121,True,4.3,569,0
2198,Puma Mens Jeans Gold L,PUM-MENS-02198,65,Mens Pants,,Puma,103.22,269.43,2025-01-26,1.18,90.9x78.2x31.0,Brown,M,Silk,Out of Stock,0,False,4.4,1210,0
2199,Journey Home Guide Book Edition,WAR-NONF-02199,37,Non-Fiction,Featured,Warner Bros,48.7,79.5,2026-04-26,0.0,,,,,Pre-order,0,True,0.0,0,0
2200,Schwinn Weight Bench Plus,SCH-STRE-02200,74,Strength Training,Seasonal,Schwinn,61.21,147.54,2017-08-06,3.7,24.4x58.4x18.9,,,,Active,403,False,3.5,1990,0
2201,Samsung Smart Band V2,SAM-WEAR-02201,15,Wearable Technology,,Samsung,219.76,546.59,2020-11-15,1.84,28.9x19.8x31.1,Blue,,Plastic,Discontinued,19,False,3.9,1100,22
2202,Crate & Barrel Comforter Set Green,CRA-BEDD-02202,24,Bedding,Clearance,Crate & Barrel,355.76,548.46,2024-08-31,46.68,26.5x7.3x27.9,Brown,,,Archive,0,False,3.7,4,0
2203,LOreal Styling Gel Gen2,LOR-HAIR-02203,34,Hair Care,Bestseller,LOreal,81.79,152.25,2026-04-02,7.45,18.7x62.0x7.7,,,,Pre-order,0,False,0.0,0,0
2204,Under Armour Kids T-Shirt Gold L,UND-KIDS-02204,19,Kids Clothing,Bestseller,Under Armour,38.21,74.75,2019-03-21,0.22,60.5x59.2x30.0,Pink,XXL,Polyester,Discontinued,2,False,4.6,1311,32
2205,Nintendo Doll House Set,NIN-DOLL-02205,43,Dolls,Bestseller,Nintendo,19.69,38.42,2023-06-02,0.39,74.2x72.2x49.9,Beige,,,Active,474,False,3.0,916,50
2206,Jazz Ensemble Album Vinyl Record Plus,WAR-MUSI-02206,38,Music,Featured,Warner Bros,28.54,84.1,2023-05-02,0.0,,Gold,,,Active,444,True,3.5,1219,0
2207,Microsoft Pixel 5 64GB,MIC-ANDR-02207,58,Android Phones,,Microsoft,477.84,845.93,2024-04-15,2.14,43.2x37.2x42.2,Silver,,Aluminum,Active,187,False,3.8,115,0
2208,Williams-Sonoma Mixer Pink,WIL-KITC-02208,23,Kitchen,Bestseller,Williams-Sonoma,380.96,890.77,2019-09-09,33.3,25.3x66.8x51.1,,,,Active,283,False,4.3,1977,0
2209,WeatherTech Phone Mount Gen2,WEA-CARA-02209,50,Car Accessories,New Arrivals,WeatherTech,139.45,398.54,2022-07-24,6.07,35.1x41.8x22.5,Rose Gold,,,Active,219,False,4.1,1733,0
2210,LG Bluetooth Speaker Yellow,LG-SPEA-02210,63,Speakers,,LG,244.76,610.12,2018-10-12,1.02,90.2x45.0x6.6,Black,512GB,Carbon Fiber,Out of Stock,0,False,4.0,1387,0
2211,Columbia Barbell Set V2,COL-STRE-02211,74,Strength Training,Seasonal,Columbia,161.56,381.3,2022-10-07,6.33,16.7x36.0x3.3,Pink,,,Active,163,False,4.0,673,0
2212,Zara Leather Belt Silver,ZAR-ACCE-02212,21,Accessories,,Zara,76.62,167.24,2018-01-03,0.33,95.8x64.9x10.9,Space Gray,M,Silk,Active,111,False,4.0,812,0
2213,Williams-Sonoma Blender Black,WIL-KITC-02213,23,Kitchen,Bestseller,Williams-Sonoma,183.25,265.87,2023-08-11,40.74,34.3x62.4x13.3,Pink,,Bamboo,Active,215,False,4.8,3,0
2214,Bose Home Theater System Gen2,BOS-AUDI-02214,13,Audio Equipment,,Bose,405.37,858.47,2024-12-04,0.32,19.4x58.2x32.8,Silver,,Aluminum,Archive,16,False,3.7,5,0
2215,The Band Album Vinyl Record Plus,PEN-MUSI-02215,38,Music,Featured,Penguin,39.82,98.15,2026-01-13,0.0,,Green,,,Pre-order,0,True,0.0,0,0
2216,LEGO Science Experiment Set,LEG-EDUC-02216,44,Educational Toys,Seasonal,LEGO,32.23,67.23,2018-01-09,0.78,70.1x25.7x42.3,,,,Out of Stock,0,False,4.0,1185,0
2217,Calvin Klein Womens Leggings Yellow,CAL-WOME-02217,69,Womens Pants,Featured,Calvin Klein,125.97,186.59,2016-03-08,1.32,33.6x43.5x31.8,Rose Gold,M,Leather,Out of Stock,0,False,3.7,963,0
2218,Estee Lauder Cologne Edition,EST-FRAG-02218,35,Fragrances,New Arrivals,Estee Lauder,131.09,314.08,2019-12-12,1.5,54.2x76.9x7.9,,,,Active,239,False,3.4,595,0
2219,Schwinn Snorkel Set Edition,SCH-WATE-02219,30,Water Sports,,Schwinn,39.23,110.1,2025-06-11,3.74,57.3x63.7x48.1,,,,Active,307,False,4.4,102,0
2220,Dell Over-Ear Headphones Red,DEL-HEAD-02220,62,Headphones,Seasonal,Dell,486.57,1189.33,2026-02-06,4.17,18.3x35.7x19.6,Silver,,Glass,Pre-order,0,False,0.0,0,0
2221,KitchenAid Living Room Shelf Wood,KIT-FURN-02221,22,Furniture,,KitchenAid,103.08,231.92,2020-05-22,37.64,78.7x35.4x6.2,,,Metal,Active,431,False,4.1,1128,0
2222,General Mills Trail Mix,GEN-SNAC-02222,45,Snacks,,General Mills,7.7,16.22,2023-08-07,1.79,78.7x30.6x49.1,,,,Out of Stock,0,False,3.6,1336,0
2223,"Samsung Predator Gaming 15.6""",SAM-GAMI-02223,59,Gaming Laptops,,Samsung,183.33,364.54,2021-03-07,4.85,80.0x16.5x37.7,Black,,Aluminum,Out of Stock,0,False,4.7,1313,0
2224,Barbie Adventure Board Game,BAR-BOAR-02224,41,Board Games,Clearance,Barbie,53.68,136.71,2022-09-30,6.81,11.6x21.0x39.5,Navy,,,Active,403,False,3.9,1987,20
2225,Jazz Ensemble Album Vinyl Record V2,WAR-MUSI-02225,38,Music,Featured,Warner Bros,49.01,70.77,2018-06-18,0.0,,Space Gray,,,Active,181,True,3.7,1157,0
2226,MAC Anti-Aging Serum,MAC-SKIN-02226,32,Skincare,,MAC,39.51,70.0,2018-10-16,8.95,99.4x65.6x58.1,Gray,,,Discontinued,14,False,3.4,650,46
2227,H&M Womens Cabinet White M,HM-WOME-02227,18,Womens Clothing,Clearance,H&M,17.47,22.9,2024-10-22,1.38,84.8x42.3x56.4,Silver,XXL,Silk,Active,395,False,4.3,1372,0
2228,Mystery of Time Guide Book,WAR-NONF-02228,37,Non-Fiction,Featured,Warner Bros,10.52,18.41,2017-04-09,0.0,,Gray,,,Active,148,True,3.9,797,5
2229,NYX Shampoo Gen2,NYX-HAIR-02229,34,Hair Care,Bestseller,NYX,145.25,314.42,2024-03-13,6.66,24.0x6.5x41.8,,,,Active,226,False,4.8,479,10
2230,Goodyear Phone Mount Edition,GOO-CARA-02230,50,Car Accessories,New Arrivals,Goodyear,256.53,764.27,2018-10-14,3.16,84.3x51.9x12.9,Red,,,Active,53,False,4.4,1,0
2231,iRobot Queen Bed Frame Leather,IRO-BEDR-02231,71,Bedroom Furniture,New Arrivals,iRobot,297.34,835.42,2026-02-02,38.72,46.3x48.8x12.4,,,Fabric,Pre-order,0,False,0.0,0,0
2232,JBL Elite Smartphone 512GB Gold,JBL-SMAR-02232,11,Smartphones,,JBL,490.7,1442.2,2023-09-11,2.68,76.1x13.3x28.2,Silver,128GB,Stainless Steel,Archive,10,False,4.2,5,0
2233,Zara Classic Pants Gold,ZAR-MENS-02233,17,Mens Clothing,New Arrivals,Zara,89.89,188.99,2024-10-28,0.98,23.7x18.8x33.4,Green,XL,Linen,Active,217,False,3.6,987,0
2234,Kraft Rice Plus,KRA-PANT-02234,47,Pantry Staples,Seasonal,Kraft,26.77,46.1,2018-10-16,4.95,38.9x37.5x29.2,Silver,,,Discontinued,7,False,3.5,828,30
2235,Nike Mens Chinos Yellow,NIK-MENS-02235,65,Mens Pants,,Nike,106.49,192.26,2019-05-17,0.95,59.8x48.4x4.7,Gray,M,Polyester,Active,326,False,3.8,571,0
2236,Mystery of Time by Robert Brown V2,RAN-NONF-02236,37,Non-Fiction,Featured,Random House,13.98,31.71,2020-12-12,0.0,,,,,Out of Stock,0,True,2.6,506,0
2237,LOreal Hair Dryer Plus,LOR-HAIR-02237,34,Hair Care,Bestseller,LOreal,64.75,176.44,2023-04-06,6.12,49.2x74.5x43.7,,,,Active,57,False,3.9,1986,40
2238,Crate & Barrel Garden Tool Set 54,CRA-GARD-02238,25,Garden Supplies,,Crate & Barrel,286.67,431.04,2018-09-03,20.13,9.6x65.7x35.4,,,,Discontinued,20,False,3.6,165,53
2239,Nature Made Vitamin C 45,NAT-VITA-02239,53,Vitamins,Bestseller,Nature Made,43.32,102.15,2024-11-14,1.82,58.3x22.7x49.0,,,,Active,452,False,5.0,565,0
2240,Omron Pulse Oximeter,OMR-WELL-02240,56,Wellness Devices,,Omron,85.56,130.71,2025-01-28,8.33,20.5x75.4x55.4,,,,Active,486,False,3.8,1523,0
2241,Journey Home DVD Collection Gen2,PEN-MOVI-02241,39,Movies,,Penguin,62.06,91.5,2020-09-08,0.0,,Green,,,Active,171,True,3.4,21,20
2242,"Logitech Spectre x360 27""",LOG-ULTR-02242,61,Ultrabooks,,Logitech,65.42,118.66,2019-08-17,3.03,71.4x70.3x26.9,Gold,,Plastic,Active,398,False,4.2,43,40
2243,Nerf Hero Action Figure 17,NER-ACTI-02243,40,Action Figures,New Arrivals,Nerf,18.1,41.92,2019-06-26,2.15,38.5x33.5x32.6,Green,,,Active,71,False,3.4,60,0
2244,LG iPhone 2 512GB White,LG-IPHO-02244,57,iPhone,,LG,552.71,1428.52,2022-03-07,3.79,47.1x54.4x30.5,White,32GB,Carbon Fiber,Active,191,False,5.0,377,0
2245,Hasbro Building Block Set Plus,HAS-BUIL-02245,42,Building Sets,,Hasbro,30.5,47.77,2017-09-08,9.11,67.6x42.2x31.1,Orange,,,Active,24,False,3.1,1530,0
2246,Nestle Rice V2,NES-PANT-02246,47,Pantry Staples,Seasonal,Nestle,2.81,7.85,2022-10-28,4.98,92.4x28.7x39.1,Gold,,,Active,136,False,3.9,1286,0
2247,Schwinn Weight Bench Edition,SCH-STRE-02247,74,Strength Training,Seasonal,Schwinn,121.71,234.42,2026-06-12,0.91,89.7x71.4x25.9,,,,Pre-order,0,False,0.0,0,0
2248,Dyson Sectional Sofa Purple,DYS-LIVI-02248,70,Living Room Furniture,Bestseller,Dyson,45.43,90.09,2018-06-27,29.13,33.6x24.5x50.9,Brown,,,Active,392,False,3.7,1881,0
2249,Sony Wireless Audio System,SON-AUDI-02249,13,Audio Equipment,,Sony,493.45,1100.53,2026-05-19,4.13,69.1x66.8x11.3,Silver,,Glass,Pre-order,0,False,0.0,0,0
2250,"Logitech Legion Gaming Laptop 27""",LOG-GAMI-02250,59,Gaming Laptops,,Logitech,83.39,129.67,2021-10-27,2.68,31.6x16.5x19.7,Silver,,Glass,Out of Stock,0,False,4.2,1488,0
2251,Tommy Hilfiger Scarf Rose Gold,TOM-ACCE-02251,21,Accessories,,Tommy Hilfiger,33.93,49.18,2021-08-23,0.84,42.1x48.4x14.8,Beige,XXL,Cotton,Active,156,False,4.5,176,0
2252,Nike Kids T-Shirt Yellow S,NIK-KIDS-02252,19,Kids Clothing,Bestseller,Nike,15.01,23.71,2017-09-17,0.6,88.5x13.4x36.3,Gold,XL,Linen,Active,123,False,4.8,80,15
2253,Neutrogena Facial Cleanser V2,NEU-SKIN-02253,32,Skincare,,Neutrogena,106.28,220.57,2022-10-11,3.51,75.9x52.2x39.2,,,,Active,213,False,3.9,1787,0
2254,Nintendo Strategy Game 98,NIN-BOAR-02254,41,Board Games,Clearance,Nintendo,9.08,15.35,2019-04-01,7.44,86.0x18.2x8.4,Silver,,,Archive,10,False,3.7,2,15
2255,Microsoft Gaming Controller Pink,MIC-GAMI-02255,16,Gaming,Bestseller,Microsoft,643.21,819.69,2026-06-03,1.1,86.4x45.5x48.2,White,1TB,Plastic,Pre-order,0,False,0.0,0,0
2256,LEGO Building Block Set Edition,LEG-BUIL-02256,42,Building Sets,,LEGO,49.07,131.4,2017-11-23,5.72,50.7x13.2x48.3,,,,Active,271,False,3.6,1259,40
2257,Fisher-Price Adventure Board Game 6,FIS-BOAR-02257,41,Board Games,Clearance,Fisher-Price,15.26,24.91,2021-09-11,5.67,32.6x64.8x27.4,Gold,,,Active,135,False,0.0,0,0
2258,Pantene Hair Dryer,PAN-HAIR-02258,34,Hair Care,Bestseller,Pantene,52.3,119.99,2025-04-17,3.85,31.4x57.4x19.6,Brown,,,Active,449,False,4.3,377,0
2259,Mystery of Time Guide Book 21,PEN-NONF-02259,37,Non-Fiction,Featured,Penguin,67.06,184.45,2022-02-18,0.0,,Silver,,,Archive,14,True,0.0,0,0
2260,Fitbit Massage Gun,FIT-WELL-02260,56,Wellness Devices,,Fitbit,139.74,332.47,2024-06-04,9.63,14.0x30.5x14.9,,,,Out of Stock,0,False,4.4,1854,0
2261,Dell iPhone 14 128GB Gold,DEL-IPHO-02261,57,iPhone,,Dell,759.58,1105.56,2025-01-23,4.44,16.6x48.1x32.5,Silver,,Stainless Steel,Archive,5,False,0.0,0,0
2262,Barbie Construction Kit Gen2,BAR-BUIL-02262,42,Building Sets,,Barbie,11.9,19.97,2026-03-01,8.71,66.2x78.6x20.5,,,,Pre-order,0,False,0.0,0,0
2263,LEGO Collectible Figure V2,LEG-ACTI-02263,40,Action Figures,New Arrivals,LEGO,37.06,55.76,2026-06-15,4.31,54.0x67.1x47.8,White,,,Pre-order,0,False,0.0,0,0
2264,Braun Vitamin D3,BRA-VITA-02264,53,Vitamins,Bestseller,Braun,127.82,294.39,2019-07-15,5.15,51.0x68.8x11.3,Navy,,,Discontinued,18,False,4.8,5,44
2265,Scotts Kitchen Chair Set 2,SCO-KITC-02265,23,Kitchen,Bestseller,Scotts,75.31,155.78,2023-04-11,41.56,94.2x5.9x23.3,Yellow,,Wood,Active,121,False,5.0,1451,0
2266,"Dell XPS 13"" Ultrabook",DEL-ULTR-02266,61,Ultrabooks,,Dell,652.3,863.37,2016-11-02,3.37,89.9x73.2x8.6,Blue,,Aluminum,Active,419,False,4.0,723,50
2267,New Balance Classic Pants Navy,NEW-MENS-02267,17,Mens Clothing,New Arrivals,New Balance,104.95,131.07,2018-05-13,0.14,34.1x11.5x10.9,Gold,L,Polyester,Discontinued,19,False,4.6,1140,30
2268,MAC Hair Dryer 24,MAC-HAIR-02268,34,Hair Care,Bestseller,MAC,136.2,353.91,2016-04-25,5.5,18.8x22.1x19.5,Silver,,,Active,90,False,3.6,1792,0
2269,Ralph Lauren Womens T-Shirt White,RAL-TOPS-02269,68,Tops,,Ralph Lauren,55.08,105.13,2022-05-14,0.89,8.2x44.0x4.5,Yellow,XXL,Silk,Active,43,False,3.4,284,0
2270,Nestle Rice Gen2,NES-PANT-02270,47,Pantry Staples,Seasonal,Nestle,33.94,82.0,2021-01-19,1.7,10.2x48.1x22.8,,,,Archive,7,False,4.7,5,0
2271,LOreal Lipstick White,LOR-MAKE-02271,33,Makeup,Featured,LOreal,15.22,30.31,2025-03-13,5.96,11.6x65.4x38.2,,,,Active,395,False,3.8,1831,0
2272,Kraft Organic Table,KRA-ORGA-02272,48,Organic Foods,Seasonal,Kraft,28.11,76.59,2020-03-23,6.36,75.8x42.6x53.2,,,,Active,379,False,4.3,1101,10
2273,Braun Multivitamin Plus,BRA-VITA-02273,53,Vitamins,Bestseller,Braun,50.68,91.37,2021-09-02,3.88,65.8x67.8x33.1,Purple,,,Archive,11,False,0.0,0,0
2274,Hasbro Science Experiment Set Plus,HAS-EDUC-02274,44,Educational Toys,Seasonal,Hasbro,31.4,48.01,2019-11-18,7.66,84.4x25.7x52.9,,,,Discontinued,6,False,4.0,428,56
