customer_id,gender,date_of_birth,account_status,city,state_province,postal_code,country,account_created_at,last_login_date,is_active,order_recency_days,order_frequency,order_total_spent,customer_age,customer_tenure_days,days_since_last_login,customer_age_group,customer_activity_status,customer_segment,customer_lifetime_value,total_orders,total_revenue,avg_order_value,total_items_purchased,avg_items_per_order,total_discount_received,avg_discount_per_order,first_order_date,last_order_date,avg_days_between_orders,total_cancelled_orders,total_reviews_written,avg_review_rating,total_sessions,avg_session_duration,total_pages_viewed,total_products_viewed,session_conversion_rate,cart_abandonment_rate,preferred_device_type,preferred_referrer_source,wishlist_items_count,wishlist_conversion_rate,preferred_payment_method,days_since_last_purchase,is_repeat_customer,cancellation_rate,customer_activity_score,total_carts_created,total_abandoned_carts,total_purchased_carts,total_abandoned_value,avg_time_in_cart_days,customer_abandonment_rate,customer_purchase_rate,recency_score,frequency_score,monetary_score,rfm_segment,customer_segment_label,rfm_overall_score,rfm_category,churn_risk
414,Male,1952-03-17,Closed,Boulder,CO,51018.0,US,2020-11-09 18:58:31,2024-11-28,False,,,,73,1899,419,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,5,17.6,86.0,52.0,0.4,0.2,Tablet,Email,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
415,Prefer Not To Say,2008-09-06,Active,Aurora,CO,46535.0,US,2024-05-06 05:00:03,2025-09-25,True,,,,17,625,118,Under 18,Dormant,,0.0,0,0.0,,0,,,,,,,,2,3.5,2,6.0,15.0,7.0,0.0,0.0,Mobile,Direct,3,0.3333333333333333,,,0,,,2,2,0.0,1860.78,507.5,100.0,0.0,,,,,,,,
416,Male,1971-12-10,Closed,Riverside,RI,64488.0,US,2023-01-08 19:14:59,2025-05-06,False,,,,54,1109,260,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,10.5,42.0,17.0,0.0,0.0,Desktop,Paid Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
417,Female,1978-09-13,Active,Salem,IA,30050.0,US,2020-06-17 00:32:03,2025-06-20,True,,,,47,2044,215,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,5,13.75,75.0,38.0,0.0,0.4,Tablet,Email,2,0.5,,,0,,,1,1,0.0,266.52,39.0,100.0,0.0,,,,,,,,
418,Male,1974-11-09,Active,Clinton,NL,,CA,2016-11-16 14:12:08,2025-09-30,True,,,,51,3353,113,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,14.5,33.0,6.0,0.3333333333333333,0.0,Mobile,Email,2,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
419,Female,1988-09-25,Inactive,Tacoma,WA,58469.0,US,2017-08-24 07:15:16,2019-11-30,False,,,,37,3072,2244,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,5,7.666666666666667,43.0,10.0,0.0,0.2,Mobile,Organic Search,2,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
420,Male,1974-03-25,Active,Springfield,MA,85460.0,US,2015-04-01 17:44:58,2025-12-21,True,,,,51,3948,31,45-54,Inactive,,0.0,0,0.0,,0,,,,,,,,1,4.0,6,83.0,76.0,40.0,0.16666666666666666,0.3333333333333333,Desktop,Social Media,1,0.0,,,0,,,2,1,0.0,829.52,963.0,50.0,0.0,,,,,,,,
421,Male,1978-04-24,Pending,Springfield,VA,69350.0,US,2024-02-27 03:19:49,1900-01-01,False,,,,47,694,46041,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
422,Male,1969-08-07,Closed,Springfield,HI,79341.0,US,2016-10-02 06:23:52,2024-02-17,False,,,,56,3398,704,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,37.666666666666664,67.0,25.0,0.0,0.0,Desktop,Direct,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
423,Other,1954-09-21,Active,Georgetown,ID,70701.0,US,2024-02-15 14:59:34,2025-11-22,True,,,,71,706,60,65 and over,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,2,13.5,32.0,8.0,0.0,1.0,Mobile,Social Media,3,0.3333333333333333,,,0,,,0,0,,0.0,,,,,,,,,,,
424,Male,1976-02-05,Active,Dallas,TX,40753.0,US,2016-12-21 23:01:38,2025-01-29,True,185.0,1.0,430.99,49,3318,357,45-54,Dormant,Lost,861.98,1,861.98,430.99,3,1.5,77.5,38.75,2025-07-20 16:04:13,2025-07-20 16:04:13,,0.0,0,,1,10.0,20.0,13.0,0.0,0.0,Desktop,Email,2,0.0,Cash on Delivery,185.0,0,0.0,2.3390137634408603,2,2,0.0,2677.35,187.0,100.0,0.0,5.0,5.0,1.0,551,New Customers,3.6666666666666665,Medium Value,Low Risk
425,Male,1944-02-27,Active,Joliet,IL,15056.0,US,2020-04-07 12:05:58,2025-11-30,True,,,,81,2115,52,65 and over,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,3,6.666666666666667,37.0,20.0,0.0,0.3333333333333333,Tablet,Organic Search,4,0.5,,,0,,,1,1,0.0,778.94,1694.0,100.0,0.0,,,,,,,,
426,Other,1964-03-18,Inactive,Toronto,ON,,CA,2023-09-28 12:30:12,2024-08-26,False,,,,61,846,513,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,2,30.5,61.0,19.0,0.0,0.0,Tablet,Direct,2,0.0,,,0,,,4,3,0.0,3950.6099999999997,335.25,75.0,0.0,,,,,,,,
427,Male,1946-01-05,Active,Worcester,MA,11776.0,US,2018-01-17 12:43:50,2025-04-17,True,,,,80,2926,279,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,4,6.5,27.0,12.0,0.0,0.0,Mobile,Direct,1,0.0,,,0,,,4,3,0.0,4782.92,1665.5,75.0,0.0,,,,,,,,
428,Male,2001-03-12,Active,Salem,HI,30748.0,US,2016-01-10 18:46:24,2025-02-25,True,1118.0,1.0,823.07,24,3664,330,18-24,Dormant,Lost,823.07,1,823.07,823.07,1,1.0,403.91,403.91,2022-12-30 17:25:23,2022-12-30 17:25:23,,0.0,8,4.375,1,5.0,13.0,5.0,0.0,0.0,Smart TV,Organic Search,3,0.0,Credit Card,1118.0,0,0.0,2.081886201966041,2,1,0.0,1134.63,1117.5,50.0,0.0,2.0,5.0,2.0,252,Others,3.0,Medium Value,Low Risk
429,Male,1960-05-20,Closed,Salem,TN,98467.0,US,2015-10-31 05:27:31,2021-04-03,False,,,,65,3735,1754,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,9.333333333333334,32.0,12.0,0.3333333333333333,0.3333333333333333,Tablet,Paid Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
430,Male,1984-08-31,Active,Franklin,AL,65163.0,US,2024-01-21 12:17:18,2025-03-12,True,,,,41,731,315,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,7,9.75,68.0,12.0,0.0,0.0,Tablet,Direct,1,0.0,,,0,,,1,1,0.0,2055.33,556.0,100.0,0.0,,,,,,,,
431,Prefer Not To Say,1998-01-03,Active,Franklin,ND,70643.0,US,2021-05-05 20:22:08,2025-03-09,True,,,,28,1722,318,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,2,3.0,3,8.0,17.0,14.0,0.0,0.3333333333333333,Tablet,Paid Search,2,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
432,Male,2000-01-07,Active,Chester,WY,86367.0,US,2022-11-05 17:10:09,2025-09-01,True,,,,26,1173,142,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,3,10.0,13.0,4.0,0.0,0.0,Tablet,Paid Search,5,0.2,,,0,,,2,2,0.0,1046.2799999999997,421.0,100.0,0.0,,,,,,,,
433,Female,2004-06-19,Pending,Springfield,NM,82794.0,US,2024-02-16 12:12:21,1900-01-01,False,,,,21,705,46041,18-24,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
434,Female,1999-06-16,Closed,Riverside,ME,71055.0,US,2018-07-09 22:45:57,2020-02-06,False,,,,26,2753,2176,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,7,14.5,85.0,27.0,0.14285714285714285,0.2857142857142857,Desktop,Paid Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
435,Male,1996-12-26,Active,Los Angeles,CA,97861.0,US,2023-11-23 07:00:08,2025-12-16,True,,,,29,790,36,25-34,Inactive,,0.0,0,0.0,,0,,,,,,,,1,4.0,3,7.0,13.0,6.0,0.0,0.6666666666666666,Mobile,Organic Search,4,0.25,,,0,,,0,0,,0.0,,,,,,,,,,,
436,Female,1984-10-14,Active,Springfield,YT,,CA,2016-11-29 07:01:13,2025-08-09,True,,,,41,3340,165,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.0,2,6.0,11.0,3.0,0.0,0.5,Smart TV,Organic Search,2,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
437,Other,1957-11-15,Active,Hamilton,ON,,CA,2020-01-23 18:49:04,2025-09-20,True,,,,68,2190,123,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,2,,9.0,5.0,0.0,0.0,Desktop,Display Ads,1,1.0,,,0,,,1,1,0.0,3458.1499999999996,1646.0,100.0,0.0,,,,,,,,
438,Female,1981-10-21,Active,Aurora,IL,10197.0,US,2017-01-14 05:01:23,2025-07-29,True,,,,44,3294,176,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,6,31.4,110.0,24.0,0.0,0.3333333333333333,Desktop,Organic Search,4,0.25,,,0,,,1,1,0.0,1451.42,3191.0,100.0,0.0,,,,,,,,
439,Female,1986-07-27,Active,Georgetown,RI,64278.0,US,2022-09-04 11:04:39,2025-07-17,True,,,,39,1235,188,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,78.66666666666667,42.0,25.0,0.0,0.0,Desktop,Organic Search,3,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
440,Female,1977-11-13,Active,Madison,SC,97042.0,US,2017-06-13 01:09:37,2025-07-15,True,,,,48,3144,190,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,2,10.0,14.0,5.0,0.0,0.5,Desktop,Paid Search,1,0.0,,,0,,,2,2,0.0,2597.71,2627.0,100.0,0.0,,,,,,,,
441,Female,1978-06-19,Pending,Philadelphia,PA,79578.0,US,2021-01-03 15:25:19,1900-01-01,False,,,,47,1844,46041,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
442,Female,1977-01-29,Closed,San Francisco,CA,33989.0,US,2018-02-28 12:47:19,2019-06-30,False,,,,49,2884,2397,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,5,78.0,93.0,12.0,0.0,0.2,Desktop,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
443,Male,1995-09-18,Inactive,Franklin,WV,10279.0,US,2021-08-30 19:17:36,2025-07-15,False,518.0,1.0,229.82,30,1605,190,25-34,Dormant,Lost,229.82,1,229.82,229.82,2,2.0,,,2024-08-21 09:22:26,2024-08-21 09:22:26,,1.0,0,,6,20.2,138.0,56.0,0.0,0.0,Desktop,Organic Search,2,0.5,PayPal,518.0,0,100.0,0.9367112909441233,4,4,0.0,541.0500000000001,396.75,100.0,0.0,3.0,5.0,1.0,351,Others,3.0,Medium Value,Low Risk
444,Female,1959-08-05,Active,Riverside,WV,76277.0,US,2024-11-21 16:39:57,2025-06-11,True,,,,66,426,224,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,1,26.0,25.0,3.0,0.0,1.0,Tablet,Paid Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
445,Male,2006-08-18,Active,Springfield,WI,63223.0,US,2022-02-16 11:57:11,2025-05-03,True,,,,19,1435,263,18-24,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,1,2.0,13.0,1.0,0.0,0.0,Tablet,Direct,3,0.0,,,0,,,1,1,0.0,586.94,1417.0,100.0,0.0,,,,,,,,
446,Prefer Not To Say,1986-03-07,Active,Franklin,SK,,CA,2022-10-16 03:22:37,2025-05-24,True,,,,39,1193,242,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,1,2.0,3,12.0,36.0,17.0,0.0,0.0,Mobile,Paid Search,3,0.0,,,0,,,3,1,0.0,4783.07,456.3333333333333,33.33333333333333,0.0,,,,,,,,
447,Female,1953-04-14,Inactive,Riverside,MD,67392.0,US,2021-06-30 19:01:28,2023-01-01,False,481.0,1.0,4541.21,72,1666,1116,65 and over,Dormant,Lost,13623.630000000001,1,13623.630000000001,4541.21,3,1.0,45.269999999999996,15.089999999999998,2024-09-27 22:15:45,2024-09-27 22:15:45,,0.0,0,,3,9.5,36.0,16.0,0.0,0.0,Tablet,Organic Search,1,0.0,PayPal,481.0,0,0.0,27.730247551867226,1,1,0.0,1256.52,482.0,100.0,0.0,3.0,5.0,5.0,355,Loyal Customers,4.333333333333333,High Value,Low Risk
448,Female,1962-10-19,Active,Franklin,RI,96885.0,US,2018-03-29 14:33:40,2025-07-02,True,1924.0,1.0,867.48,63,2855,203,55-64,Dormant,Lost,867.48,1,867.48,867.48,2,2.0,,,2020-10-15 00:16:44,2020-10-15 00:16:44,,0.0,0,,6,15.75,62.0,27.0,0.16666666666666666,0.3333333333333333,Smart TV,Direct,1,0.0,PayPal,1924.0,0,0.0,2.155739220779221,3,1,0.0,697.64,1478.3333333333333,33.33333333333333,0.0,1.0,5.0,2.0,152,Hibernating,2.6666666666666665,Low Value,High Risk
449,Female,1941-02-04,Closed,Joliet,IL,80957.0,US,2017-05-21 01:43:22,2021-10-05,False,,,,85,3167,1569,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,8,28.8,137.0,46.0,0.25,0.125,Wearable,Display Ads,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
450,Female,1944-07-03,Active,Riverside,ID,89821.0,US,2019-03-28 04:50:49,2025-10-21,True,,,,81,2491,92,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,2,12.0,26.0,13.0,0.0,0.0,Mobile,Direct,1,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
451,Male,1988-12-24,Blocked,Springfield,RI,10435.0,US,2017-07-11 10:00:31,2018-06-11,False,,,,37,3116,2781,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,6,12.5,38.0,18.0,0.0,0.16666666666666666,Desktop,Direct,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
452,Male,1973-11-20,Active,Bristol,OR,36140.0,US,2022-02-28 06:22:49,2025-10-13,True,475.0,1.0,703.85,52,1423,100,45-54,Dormant,Lost,2111.55,1,2111.55,703.85,4,1.3333333333333333,201.42000000000002,67.14,2024-10-03 17:44:16,2024-10-03 17:44:16,,0.0,16,4.0,8,19.142857142857142,124.0,29.0,0.25,0.125,Mobile,Referral,1,1.0,PayPal,475.0,0,0.0,4.707133613445379,3,3,0.0,1933.6200000000001,831.0,100.0,0.0,3.0,5.0,2.0,352,Others,3.3333333333333335,Medium Value,Low Risk
453,Male,1986-06-09,Active,Riverside,ID,68349.0,US,2020-12-31 05:51:58,2025-03-14,True,,,,39,1847,313,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,6,31.8,45.0,22.0,0.0,0.16666666666666666,Tablet,Organic Search,1,0.0,,,0,,,1,0,0.0,0.0,1690.0,0.0,0.0,,,,,,,,
454,Male,1984-01-28,Active,Madison,MO,77449.0,US,2017-07-22 18:01:34,2025-08-28,True,1950.0,1.0,1327.04,42,3105,146,35-44,Dormant,Lost,1327.04,1,1327.04,1327.04,3,3.0,,,2020-09-19 16:46:47,2020-09-19 16:46:47,,0.0,0,,2,10.0,24.0,8.0,0.0,0.0,Mobile,Paid Search,5,0.4,Credit Card,1950.0,0,0.0,3.074582306509482,2,2,0.0,2223.06,1308.0,100.0,0.0,1.0,5.0,3.0,153,At Risk,3.0,Medium Value,High Risk
455,Female,1981-07-30,Active,Clinton,LA,65765.0,US,2025-01-29 02:29:00,2025-07-09,True,,,,44,357,196,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,2,9.5,34.0,25.0,0.0,0.5,Mobile,Paid Search,3,0.6666666666666666,,,0,,,0,0,,0.0,,,,,,,,,,,
456,Male,1942-01-22,Closed,Georgetown,MS,29373.0,US,2024-12-14 00:47:50,2025-10-03,False,,,,84,403,110,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,1,8.0,13.0,1.0,0.0,0.0,Mobile,Social Media,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
457,Female,1962-09-03,Active,Springfield,OR,79614.0,US,2023-10-30 18:05:00,2025-08-20,True,628.0,2.0,2574.5699999999997,63,814,154,55-64,Dormant,Lost,9712.8,2,9712.8,1387.542857142857,18,2.5714285714285716,1620.69,231.52714285714288,2024-05-02 20:41:30,2024-05-03 09:42:57,1.0,0.0,14,4.357142857142857,4,27.5,94.0,47.0,0.25,0.25,Mobile,Direct,4,0.5,Credit Card,628.0,1,0.0,20.289193004769473,3,2,0.0,2779.9400000000005,504.0,66.66666666666666,0.0,3.0,5.0,4.0,354,Loyal Customers,4.0,High Value,Low Risk
458,Female,2008-06-09,Closed,Riverside,DE,59785.0,US,2023-11-04 02:23:40,2024-08-28,False,,,,17,809,511,Under 18,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,8.5,31.0,10.0,0.25,0.25,Desktop,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
459,Male,1974-07-13,Active,Madison,SD,98661.0,US,2025-10-20 03:02:12,2025-12-24,True,,,,51,93,28,45-54,Active,,0.0,0,0.0,,0,,,,,,,,2,4.0,5,13.4,75.0,51.0,0.0,0.0,Mobile,Organic Search,1,0.0,,,0,,,2,1,0.0,1676.28,64.0,50.0,0.0,,,,,,,,
460,Male,1965-12-31,Active,Bristol,DE,44849.0,US,2025-07-11 19:32:29,2025-10-17,True,,,,60,194,96,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,75.0,88.0,25.0,0.0,0.0,Mobile,Social Media,3,0.6666666666666666,,,0,,,2,0,0.0,0.0,119.0,0.0,0.0,,,,,,,,
461,Male,1972-04-27,Active,Madison,WI,18688.0,US,2017-12-19 05:02:59,2025-08-12,True,,,,53,2955,162,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,1,3.0,4,9.25,58.0,26.0,0.5,0.0,Tablet,Social Media,1,1.0,,,0,,,2,1,0.0,135.0,790.0,50.0,0.0,,,,,,,,
462,Female,1954-08-03,Inactive,Clinton,VT,32595.0,US,2023-05-08 12:16:55,2025-12-19,False,,,,71,989,33,65 and over,Inactive,,0.0,0,0.0,,0,,,,,,,,3,4.0,2,41.0,34.0,9.0,0.0,0.0,Desktop,Direct,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
463,Male,1962-04-02,Active,Buffalo,NY,27899.0,US,2019-05-21 13:46:08,2025-11-20,True,,,,63,2437,62,55-64,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,1,5.0,11.0,9.0,0.0,0.0,Mobile,Organic Search,2,0.5,,,0,,,3,3,0.0,2535.15,2227.0,100.0,0.0,,,,,,,,
464,Female,1953-10-29,Inactive,New York,NY,84642.0,US,2017-01-30 03:01:51,2019-12-05,False,,,,72,3278,2239,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,6,13.0,86.0,49.0,0.0,0.0,Desktop,Paid Search,3,0.0,,,0,,,2,2,0.0,535.68,2059.0,100.0,0.0,,,,,,,,
465,Male,1993-10-07,Active,Georgetown,TN,51393.0,US,2018-01-10 02:09:46,2025-01-19,True,,,,32,2933,367,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,2,87.5,37.0,9.0,0.0,0.0,Mobile,Organic Search,5,0.4,,,0,,,2,1,0.0,39.95,477.5,50.0,0.0,,,,,,,,
466,Female,2001-07-19,Closed,Boulder,CO,24357.0,US,2019-09-22 04:13:29,2021-11-06,False,,,,24,2313,1537,18-24,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,20.5,29.0,12.0,0.0,0.5,Desktop,Direct,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
467,Female,1989-07-07,Closed,Clinton,HI,74443.0,US,2018-01-06 16:27:17,2023-01-19,False,,,,36,2937,1098,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,23.5,16.0,,0.0,0.0,Mobile,Social Media,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
468,Male,1967-12-22,Inactive,Clinton,IA,66958.0,US,2021-02-03 02:54:55,2024-02-29,False,,,,58,1813,692,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,1,,5.0,,0.0,0.0,Tablet,Direct,0,,,,0,,,1,0,0.0,0.0,,0.0,0.0,,,,,,,,
469,Male,1998-10-24,Active,Franklin,AL,61259.0,US,2023-02-01 00:51:08,2024-12-28,True,,,,27,1085,389,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,4,4.0,3,,13.0,2.0,0.0,0.3333333333333333,Mobile,Paid Search,3,0.0,,,0,,,2,2,0.0,1515.9899999999998,544.5,100.0,0.0,,,,,,,,
470,Male,1991-04-13,Active,Riverside,NT,,CA,2025-08-28 04:35:44,2025-11-12,True,,,,34,146,70,25-34,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,2,,4.0,2.0,0.0,0.0,Mobile,Organic Search,3,0.3333333333333333,,,0,,,1,1,0.0,294.3,95.0,100.0,0.0,,,,,,,,
471,Other,1985-09-11,Inactive,Salem,MD,16029.0,US,2023-04-01 13:27:48,2024-02-27,False,,,,40,1026,694,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,5,7.666666666666667,54.0,20.0,0.0,0.0,Tablet,Organic Search,3,0.3333333333333333,,,0,,,1,1,0.0,1337.63,978.0,100.0,0.0,,,,,,,,
472,Female,1965-03-23,Active,Franklin,MD,26456.0,US,2023-11-11 19:18:30,2025-04-29,True,389.0,1.0,165.05,60,802,267,55-64,Dormant,Lost,165.05,1,165.05,165.05,2,2.0,,,2024-12-28 08:21:45,2024-12-28 08:21:45,,0.0,1,5.0,2,9.0,9.0,1.0,0.0,0.0,Mobile,Referral,2,0.5,Credit Card,389.0,0,0.0,0.8326641025641026,2,1,0.0,148.1,391.0,50.0,0.0,4.0,5.0,1.0,451,New Customers,3.3333333333333335,Medium Value,Low Risk
473,Male,1942-08-01,Active,Athens,GA,42647.0,US,2025-11-16 12:42:44,2025-12-07,True,,,,83,66,45,65 and over,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,2,12.0,32.0,27.0,0.0,0.0,Mobile,Display Ads,3,0.0,,,0,,,1,1,0.0,1368.8999999999999,57.0,100.0,0.0,,,,,,,,
474,Male,1949-11-11,Inactive,Fairview,MD,79191.0,US,2024-02-27 03:02:11,2024-05-30,False,,,,76,694,601,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,2,3.0,5,21.0,57.0,22.0,0.0,0.4,Mobile,Paid Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
475,Female,1990-10-23,Active,Springfield,SC,76496.0,US,2019-08-27 01:49:47,2025-11-01,True,,,,35,2339,81,35-44,Inactive,,0.0,0,0.0,,0,,,,,,,,3,3.6666666666666665,2,,6.0,4.0,0.0,0.0,Mobile,Paid Search,2,0.5,,,0,,,2,0,0.0,0.0,192.0,0.0,0.0,,,,,,,,
476,Female,1996-04-06,Active,Springfield,IA,68642.0,US,2020-04-09 04:08:57,2025-09-13,True,402.0,1.0,3986.18,29,2113,130,25-34,Dormant,Lost,3986.18,1,3986.18,3986.18,5,5.0,,,2024-12-15 15:11:51,2024-12-15 15:11:51,,0.0,3,4.666666666666667,1,,4.0,1.0,0.0,0.0,Mobile,Paid Search,4,0.25,Credit Card,402.0,0,0.0,8.471615583126551,4,3,0.0,1392.17,403.0,75.0,0.0,4.0,5.0,5.0,455,Champions,4.666666666666667,High Value,Low Risk
477,Male,2002-04-13,Blocked,Atlanta,GA,52186.0,US,2019-04-09 02:27:39,2020-08-05,False,,,,23,2479,1995,18-24,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,1,,5.0,2.0,0.0,0.0,Tablet,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
478,Female,1942-06-05,Blocked,Fairview,IA,53253.0,US,2018-07-19 07:02:09,2019-09-05,False,,,,83,2743,2330,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,7,60.0,93.0,27.0,0.14285714285714285,0.14285714285714285,Mobile,Social Media,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
479,Female,1953-04-25,Closed,Springfield,SD,98007.0,US,2021-02-14 02:57:28,2023-11-20,False,,,,72,1802,793,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,1,37.0,11.0,4.0,0.0,0.0,Desktop,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
480,Male,1952-01-12,Blocked,Franklin,WY,67973.0,US,2019-01-21 12:51:16,2024-06-12,False,,,,74,2557,588,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,8,38.0,196.0,51.0,0.125,0.0,Desktop,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
481,Female,1995-03-16,Inactive,Fairview,NT,,CA,2016-05-28 06:57:33,2021-03-30,False,,,,30,3525,1758,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,7.333333333333333,26.0,9.0,0.0,0.5,Mobile,Organic Search,1,0.0,,,0,,,1,1,0.0,3431.25,951.0,100.0,0.0,,,,,,,,
482,Female,1954-04-01,Active,Chester,SC,58752.0,US,2020-05-28 03:06:48,2025-11-16,True,,,,71,2064,66,65 and over,Inactive,,0.0,0,0.0,,0,,,,,,,,1,5.0,2,39.0,56.0,7.0,0.0,0.0,Mobile,Social Media,2,0.5,,,0,,,1,1,0.0,1031.75,223.0,100.0,0.0,,,,,,,,
483,Male,2010-11-19,Active,Franklin,NH,83819.0,US,2023-12-26 10:43:00,2025-12-08,True,,,,15,757,44,Under 18,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,6,15.2,106.0,56.0,0.0,0.16666666666666666,Desktop,Paid Search,2,0.0,,,0,,,1,1,0.0,857.73,52.0,100.0,0.0,,,,,,,,
484,Male,1985-04-17,Inactive,North Las Vegas,NV,69318.0,US,2017-01-08 17:55:05,2018-10-26,False,,,,40,3300,2644,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,4,27.333333333333332,85.0,35.0,0.0,0.0,Mobile,Organic Search,3,0.0,,,0,,,3,2,0.0,2444.04,1223.5,66.66666666666666,0.0,,,,,,,,
485,Female,1972-04-21,Active,Richmond,BC,,CA,2025-09-25 06:15:13,2025-12-02,True,,,,53,118,50,45-54,Inactive,,0.0,0,0.0,,0,,,,,,,,2,4.5,7,65.75,68.0,35.0,0.14285714285714285,0.2857142857142857,Desktop,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
486,Male,1998-11-30,Inactive,Salem,RI,51032.0,US,2017-08-02 03:08:53,2020-08-09,False,,,,27,3094,1991,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,7,21.8,51.0,25.0,0.0,0.14285714285714285,Mobile,Paid Search,5,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
