inventory_id,product_id,supplier_id,stock_quantity,reserved_quantity,minimum_stock_level,last_restocked_date,storage_cost
10379,3682,469,0,0,10,2025-08-13,1.23
10693,2265,242,341,43,9,2025-09-10,4.9
10822,1001,306,341,39,9,2025-07-08,38.74
11034,141,318,0,0,22,2025-07-16,2.94
11232,3906,281,398,8,6,2025-09-14,12.04
11314,3746,221,0,0,10,2025-11-09,9.84
11535,4642,188,0,0,23,2025-10-27,0.85
11698,1982,263,0,0,26,2025-06-24,49.5
11772,2714,326,0,0,6,2025-05-13,4.65
92,55,232,0,0,9,2025-10-12,26.7
636,382,452,76,12,30,2025-10-14,0.13
692,418,84,0,0,12,2025-04-28,0.7
1235,753,354,99,44,15,2025-12-17,5.95
1252,766,263,290,49,6,2025-09-06,0.86
1610,997,277,202,22,21,2025-07-23,1.52
1773,1097,215,6,3,0,2025-10-30,24.73
1910,1179,214,303,50,26,2025-10-24,4.12
2068,1270,226,0,0,24,2025-09-29,1.56
2285,1403,365,117,20,27,2025-07-16,5.93
2897,1779,112,206,20,22,2025-08-30,1.58
3012,1849,183,0,0,19,2025-07-24,2.12
3221,1965,25,5,3,24,2025-09-29,21.34
3483,2130,17,0,0,18,2025-01-02,1.78
3539,2160,380,470,32,6,2025-11-09,0.32
3844,2350,139,0,0,19,2025-04-14,19.84
4402,2690,122,123,15,19,2025-10-30,29.94
4466,2728,342,26,10,22,2025-11-11,0.35
5077,3101,280,356,42,24,2025-07-27,15.11
5317,3251,81,100,15,24,2025-07-22,13.43
5607,3425,297,9,4,24,2025-12-15,8.69
5731,3502,416,185,44,26,2025-11-07,3.97
5960,3638,147,13,5,6,2025-10-30,20.22
6111,3728,62,44,20,11,2025-10-03,15.83
6264,3822,129,0,0,28,2025-08-20,1.69
6305,3845,105,424,21,20,2025-12-16,0.43
6605,4021,441,364,44,26,2025-09-16,3.06
6843,4169,259,3,0,0,2025-10-11,2.62
6986,4255,19,344,1,24,2025-07-31,3.8
7292,4433,186,411,42,20,2025-11-11,0.97
8128,4930,183,48,19,18,2025-11-24,7.19
8189,4965,268,3,3,0,2025-11-23,0.56
8342,2871,38,0,0,19,2025-03-06,2.73
8525,4326,417,261,33,30,2025-09-22,2.89
9841,4138,229,492,41,14,2025-08-20,6.32
9896,105,468,14,5,0,2025-07-17,0.83
10305,1155,451,0,0,14,2025-06-05,1.72
10484,2839,135,10,5,17,2025-10-22,8.49
10577,350,348,498,7,19,2025-11-03,0.6
10631,2029,33,19,1,0,2025-09-14,2.5
10661,1360,434,481,38,9,2025-12-09,5.57
10677,410,151,66,2,12,2025-09-10,4.53
10711,1752,268,3,2,0,2025-09-07,1.38
11126,4847,267,261,38,25,2025-08-06,1.64
11441,4735,124,334,17,19,2025-10-30,9.4
11855,1757,287,278,50,17,2025-11-29,11.24
8755,4513,402,161,42,26,2025-08-03,21.88
10551,3754,452,364,32,15,2025-08-21,7.78
18,10,433,0,0,28,2025-03-26,2.72
892,542,235,96,20,13,2025-10-08,8.09
948,578,153,0,0,24,2025-04-08,1.69
1062,645,334,274,9,12,2025-12-03,8.49
1234,753,284,4,0,9,2025-09-23,5.33
1382,847,231,0,0,28,2025-10-21,3.36
1926,1187,219,64,23,9,2025-09-19,34.85
1979,1220,347,188,47,27,2025-12-21,22.59
2382,1461,219,88,14,13,2025-09-22,3.41
2663,1634,278,9,0,0,2025-12-10,37.4
2688,1648,434,7,0,0,2025-10-30,10.26
3275,2001,181,444,12,13,2025-08-02,1.62
3501,2140,256,0,0,17,2025-07-29,13.23
3901,2378,25,270,9,16,2025-08-17,3.33
4006,2437,166,0,0,27,2025-01-21,0.46
4406,2692,281,0,0,21,2025-10-27,22.91
4421,2700,37,3,2,15,2025-08-14,5.12
4525,2764,275,485,43,23,2025-11-14,0.71
4813,2939,107,1,0,19,2025-10-26,1.65
4870,2974,249,409,32,25,2025-08-19,5.88
4898,2994,233,270,32,15,2025-08-30,21.71
5138,3136,408,0,0,12,2025-10-12,4.1
5184,3166,442,65,10,19,2025-07-09,1.89
5283,3226,301,437,16,15,2025-10-29,0.79
5592,3415,343,0,0,30,2024-12-31,2.84
5644,3448,115,0,0,6,2025-06-22,7.92
5689,3476,3,195,38,22,2025-10-02,2.6
5869,3585,401,19,4,0,2025-08-28,2.16
6010,3665,479,0,0,28,2025-09-16,7.04
6030,3677,465,0,0,26,2025-07-08,2.22
6241,3810,44,0,0,9,2025-04-06,2.14
6345,3869,82,96,18,24,2025-07-14,8.44
6432,3919,113,119,7,22,2025-10-29,2.28
6527,3973,322,72,33,10,2025-08-15,1.54
6839,4166,195,6,3,0,2025-12-08,5.58
7249,4409,397,0,0,18,2025-11-14,7.29
7340,4462,319,405,11,13,2025-09-12,26.33
7668,4661,205,0,0,21,2025-04-30,0.36
8568,4788,263,72,27,21,2025-10-08,9.39
8985,4629,441,0,0,27,2025-03-25,24.03
9087,2351,279,185,39,19,2025-10-23,5.11
9167,1773,231,334,50,6,2025-10-20,41.65
9185,4116,92,0,0,16,2025-11-16,1.22
9193,4288,486,0,0,5,2025-04-06,2.78
9234,2554,282,120,50,12,2025-11-28,0.45
9494,827,124,0,0,27,2025-10-28,2.22
9623,4162,157,366,1,17,2025-10-09,6.49
9659,582,52,0,0,22,2025-02-15,3.19
9768,3090,478,0,0,0,2025-10-18,6.21
10261,2542,269,227,45,18,2025-10-06,4.38
10999,3750,22,7,0,0,2025-07-27,1.95
11276,740,192,0,0,8,2025-08-05,3.73
11619,3283,323,214,41,9,2025-07-22,1.21
11729,911,151,497,18,8,2025-09-05,4.88
223,136,237,2,0,5,2025-06-30,6.23
737,452,97,229,38,13,2025-08-06,2.6
905,551,285,375,45,29,2025-11-05,24.31
1470,904,154,0,0,29,2025-11-07,1.74
1506,929,390,14,5,22,2025-07-02,0.41
1562,968,25,0,0,26,2025-11-12,0.84
1799,1114,12,482,49,6,2025-07-02,6.8
1923,1186,154,93,38,17,2025-09-04,0.37
2842,1745,293,12,6,0,2025-07-16,2.31
2879,1766,421,158,48,23,2025-09-30,4.59
3009,1848,236,450,36,30,2025-12-08,3.79
3149,1929,161,0,0,10,2025-02-03,0.78
3409,2085,142,455,32,13,2025-10-11,1.92
3944,2401,483,0,0,16,2025-02-07,3.71
4223,2576,215,125,46,18,2025-07-24,0.83
4279,2612,338,293,3,30,2025-12-01,26.23
4293,2622,270,4,0,16,2025-12-06,9.86
4368,2670,257,181,19,6,2025-10-20,2.6
4494,2743,475,323,39,29,2025-07-25,3.96
4915,3004,491,424,13,20,2025-07-13,1.49
4999,3051,206,12,5,0,2025-10-17,6.45
5105,3118,312,330,36,19,2025-07-06,5.51
5229,3195,399,391,8,6,2025-09-22,3.77
5279,3224,68,9,4,0,2025-08-12,11.15
5423,3314,436,428,16,30,2025-09-22,3.47
5559,3396,376,318,17,14,2025-09-23,1.68
5693,3478,441,30,13,8,2025-07-27,2.35
6657,4058,471,211,10,26,2025-12-15,8.98
6890,4198,221,0,0,10,2025-10-07,10.83
6951,4234,75,79,28,7,2025-12-05,0.46
7013,4270,250,0,0,13,2025-06-29,6.4
7020,4275,173,0,0,9,2025-06-18,21.57
7273,4421,316,7,0,25,2025-12-01,1.47
7374,4482,489,199,26,10,2025-07-19,4.03
7524,4572,100,402,11,10,2025-10-28,1.39
7856,4769,482,482,8,10,2025-12-03,1.48
8118,4924,478,10,0,20,2025-08-22,1.16
8275,2756,347,0,0,19,2025-09-06,1.52
8412,1553,26,494,40,8,2025-07-25,18.78
8529,4850,499,201,36,10,2025-09-28,7.11
8531,2549,81,251,21,18,2025-10-13,6.17
8902,4130,367,4,1,0,2025-12-11,21.93
8918,3040,295,248,49,17,2025-09-22,2.51
9005,947,231,442,30,13,2025-07-09,3.12
9593,4319,154,173,8,28,2025-10-07,8.37
9612,3079,351,113,35,9,2025-09-13,34.23
9690,1944,411,6,2,23,2025-10-30,1.74
9780,4592,222,406,2,27,2025-11-30,4.41
9965,3839,353,174,35,20,2025-08-12,13.76
10124,647,385,0,0,11,2025-07-07,6.71
10174,1916,72,13,4,0,2025-08-02,9.27
10177,3675,224,21,8,9,2025-08-10,1.98
10332,2950,265,0,0,10,2025-02-04,3.0
11336,1206,43,11,2,9,2025-11-20,22.69
11746,633,248,202,2,11,2025-09-24,4.05
11769,3612,286,0,0,21,2025-03-18,6.9
11881,819,105,103,24,23,2025-11-16,1.81
11967,2761,41,0,0,6,2025-05-28,5.06
11974,3503,70,0,0,7,2025-06-28,11.94
8224,4986,69,0,0,22,2025-11-23,36.02
58,34,258,170,11,15,2025-08-06,13.22
400,241,212,0,0,12,2025-08-04,2.72
582,350,6,5,5,27,2025-10-21,1.19
702,425,467,0,0,27,2025-10-28,1.85
888,541,357,9,0,0,2025-07-08,3.85
1571,973,345,0,0,20,2025-09-29,34.3
1606,994,126,4,1,21,2025-11-23,6.28
1750,1084,5,34,7,29,2025-11-01,2.29
1894,1170,10,0,0,28,2025-07-15,12.55
2231,1369,357,302,46,19,2025-08-07,1.74
3056,1876,131,4,4,12,2025-08-30,2.48
3058,1877,130,146,21,22,2025-07-25,2.12
3105,1904,312,19,1,0,2025-11-28,3.88
3413,2087,317,307,3,22,2025-10-31,12.28
3704,2267,287,2,0,0,2025-09-11,2.06
4164,2542,490,236,24,30,2025-11-23,1.17
4329,2645,488,10,5,0,2025-10-16,0.66
4620,2827,247,476,15,22,2025-11-30,12.77
4835,2953,330,0,0,22,2025-05-09,5.68
4855,2964,204,460,42,25,2025-10-17,0.41
4931,3012,196,66,4,25,2025-11-11,7.55
5009,3057,237,5,1,28,2025-11-24,9.59
5069,3098,102,0,0,17,2025-05-23,17.6
5503,3365,185,0,0,0,2025-02-08,1.93
5547,3389,305,97,16,21,2025-08-20,3.42
5753,3514,74,477,11,29,2025-07-04,0.95
6377,3885,334,439,42,28,2025-11-21,7.35
6418,3911,335,92,21,26,2025-07-24,1.37
6544,3983,431,408,49,18,2025-12-16,26.21
6632,4041,364,190,31,10,2025-07-09,15.27
7129,4335,365,0,0,14,2025-02-17,3.85
7162,4356,132,306,35,20,2025-08-23,10.48
7415,4506,189,0,0,5,2025-02-07,3.0
7550,4588,497,11,5,6,2025-10-22,8.42
7806,4741,208,5,3,19,2025-11-27,0.9
8105,4917,447,107,19,26,2025-12-13,19.57
8135,4934,398,16,0,0,2025-12-20,1.19
8178,4958,193,232,38,9,2025-12-14,20.3
8220,4983,96,0,0,7,2025-09-02,5.97
8524,2706,466,407,33,28,2025-09-21,28.61
8742,36,48,0,0,16,2025-10-07,34.99
9227,22,184,323,19,30,2025-09-06,1.36
9389,4063,489,60,9,17,2025-08-31,1.04
9790,2010,269,203,25,16,2025-11-25,27.39
9919,792,365,222,43,6,2025-11-16,13.73
9953,3646,463,267,24,25,2025-12-15,0.88
10017,1399,208,13,1,29,2025-11-19,1.34
10197,2381,118,79,32,28,2025-08-19,2.08
10504,1075,132,363,0,19,2025-09-15,3.14
10571,1136,330,268,31,13,2025-11-29,4.18
10616,2322,487,427,23,11,2025-08-12,0.92
10899,3029,319,51,10,14,2025-10-07,20.91
10905,1163,119,0,0,26,2025-06-02,6.72
11067,3820,235,464,31,24,2025-12-04,3.18
11694,4950,387,0,0,10,2025-03-31,4.03
11793,4649,366,0,0,28,2025-09-02,2.3
11809,1751,387,12,3,26,2025-08-12,28.88
11810,4480,176,163,45,19,2025-09-24,10.06
189,116,214,25,0,28,2025-09-17,8.9
630,377,114,10,2,29,2025-07-13,10.24
728,444,312,423,39,17,2025-11-18,3.47
795,485,404,440,37,9,2025-10-19,5.88
893,543,289,11,0,0,2025-10-25,13.42
1191,726,381,0,0,20,2025-10-18,19.85
1516,936,318,0,0,6,2025-10-08,1.07
1602,991,181,0,0,10,2025-05-16,9.2
1887,1165,77,1,0,0,2025-11-28,6.16
1981,1222,202,0,0,17,2025-07-14,8.63
2095,1285,41,0,0,29,2025-08-11,17.43
2158,1326,282,17,6,0,2025-07-20,0.67
2178,1341,308,365,46,23,2025-07-15,0.8
3046,1871,336,107,12,16,2025-07-07,7.27
3332,2040,22,0,0,8,2025-11-20,1.41
3450,2110,59,476,38,9,2025-11-27,17.77
3706,2269,128,206,30,22,2025-11-06,4.4
3979,2421,367,411,48,30,2025-08-01,3.7
4385,2678,89,0,0,29,2025-04-12,7.56
4582,2804,354,0,0,14,2025-02-28,3.32
4603,2817,184,267,21,21,2025-12-24,37.11
4636,2837,237,0,0,25,2025-11-01,12.76
5058,3092,217,13,2,0,2025-09-10,1.96
5369,3283,212,310,20,20,2025-12-03,2.67
5598,3420,436,97,33,12,2025-09-02,2.0
6491,3953,370,0,0,25,2025-04-04,3.6
6928,4221,397,13,6,22,2025-12-12,0.21
7095,4316,452,37,11,12,2025-08-22,5.67
7306,4442,107,0,0,20,2025-01-10,5.97
7390,4494,459,448,36,30,2025-11-17,11.09
7683,4670,81,0,0,23,2025-11-16,3.97
7988,4851,408,112,48,10,2025-11-01,40.36
8004,4859,419,419,28,26,2025-08-14,6.86
8083,4906,155,0,0,5,2025-03-11,3.52
8286,3388,170,10,0,0,2025-08-23,8.91
8448,3659,181,0,0,13,2025-04-15,0.17
8536,1770,193,393,35,15,2025-11-25,5.63
8544,2871,345,0,0,16,2025-02-08,6.23
8828,3943,325,184,36,20,2025-07-07,8.57
8834,1337,303,70,9,16,2025-07-06,6.29
8896,3929,288,4,2,24,2025-11-08,3.14
8990,3659,296,0,0,11,2025-02-01,0.18
9391,2519,394,7,2,30,2025-12-06,4.28
9481,4234,91,358,29,27,2025-09-07,0.36
9732,4433,266,22,4,29,2025-07-13,0.42
10032,4215,221,18,5,0,2025-08-01,13.07
10098,4344,301,323,20,11,2025-12-09,53.31
10163,1380,142,258,14,28,2025-08-06,2.98
10276,577,126,0,0,28,2025-09-26,6.93
10402,4136,412,94,20,14,2025-10-05,1.57
10635,4483,418,139,36,9,2025-08-25,15.61
10654,3625,428,0,0,9,2025-01-11,7.73
10682,713,204,0,0,14,2025-08-25,2.45
10733,1790,20,20,1,0,2025-10-31,46.09
10935,4001,256,0,0,17,2025-08-27,25.0
11021,208,142,300,7,24,2025-07-04,12.66
11033,923,248,9,4,15,2025-11-28,4.26
11513,2376,4,40,13,28,2025-10-31,28.65
11925,3988,105,0,0,9,2024-12-31,1.68
32,17,6,9,3,23,2025-08-31,0.93
268,164,122,28,9,8,2025-08-24,36.31
273,168,299,0,0,12,2025-02-06,0.31
508,306,429,19,4,0,2025-08-02,10.22
539,326,401,0,0,14,2025-08-08,1.75
620,371,213,401,19,19,2025-11-17,8.09
730,446,373,491,30,7,2025-07-07,9.38
739,453,53,12,3,0,2025-12-06,16.59
1066,648,455,484,12,18,2025-11-16,16.48
1075,652,435,283,47,22,2025-07-03,0.31
1365,837,275,0,0,10,2025-06-25,5.55
2379,1459,52,4,0,25,2025-11-09,8.54
2551,1570,316,3,3,13,2025-10-19,1.17
2820,1729,8,462,48,8,2025-09-01,8.73
3122,1913,311,0,0,21,2025-10-03,5.61
3208,1959,25,2,0,0,2025-08-19,11.83
3582,2189,395,310,41,16,2025-12-20,13.84
3658,2238,346,6,1,0,2025-12-19,12.67
4163,2541,362,76,16,18,2025-10-29,7.8
4196,2563,340,99,8,26,2025-07-08,0.97
4202,2566,346,470,1,9,2025-11-15,3.71
4311,2631,443,238,19,16,2025-10-21,8.71
4834,2953,233,0,0,14,2025-11-12,0.79
5122,3128,3,7,0,0,2025-09-18,0.65
5231,3196,162,51,7,27,2025-10-24,53.38
5254,3210,373,499,6,9,2025-07-11,2.98
5411,3307,89,8,0,0,2025-09-08,11.22
5634,3443,391,124,42,10,2025-10-16,21.26
6042,3685,154,11,1,0,2025-10-13,4.29
6380,3886,112,0,0,17,2025-08-29,1.66
6402,3900,128,10,2,8,2025-07-14,1.49
6582,4008,220,297,14,16,2025-10-17,9.77
6624,4036,457,16,3,0,2025-07-17,5.64
6915,4213,53,16,8,0,2025-09-30,29.2
6937,4228,402,0,0,16,2025-03-19,0.13
7114,4327,407,170,42,15,2025-09-25,3.65
7352,4471,210,63,26,5,2025-10-27,0.8
7365,4477,397,123,15,29,2025-11-12,10.68
7630,4638,97,395,1,18,2025-10-05,9.54
7936,4821,249,0,0,13,2025-11-18,4.99
8861,141,315,319,29,25,2025-07-01,7.43
8938,927,222,135,37,5,2025-12-13,3.59
9657,3578,208,220,14,14,2025-08-18,2.89
10475,299,125,75,21,25,2025-09-13,1.81
10662,1720,286,0,0,28,2025-07-09,3.44
10994,3330,338,13,6,14,2025-09-26,10.48
11004,1808,7,1,0,11,2025-07-24,6.35
11014,3971,264,14,7,23,2025-08-04,44.61
11131,1194,216,180,0,26,2025-08-23,11.49
11259,607,376,11,5,26,2025-09-20,1.65
11660,336,433,0,0,8,2025-05-20,8.26
11721,3455,184,450,28,17,2025-12-21,1.17
81,48,444,465,43,30,2025-11-01,2.8
195,119,261,238,1,22,2025-11-27,1.19
258,157,114,0,0,13,2025-02-23,1.17
374,224,268,454,9,18,2025-08-02,4.08
862,526,295,225,8,30,2025-10-02,42.11
931,565,468,381,20,21,2025-10-29,3.6
984,600,30,416,42,17,2025-10-14,16.08
1020,619,129,79,36,15,2025-07-28,10.66
1189,726,172,0,0,7,2025-08-20,8.49
1463,899,425,128,36,26,2025-11-02,2.24
2057,1262,81,34,13,8,2025-10-17,40.42
2122,1305,391,20,2,0,2025-08-19,1.39
2588,1593,260,0,0,28,2025-10-26,5.25
2598,1598,95,92,15,29,2025-08-25,0.2
2942,1803,231,15,7,0,2025-11-15,6.49
3003,1845,173,153,34,9,2025-11-30,4.13
3176,1943,365,5,4,27,2025-11-30,9.17
3365,2063,43,2,0,15,2025-07-07,27.83
3480,2129,307,12,5,28,2025-07-03,0.48
4058,2470,376,0,0,7,2025-08-09,2.62
4314,2632,448,0,0,6,2025-03-17,2.98
4607,2820,31,0,0,7,2025-10-13,1.35
4815,2941,109,281,48,26,2025-08-10,2.21
4825,2947,108,78,30,25,2025-11-27,11.51
4907,2998,307,5,2,16,2025-11-16,8.79
5002,3052,56,496,34,13,2025-07-31,16.55
5270,3219,386,242,43,11,2025-07-31,28.53
5527,3378,359,0,0,19,2025-02-21,7.97
5587,3411,87,4,1,19,2025-09-23,7.37
5851,3573,437,41,18,12,2025-08-27,2.4
6070,3701,207,12,2,0,2025-11-01,0.27
6074,3704,31,12,5,0,2025-09-30,14.44
6325,3857,345,300,44,30,2025-12-21,3.66
6452,3932,330,156,31,5,2025-08-11,6.97
6765,4124,81,89,16,9,2025-10-19,6.46
6900,4204,8,48,3,20,2025-11-17,2.52
7119,4329,479,24,1,25,2025-12-21,0.62
7476,4543,4,207,19,6,2025-07-28,2.48
7485,4549,31,436,16,15,2025-09-27,9.54
7510,4563,229,2,1,9,2025-10-19,2.58
7574,4606,401,337,45,18,2025-06-28,4.73
7763,4713,223,312,18,6,2025-11-30,1.16
8020,4868,259,399,34,18,2025-08-16,5.21
8375,3867,274,434,37,7,2025-10-17,1.7
8484,1104,168,182,26,11,2025-08-22,27.51
8505,2742,370,376,8,25,2025-10-06,6.28
8904,1680,331,3,0,0,2025-07-20,3.16
9130,4770,349,16,2,0,2025-08-19,52.17
9237,2878,478,216,41,25,2025-09-28,0.72
9522,4953,469,0,0,26,2025-09-27,3.02
9631,4080,128,229,42,26,2025-10-27,1.36
9771,4780,410,381,30,7,2025-12-24,5.47
9862,2846,109,15,3,5,2025-08-01,17.29
9938,2446,233,0,0,8,2025-09-01,4.86
10089,4582,492,207,36,12,2025-07-11,33.26
10320,2059,28,160,50,15,2025-10-10,1.25
10328,2655,51,0,0,11,2025-03-31,15.88
10478,1875,65,0,0,6,2025-09-10,0.51
10755,3657,146,0,0,22,2025-11-03,2.0
10795,1915,335,0,0,6,2024-12-25,31.35
11440,4325,107,7,1,0,2025-08-12,2.75
11716,98,174,311,11,19,2025-11-26,0.63
244,149,64,0,0,21,2025-03-14,0.67
307,187,111,3,3,10,2025-11-18,0.83
581,349,89,158,40,10,2025-12-20,1.15
1146,697,174,13,2,0,2025-09-05,1.07
1222,747,471,4,3,0,2025-10-30,44.33
1443,886,366,14,1,0,2025-11-22,1.19
1525,943,155,0,0,14,2025-05-09,21.63
1638,1013,223,258,13,10,2025-07-25,10.16
1677,1034,403,0,0,21,2025-03-22,3.37
1697,1049,327,11,5,29,2025-08-26,3.58
1860,1150,175,101,43,9,2025-07-23,4.93
1964,1210,376,12,5,0,2025-09-01,5.23
2113,1300,431,1,1,21,2025-09-23,0.32
2371,1453,13,371,3,15,2025-07-18,7.36
2432,1491,345,20,9,0,2025-12-21,3.14
2466,1513,451,8,1,0,2025-12-10,9.27
2648,1626,386,117,30,29,2025-10-09,0.65
2664,1634,190,3,0,0,2025-09-02,30.31
2913,1788,218,470,6,19,2025-12-02,1.53
3280,2004,57,143,49,11,2025-11-01,1.58
3602,2201,59,1,0,0,2025-11-01,4.39
3631,2217,304,0,0,9,2025-07-22,8.18
3828,2341,132,139,41,24,2025-11-30,5.97
3960,2410,424,40,7,21,2025-10-16,11.02
4119,2510,141,19,8,0,2025-07-19,19.24
4242,2589,217,14,4,29,2025-09-10,3.45
4426,2703,154,0,0,19,2025-03-30,9.02
4459,2723,179,0,0,23,2025-04-23,35.51
4561,2789,37,362,16,16,2025-09-21,7.9
4685,2865,171,0,0,9,2025-09-20,5.3
4773,2913,193,164,27,29,2025-07-18,13.95
4961,3028,498,0,0,8,2025-09-04,0.47
5403,3303,103,13,3,14,2025-09-29,29.21
6171,3767,45,15,5,0,2025-09-25,4.03
6198,3784,455,312,21,27,2025-10-30,4.2
6435,3921,54,337,18,18,2025-10-14,1.01
6861,4179,56,405,23,28,2025-10-03,14.58
7002,4264,323,12,3,0,2025-07-19,31.51
7203,4381,288,236,25,10,2025-10-09,1.31
7209,4383,20,0,0,17,2025-06-07,2.97
7283,4428,40,0,0,28,2025-08-12,0.37
7472,4540,241,499,25,8,2025-08-19,2.69
7498,4557,263,41,5,29,2025-07-07,6.19
7595,4619,128,18,7,0,2025-08-10,0.64
7681,4668,264,0,0,6,2025-10-05,15.57
7804,4740,310,428,34,23,2025-12-13,12.5
7913,4808,306,0,0,18,2025-05-02,1.58
8039,4880,453,250,11,16,2025-11-23,0.59
8120,4925,500,464,20,9,2025-08-29,30.97
8645,75,66,294,22,11,2025-11-21,4.13
8827,1538,497,0,0,19,2025-11-19,2.05
9011,2591,365,9,4,0,2025-07-28,8.97
9044,3377,390,0,0,0,2025-01-21,1.33
9295,1726,43,65,5,25,2025-09-17,23.12
9457,1393,479,1,0,12,2025-11-04,4.95
9500,829,203,11,2,0,2025-06-29,1.91
9539,984,323,262,24,5,2025-11-14,11.1
10153,1457,363,5,1,8,2025-09-21,3.49
10180,1086,488,133,32,7,2025-10-28,7.18
10445,2107,381,200,12,9,2025-10-07,0.42
10474,1697,356,259,4,25,2025-10-17,6.66
10665,804,193,224,35,10,2025-07-30,4.69
10826,1751,207,0,0,30,2025-07-28,32.48
11319,658,486,233,42,23,2025-08-30,8.09
11740,3325,1,223,36,18,2025-07-12,6.41
43,25,172,372,14,11,2025-08-30,0.73
210,128,118,0,0,13,2025-05-26,1.35
276,170,402,352,47,21,2025-08-15,2.45
494,297,492,13,2,0,2025-07-01,1.21
532,322,67,55,10,23,2025-11-27,0.59
1090,662,489,196,20,9,2025-08-14,2.33
1107,672,391,93,24,26,2025-08-12,3.25
1362,836,158,12,0,0,2025-10-02,3.74
1392,853,184,0,0,9,2024-12-27,34.0
1895,1171,466,141,18,7,2025-07-07,4.73
1959,1208,132,343,37,16,2025-08-25,18.94
2155,1324,193,499,5,5,2025-12-01,4.38
2305,1418,155,277,50,26,2025-07-02,18.48
2364,1450,212,16,6,0,2025-11-06,1.14
2508,1542,40,0,0,29,2025-10-24,5.14
2677,1644,71,397,13,17,2025-12-07,2.03
3190,1951,215,205,36,30,2025-07-01,1.34
3302,2020,23,13,5,0,2025-10-16,17.01
3380,2072,276,438,46,26,2025-10-23,2.5
3734,2286,356,430,24,23,2025-09-10,9.22
3751,2295,6,0,0,27,2025-08-20,8.14
3847,2351,95,9,4,5,2025-11-27,14.86
4009,2438,449,10,1,26,2025-07-11,52.18
4140,2524,446,0,0,10,2025-11-07,3.97
4475,2733,213,17,0,0,2025-11-21,7.61
4519,2760,97,461,18,23,2025-11-11,3.5
4693,2870,327,10,3,7,2025-12-05,3.54
4846,2959,320,0,0,12,2025-09-12,4.26
5374,3285,201,157,39,14,2025-07-17,0.45
5595,3418,316,0,0,18,2025-02-04,2.36
5715,3492,382,0,0,22,2025-10-05,9.27
5728,3501,324,269,18,29,2025-08-14,1.47
5925,3618,403,0,0,25,2025-03-12,6.69
6255,3817,259,19,5,0,2025-09-14,18.37
6310,3848,476,0,0,19,2025-08-09,7.55
6517,3969,421,461,21,16,2025-12-16,8.44
6727,4100,76,474,5,11,2025-12-21,0.91
6994,4259,197,7,0,13,2025-11-12,0.37
7000,4263,73,36,18,24,2025-10-26,3.69
7045,4290,107,286,36,24,2025-12-04,0.25
7195,4378,301,11,5,5,2025-11-21,3.46
7593,4617,112,16,8,0,2025-08-07,1.14
7999,4856,348,168,8,7,2025-10-30,18.32
8054,4890,83,1,0,0,2025-08-01,10.02
8067,4895,174,0,0,16,2025-03-17,39.15
8203,4973,277,66,9,5,2025-12-09,3.14
8226,4988,466,45,18,20,2025-12-17,3.78
8359,4926,119,195,32,27,2025-11-05,5.06
8474,4872,325,2,1,27,2025-12-21,7.34
8695,1204,485,62,23,12,2025-08-02,1.92
8763,2691,83,0,0,14,2025-10-02,16.12
8984,4511,98,14,5,12,2025-10-24,5.42
9299,3606,178,0,0,18,2025-02-01,0.69
9544,1200,439,0,0,26,2025-07-08,3.85
9581,1740,94,285,31,30,2025-11-11,1.82
9888,3897,221,0,0,29,2025-06-22,8.11
9928,4010,25,201,24,9,2025-12-02,2.5
10468,4048,310,0,0,25,2025-11-22,5.55
10476,2071,126,0,0,6,2025-07-06,5.46
10585,1814,380,0,0,29,2025-06-23,6.6
10857,806,387,266,45,16,2025-11-16,8.73
11338,2706,414,142,13,18,2025-10-26,16.74
11450,178,411,3,1,26,2025-11-20,11.43
11510,3546,412,0,0,30,2025-07-03,0.28
11736,4613,335,6,1,18,2025-11-19,2.84
11745,1089,117,0,0,10,2025-07-26,17.82
11759,4489,203,0,0,27,2025-03-21,6.0
11871,1963,299,4,3,18,2025-10-18,13.48
11875,1454,498,321,33,13,2025-07-16,17.31
167,106,70,16,0,0,2025-07-08,3.08
202,124,297,159,30,8,2025-10-07,13.65
284,174,179,371,25,24,2025-08-07,4.06
393,236,126,0,0,27,2025-09-13,4.34
889,541,266,8,0,0,2025-09-21,4.67
921,558,415,431,8,22,2025-11-25,3.97
929,564,20,0,0,14,2024-12-31,1.12
1129,686,255,40,15,20,2025-07-16,1.8
1195,729,328,330,34,12,2025-09-14,4.19
1261,772,32,18,9,0,2025-06-29,16.96
1300,794,153,169,29,25,2025-10-19,2.17
1482,914,362,36,10,19,2025-08-28,28.86
1538,952,257,0,0,6,2025-09-10,0.53
1604,993,326,17,2,0,2025-07-14,0.18
1932,1190,371,118,31,27,2025-09-14,2.95
2185,1345,125,118,36,10,2025-12-20,3.78
2216,1361,423,261,43,8,2025-12-04,2.08
2590,1594,295,0,0,6,2025-06-18,0.26
2603,1601,137,421,30,7,2025-07-25,2.33
2769,1698,350,87,12,17,2025-09-19,4.26
2787,1710,159,0,0,20,2025-10-23,51.94
2985,1831,34,390,32,19,2025-09-14,1.35
3016,1851,133,464,27,26,2025-10-14,0.4
3169,1939,201,0,0,19,2025-08-19,23.1
3384,2074,341,5,2,23,2025-12-03,7.59
4114,2507,4,8,3,0,2025-11-22,3.67
4345,2655,182,0,0,29,2025-11-19,12.53
4461,2725,208,295,44,21,2025-08-20,1.52
